,date,game_key,배민관,신정락,김지용,문광은,임찬규,이우찬,윤지웅,임정우,최성훈,소사,김태형,류제국,배재준,임지섭,김대현,고우석,손주영,김영준,윌슨,이강욱,성동현,이동현,차우찬,진해수,봉중근,정찬헌,최동환,전인환,여건욱
132,2018-09-22,20180922KTLG0,"[0, 0, 1.125, 1.25, 2.25, 1.1428571428571428]","[0, 1, 5.207142857142857, 1.4571428571428573, 3.642857142857143, 1.0606060606060606]","[0, 0, 5.361702127659575, 1.297872340425532, 4.666666666666667, 1.0]","[0, 0, 13.5, 2.625, 1.25, 1.0666666666666667]","[0, 0, 5.513089005235602, 1.6099476439790577, 2.340909090909091, 5.093333333333333]","[0, 0, 40.5, 6.0, 0.0, 0.3333333333333333]","[0, 0, 3.0, 1.5, 1.3333333333333333, 0.6666666666666666]","[0, 0, 0.0, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.8125, 1.5, 1.4444444444444444, 0.6956521739130435]","[0, 0, 3.31758034026465, 1.1739130434782608, 7.08, 6.782051282051283]","[0, 0, 27.0, 4.8, 0.25, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.892857142857143, 1.2857142857142858, 2.0, 2.1538461538461537]","[0, 0, 27.0, 3.5, 0.5, 2.0]","[1, 0, 7.43205574912892, 1.797909407665505, 1.380952380952381, 4.348484848484849]","[0, 1, 5.661290322580645, 1.5483870967741935, 1.2, 1.169811320754717]","[0, 0, 7.59375, 2.15625, 0.5833333333333334, 3.5555555555555554]","[0, 0, 3.9705882352941178, 1.7647058823529411, 0.8333333333333334, 1.2592592592592593]","[0, 0, 3.0736607142857144, 1.1450892857142856, 4.857142857142857, 6.492753623188406]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.64, 1.5899999999999999, 3.2857142857142856, 0.9803921568627452]","[0, 0, 6.370786516853933, 1.5640449438202246, 1.647887323943662, 5.705128205128205]","[0, 1, 7.384615384615385, 1.7179487179487178, 2.4615384615384617, 0.6610169491525424]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5523255813953485, 1.4651162790697674, 2.3684210526315788, 0.9717514124293786]","[0, 0, 4.853932584269662, 1.247191011235955, 2.3333333333333335, 1.289855072463768]","[0, 0, 0.0, 1.2857142857142856, 1.0, 1.5555555555555556]","[0, 1, 4.835820895522388, 1.5671641791044777, 1.875, 1.3137254901960784]"
133,2018-09-23,20180923KTLG0,"[0, 0, 1.125, 1.25, 2.25, 1.1428571428571428]","[0, 1, 4.993150684931506, 1.4178082191780823, 3.6, 1.0814814814814815]","[0, 0, 5.361702127659575, 1.297872340425532, 4.666666666666667, 1.0]","[0, 0, 13.5, 2.625, 1.25, 1.0666666666666667]","[0, 0, 5.513089005235602, 1.6099476439790577, 2.340909090909091, 5.093333333333333]","[0, 0, 40.5, 6.0, 0.0, 0.3333333333333333]","[0, 0, 3.0, 1.5, 1.3333333333333333, 0.6666666666666666]","[0, 0, 0.0, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.8125, 1.5, 1.4444444444444444, 0.6956521739130435]","[0, 0, 3.31758034026465, 1.1739130434782608, 7.08, 6.782051282051283]","[0, 0, 27.0, 4.8, 0.25, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.892857142857143, 1.2857142857142858, 2.0, 2.1538461538461537]","[0, 0, 27.0, 3.5, 0.5, 2.0]","[0, 0, 7.43205574912892, 1.797909407665505, 1.380952380952381, 4.348484848484849]","[0, 0, 5.661290322580645, 1.5483870967741935, 1.2, 1.169811320754717]","[0, 0, 7.59375, 2.15625, 0.5833333333333334, 3.5555555555555554]","[0, 0, 3.9705882352941178, 1.7647058823529411, 0.8333333333333334, 1.2592592592592593]","[1, 0, 3.0128755364806867, 1.1394849785407724, 4.862068965517241, 6.472222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.64, 1.5899999999999999, 3.2857142857142856, 0.9803921568627452]","[0, 0, 6.370786516853933, 1.5640449438202246, 1.647887323943662, 5.705128205128205]","[0, 0, 7.384615384615385, 1.7179487179487178, 2.4615384615384617, 0.6610169491525424]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.994219653179191, 1.5260115606936417, 2.3684210526315788, 0.961111111111111]","[0, 0, 4.853932584269662, 1.247191011235955, 2.3333333333333335, 1.289855072463768]","[0, 0, 0.0, 1.2857142857142856, 1.0, 1.5555555555555556]","[0, 0, 4.835820895522388, 1.5671641791044777, 1.875, 1.3137254901960784]"
134,2018-09-25,20180925LGSK0,"[0, 0, 1.125, 1.25, 2.25, 1.1428571428571428]","[0, 1, 4.959183673469388, 1.4081632653061225, 3.6666666666666665, 1.065217391304348]","[0, 0, 5.361702127659575, 1.297872340425532, 4.666666666666667, 1.0]","[0, 0, 13.5, 2.625, 1.25, 1.0666666666666667]","[1, 0, 6.054123711340206, 1.670103092783505, 2.3777777777777778, 4.9743589743589745]","[0, 0, 40.5, 6.0, 0.0, 0.3333333333333333]","[0, 0, 3.0, 1.5, 1.3333333333333333, 0.6666666666666666]","[0, 0, 0.0, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.8125, 1.5, 1.4444444444444444, 0.6956521739130435]","[0, 0, 3.31758034026465, 1.1739130434782608, 7.08, 6.782051282051283]","[0, 0, 27.0, 4.8, 0.25, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.892857142857143, 1.2857142857142858, 2.0, 2.1538461538461537]","[0, 0, 27.0, 3.5, 0.5, 2.0]","[0, 0, 7.43205574912892, 1.797909407665505, 1.380952380952381, 4.348484848484849]","[0, 1, 5.654450261780105, 1.5392670157068062, 1.2, 1.1790123456790123]","[0, 0, 7.59375, 2.15625, 0.5833333333333334, 3.5555555555555554]","[0, 0, 3.9705882352941178, 1.7647058823529411, 0.8333333333333334, 1.2592592592592593]","[0, 0, 3.0128755364806867, 1.1394849785407724, 4.862068965517241, 6.472222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.64, 1.5899999999999999, 3.2857142857142856, 0.9803921568627452]","[0, 0, 6.370786516853933, 1.5640449438202246, 1.647887323943662, 5.705128205128205]","[0, 1, 7.425000000000001, 1.725, 2.6153846153846154, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.994219653179191, 1.5260115606936417, 2.3684210526315788, 0.961111111111111]","[0, 0, 4.853932584269662, 1.247191011235955, 2.3333333333333335, 1.289855072463768]","[0, 1, 0.0, 1.2352941176470587, 1.3333333333333333, 1.4166666666666667]","[0, 0, 4.835820895522388, 1.5671641791044777, 1.875, 1.3137254901960784]"
135,2018-09-26,20180926LGSK0,"[0, 0, 1.125, 1.25, 2.25, 1.1428571428571428]","[0, 1, 5.364238410596026, 1.4304635761589404, 3.6666666666666665, 1.070921985815603]","[0, 0, 5.361702127659575, 1.297872340425532, 4.666666666666667, 1.0]","[0, 0, 13.5, 2.625, 1.25, 1.0666666666666667]","[0, 0, 6.054123711340206, 1.670103092783505, 2.3777777777777778, 4.9743589743589745]","[0, 0, 40.5, 6.0, 0.0, 0.3333333333333333]","[0, 0, 3.0, 1.5, 1.3333333333333333, 0.6666666666666666]","[0, 0, 0.0, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.8125, 1.5, 1.4444444444444444, 0.6956521739130435]","[0, 0, 3.31758034026465, 1.1739130434782608, 7.08, 6.782051282051283]","[0, 0, 27.0, 4.8, 0.25, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.4137931034482762, 1.3103448275862069, 2.1333333333333333, 2.0714285714285716]","[0, 0, 27.0, 3.5, 0.5, 2.0]","[0, 0, 7.43205574912892, 1.797909407665505, 1.380952380952381, 4.348484848484849]","[0, 0, 5.654450261780105, 1.5392670157068062, 1.2, 1.1790123456790123]","[0, 0, 7.59375, 2.15625, 0.5833333333333334, 3.5555555555555554]","[0, 0, 3.9705882352941178, 1.7647058823529411, 0.8333333333333334, 1.2592592592592593]","[0, 0, 3.0128755364806867, 1.1394849785407724, 4.862068965517241, 6.472222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.64, 1.5899999999999999, 3.2857142857142856, 0.9803921568627452]","[0, 0, 6.370786516853933, 1.5640449438202246, 1.647887323943662, 5.705128205128205]","[0, 1, 7.586776859504132, 1.7355371900826446, 2.6153846153846154, 0.6612021857923498]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.826815642458101, 1.5418994413407823, 2.4, 0.9781420765027322]","[0, 0, 4.853932584269662, 1.247191011235955, 2.3333333333333335, 1.289855072463768]","[0, 0, 0.0, 1.2352941176470587, 1.3333333333333333, 1.4166666666666667]","[0, 0, 4.835820895522388, 1.5671641791044777, 1.875, 1.3137254901960784]"
136,2018-09-27,20180927HTLG0,"[0, 0, 1.125, 1.25, 2.25, 1.1428571428571428]","[0, 0, 5.364238410596026, 1.4304635761589404, 3.6666666666666665, 1.070921985815603]","[0, 0, 5.361702127659575, 1.297872340425532, 4.666666666666667, 1.0]","[0, 0, 13.5, 2.625, 1.25, 1.0666666666666667]","[0, 0, 6.054123711340206, 1.670103092783505, 2.3777777777777778, 4.9743589743589745]","[0, 0, 40.5, 6.0, 0.0, 0.3333333333333333]","[0, 0, 3.0, 1.5, 1.3333333333333333, 0.6666666666666666]","[0, 0, 0.0, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.8125, 1.5, 1.4444444444444444, 0.6956521739130435]","[0, 0, 3.31758034026465, 1.1739130434782608, 7.08, 6.782051282051283]","[0, 0, 27.0, 4.8, 0.25, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4137931034482762, 1.3103448275862069, 2.1333333333333333, 2.0714285714285716]","[0, 0, 27.0, 3.5, 0.5, 2.0]","[0, 0, 7.43205574912892, 1.797909407665505, 1.380952380952381, 4.348484848484849]","[0, 0, 5.654450261780105, 1.5392670157068062, 1.2, 1.1790123456790123]","[0, 0, 7.59375, 2.15625, 0.5833333333333334, 3.5555555555555554]","[0, 0, 3.9705882352941178, 1.7647058823529411, 0.8333333333333334, 1.2592592592592593]","[0, 0, 3.0128755364806867, 1.1394849785407724, 4.862068965517241, 6.472222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.64, 1.5899999999999999, 3.2857142857142856, 0.9803921568627452]","[1, 0, 6.647058823529412, 1.6013071895424837, 1.6266666666666667, 5.666666666666667]","[0, 0, 7.586776859504132, 1.7355371900826446, 2.6153846153846154, 0.6612021857923498]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.826815642458101, 1.5418994413407823, 2.4, 0.9781420765027322]","[0, 1, 5.225806451612903, 1.2580645161290323, 2.6666666666666665, 1.2916666666666667]","[0, 0, 0.0, 1.2352941176470587, 1.3333333333333333, 1.4166666666666667]","[0, 0, 4.835820895522388, 1.5671641791044777, 1.875, 1.3137254901960784]"
137,2018-09-28,20180928HTLG0,"[0, 0, 1.125, 1.25, 2.25, 1.1428571428571428]","[0, 1, 5.328947368421053, 1.4407894736842106, 3.7333333333333334, 1.0555555555555556]","[0, 0, 5.361702127659575, 1.297872340425532, 4.666666666666667, 1.0]","[0, 0, 13.5, 2.625, 1.25, 1.0666666666666667]","[0, 0, 6.054123711340206, 1.670103092783505, 2.3777777777777778, 4.9743589743589745]","[0, 0, 40.5, 6.0, 0.0, 0.3333333333333333]","[0, 0, 3.0, 1.5, 1.3333333333333333, 0.6666666666666666]","[0, 0, 0.0, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.8125, 1.5, 1.4444444444444444, 0.6956521739130435]","[0, 0, 3.31758034026465, 1.1739130434782608, 7.08, 6.782051282051283]","[0, 0, 27.0, 4.8, 0.25, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4137931034482762, 1.3103448275862069, 2.1333333333333333, 2.0714285714285716]","[0, 0, 27.0, 3.5, 0.5, 2.0]","[0, 0, 7.43205574912892, 1.797909407665505, 1.380952380952381, 4.348484848484849]","[0, 0, 5.654450261780105, 1.5392670157068062, 1.2, 1.1790123456790123]","[0, 0, 7.59375, 2.15625, 0.5833333333333334, 3.5555555555555554]","[0, 1, 4.378378378378379, 1.8648648648648647, 0.7692307692307693, 1.2333333333333334]","[1, 0, 3.0920245398773005, 1.1411042944785277, 4.333333333333333, 6.52]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.64, 1.5899999999999999, 3.2857142857142856, 0.9803921568627452]","[0, 0, 6.647058823529412, 1.6013071895424837, 1.6266666666666667, 5.666666666666667]","[0, 1, 7.586776859504132, 1.7603305785123966, 2.6153846153846154, 0.6505376344086022]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.895604395604395, 1.532967032967033, 2.4, 0.9784946236559139]","[0, 0, 5.225806451612903, 1.2580645161290323, 2.6666666666666665, 1.2916666666666667]","[0, 0, 0.0, 1.2352941176470587, 1.3333333333333333, 1.4166666666666667]","[0, 0, 4.835820895522388, 1.5671641791044777, 1.875, 1.3137254901960784]"
138,2018-09-29,20180929LGOB0,"[0, 0, 1.125, 1.25, 2.25, 1.1428571428571428]","[0, 0, 5.328947368421053, 1.4407894736842106, 3.7333333333333334, 1.0555555555555556]","[0, 0, 5.361702127659575, 1.297872340425532, 4.666666666666667, 1.0]","[0, 0, 13.5, 2.625, 1.25, 1.0666666666666667]","[0, 0, 6.054123711340206, 1.670103092783505, 2.3777777777777778, 4.9743589743589745]","[0, 0, 40.5, 6.0, 0.0, 0.3333333333333333]","[0, 0, 3.0, 1.5, 1.3333333333333333, 0.6666666666666666]","[0, 0, 0.0, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.8125, 1.5, 1.4444444444444444, 0.6956521739130435]","[0, 0, 3.31758034026465, 1.1739130434782608, 7.08, 6.782051282051283]","[0, 0, 27.0, 4.8, 0.25, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4137931034482762, 1.3103448275862069, 2.1333333333333333, 2.0714285714285716]","[0, 0, 27.0, 3.5, 0.5, 2.0]","[1, 0, 7.494983277591973, 1.826086956521739, 1.2765957446808511, 4.333333333333334]","[0, 0, 5.654450261780105, 1.5392670157068062, 1.2, 1.1790123456790123]","[0, 0, 7.59375, 2.15625, 0.5833333333333334, 3.5555555555555554]","[0, 0, 4.378378378378379, 1.8648648648648647, 0.7692307692307693, 1.2333333333333334]","[0, 0, 3.0920245398773005, 1.1411042944785277, 4.333333333333333, 6.52]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.64, 1.5899999999999999, 3.2857142857142856, 0.9803921568627452]","[0, 0, 6.647058823529412, 1.6013071895424837, 1.6266666666666667, 5.666666666666667]","[0, 1, 7.524590163934426, 1.7459016393442623, 2.6153846153846154, 0.6455026455026455]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.989130434782608, 1.5489130434782608, 2.2857142857142856, 0.9735449735449736]","[0, 1, 5.0625, 1.25, 2.4, 1.28]","[0, 0, 0.0, 1.2352941176470587, 1.3333333333333333, 1.4166666666666667]","[0, 0, 4.835820895522388, 1.5671641791044777, 1.875, 1.3137254901960784]"
139,2018-09-30,20180930LGOB0,"[0, 0, 1.125, 1.25, 2.25, 1.1428571428571428]","[0, 0, 5.328947368421053, 1.4407894736842106, 3.7333333333333334, 1.0555555555555556]","[0, 0, 5.361702127659575, 1.297872340425532, 4.666666666666667, 1.0]","[0, 0, 13.5, 2.625, 1.25, 1.0666666666666667]","[1, 0, 5.933333333333334, 1.6666666666666667, 2.4444444444444446, 5.0]","[0, 0, 40.5, 6.0, 0.0, 0.3333333333333333]","[0, 0, 3.0, 1.5, 1.3333333333333333, 0.6666666666666666]","[0, 0, 0.0, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.8125, 1.5, 1.4444444444444444, 0.6956521739130435]","[0, 0, 3.31758034026465, 1.1739130434782608, 7.08, 6.782051282051283]","[0, 0, 27.0, 4.8, 0.25, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4137931034482762, 1.3103448275862069, 2.1333333333333333, 2.0714285714285716]","[0, 0, 27.0, 3.5, 0.5, 2.0]","[0, 0, 7.494983277591973, 1.826086956521739, 1.2765957446808511, 4.333333333333334]","[0, 0, 5.654450261780105, 1.5392670157068062, 1.2, 1.1790123456790123]","[0, 0, 7.59375, 2.15625, 0.5833333333333334, 3.5555555555555554]","[0, 1, 4.05, 1.7999999999999998, 0.7692307692307693, 1.2121212121212122]","[0, 0, 3.0920245398773005, 1.1411042944785277, 4.333333333333333, 6.52]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 8.150943396226415, 1.5283018867924527, 3.2857142857142856, 1.0095238095238095]","[0, 0, 6.647058823529412, 1.6013071895424837, 1.6266666666666667, 5.666666666666667]","[0, 0, 7.524590163934426, 1.7459016393442623, 2.6153846153846154, 0.6455026455026455]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.989130434782608, 1.5489130434782608, 2.2857142857142856, 0.9735449735449736]","[0, 0, 5.0625, 1.25, 2.4, 1.28]","[0, 0, 0.0, 1.2352941176470587, 1.3333333333333333, 1.4166666666666667]","[0, 0, 4.835820895522388, 1.5671641791044777, 1.875, 1.3137254901960784]"
140,2018-10-02,20181002KTLG0,"[0, 0, 1.125, 1.25, 2.25, 1.1428571428571428]","[0, 0, 5.328947368421053, 1.4407894736842106, 3.7333333333333334, 1.0555555555555556]","[0, 0, 5.361702127659575, 1.297872340425532, 4.666666666666667, 1.0]","[0, 0, 13.5, 2.625, 1.25, 1.0666666666666667]","[0, 0, 5.933333333333334, 1.6666666666666667, 2.4444444444444446, 5.0]","[0, 0, 40.5, 6.0, 0.0, 0.3333333333333333]","[0, 0, 3.0, 1.5, 1.3333333333333333, 0.6666666666666666]","[0, 0, 0.0, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.8125, 1.5, 1.4444444444444444, 0.6956521739130435]","[0, 0, 3.31758034026465, 1.1739130434782608, 7.08, 6.782051282051283]","[0, 0, 27.0, 4.8, 0.25, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.2803738317757007, 1.2616822429906542, 2.0, 2.3777777777777778]","[0, 0, 27.0, 3.5, 0.5, 2.0]","[0, 0, 7.494983277591973, 1.826086956521739, 1.2765957446808511, 4.333333333333334]","[0, 1, 6.155440414507773, 1.6165803108808292, 1.1944444444444444, 1.1696969696969697]","[0, 0, 7.59375, 2.15625, 0.5833333333333334, 3.5555555555555554]","[0, 0, 4.05, 1.7999999999999998, 0.7692307692307693, 1.2121212121212122]","[0, 0, 3.0920245398773005, 1.1411042944785277, 4.333333333333333, 6.52]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.150943396226415, 1.5283018867924527, 3.2857142857142856, 1.0095238095238095]","[0, 0, 6.647058823529412, 1.6013071895424837, 1.6266666666666667, 5.666666666666667]","[0, 1, 7.5600000000000005, 1.776, 2.6923076923076925, 0.6510416666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.989130434782608, 1.5489130434782608, 2.2857142857142856, 0.9735449735449736]","[0, 1, 5.029411764705882, 1.2647058823529411, 2.272727272727273, 1.3076923076923077]","[0, 0, 0.0, 1.2352941176470587, 1.3333333333333333, 1.4166666666666667]","[0, 0, 4.835820895522388, 1.5671641791044777, 1.875, 1.3137254901960784]"
141,2018-10-03,20181003KTLG0,"[0, 0, 1.125, 1.25, 2.25, 1.1428571428571428]","[0, 0, 5.328947368421053, 1.4407894736842106, 3.7333333333333334, 1.0555555555555556]","[0, 0, 5.361702127659575, 1.297872340425532, 4.666666666666667, 1.0]","[0, 0, 13.5, 2.625, 1.25, 1.0666666666666667]","[0, 0, 5.933333333333334, 1.6666666666666667, 2.4444444444444446, 5.0]","[0, 0, 40.5, 6.0, 0.0, 0.3333333333333333]","[0, 0, 3.0, 1.5, 1.3333333333333333, 0.6666666666666666]","[0, 0, 0.0, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.8125, 1.5, 1.4444444444444444, 0.6956521739130435]","[0, 0, 3.31758034026465, 1.1739130434782608, 7.08, 6.782051282051283]","[0, 0, 27.0, 4.8, 0.25, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2803738317757007, 1.2616822429906542, 2.0, 2.3777777777777778]","[0, 0, 27.0, 3.5, 0.5, 2.0]","[0, 0, 7.494983277591973, 1.826086956521739, 1.2765957446808511, 4.333333333333334]","[0, 0, 6.155440414507773, 1.6165803108808292, 1.1944444444444444, 1.1696969696969697]","[0, 0, 7.59375, 2.15625, 0.5833333333333334, 3.5555555555555554]","[1, 0, 4.295454545454545, 1.840909090909091, 0.6666666666666666, 1.222222222222222]","[0, 0, 3.0920245398773005, 1.1411042944785277, 4.333333333333333, 6.52]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.150943396226415, 1.5283018867924527, 3.2857142857142856, 1.0095238095238095]","[0, 0, 6.647058823529412, 1.6013071895424837, 1.6266666666666667, 5.666666666666667]","[0, 1, 7.3828125, 1.7578125, 2.769230769230769, 0.6564102564102564]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.080645161290323, 1.5806451612903225, 2.130434782608696, 0.96875]","[0, 1, 4.706422018348624, 1.18348623853211, 2.4545454545454546, 1.345679012345679]","[0, 0, 0.0, 1.2352941176470587, 1.3333333333333333, 1.4166666666666667]","[0, 0, 4.835820895522388, 1.5671641791044777, 1.875, 1.3137254901960784]"
142,2018-10-06,20181006LGOB0,"[0, 0, 1.125, 1.25, 2.25, 1.1428571428571428]","[0, 0, 5.328947368421053, 1.4407894736842106, 3.7333333333333334, 1.0555555555555556]","[0, 0, 5.361702127659575, 1.297872340425532, 4.666666666666667, 1.0]","[0, 0, 13.5, 2.625, 1.25, 1.0666666666666667]","[0, 0, 5.933333333333334, 1.6666666666666667, 2.4444444444444446, 5.0]","[0, 0, 40.5, 6.0, 0.0, 0.3333333333333333]","[0, 0, 3.0, 1.5, 1.3333333333333333, 0.6666666666666666]","[0, 0, 0.0, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.8125, 1.5, 1.4444444444444444, 0.6956521739130435]","[0, 0, 3.31758034026465, 1.1739130434782608, 7.08, 6.782051282051283]","[0, 0, 27.0, 4.8, 0.25, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2803738317757007, 1.2616822429906542, 2.0, 2.3777777777777778]","[0, 0, 27.0, 3.5, 0.5, 2.0]","[0, 0, 7.494983277591973, 1.826086956521739, 1.2765957446808511, 4.333333333333334]","[0, 0, 6.155440414507773, 1.6165803108808292, 1.1944444444444444, 1.1696969696969697]","[0, 0, 7.59375, 2.15625, 0.5833333333333334, 3.5555555555555554]","[0, 0, 4.295454545454545, 1.840909090909091, 0.6666666666666666, 1.222222222222222]","[0, 0, 3.0920245398773005, 1.1411042944785277, 4.333333333333333, 6.52]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.150943396226415, 1.5283018867924527, 3.2857142857142856, 1.0095238095238095]","[1, 0, 6.372670807453416, 1.546583850931677, 1.6973684210526316, 5.75]","[0, 0, 7.3828125, 1.7578125, 2.769230769230769, 0.6564102564102564]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.080645161290323, 1.5806451612903225, 2.130434782608696, 0.96875]","[0, 0, 4.706422018348624, 1.18348623853211, 2.4545454545454546, 1.345679012345679]","[0, 0, 0.0, 1.2352941176470587, 1.3333333333333333, 1.4166666666666667]","[0, 0, 4.835820895522388, 1.5671641791044777, 1.875, 1.3137254901960784]"
143,2018-10-13,20181013LGSK0,"[0, 0, 1.125, 1.25, 2.25, 1.1428571428571428]","[0, 0, 5.328947368421053, 1.4407894736842106, 3.7333333333333334, 1.0555555555555556]","[0, 0, 5.361702127659575, 1.297872340425532, 4.666666666666667, 1.0]","[0, 0, 13.5, 2.625, 1.25, 1.0666666666666667]","[1, 0, 5.886255924170616, 1.670616113744076, 2.4468085106382977, 5.023809523809524]","[0, 0, 40.5, 6.0, 0.0, 0.3333333333333333]","[0, 0, 3.0, 1.5, 1.3333333333333333, 0.6666666666666666]","[0, 0, 0.0, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.8125, 1.5, 1.4444444444444444, 0.6956521739130435]","[0, 0, 3.31758034026465, 1.1739130434782608, 7.08, 6.782051282051283]","[0, 0, 27.0, 4.8, 0.25, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2803738317757007, 1.2616822429906542, 2.0, 2.3777777777777778]","[0, 0, 27.0, 3.5, 0.5, 2.0]","[0, 1, 7.615384615384615, 1.8365384615384615, 1.3125, 4.333333333333333]","[0, 0, 6.155440414507773, 1.6165803108808292, 1.1944444444444444, 1.1696969696969697]","[0, 0, 7.59375, 2.15625, 0.5833333333333334, 3.5555555555555554]","[0, 1, 4.5, 1.65, 1.0, 1.5384615384615385]","[0, 0, 3.0920245398773005, 1.1411042944785277, 4.333333333333333, 6.52]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 8.150943396226415, 1.5283018867924527, 3.2857142857142856, 1.0095238095238095]","[0, 0, 6.372670807453416, 1.546583850931677, 1.6973684210526316, 5.75]","[0, 0, 7.3828125, 1.7578125, 2.769230769230769, 0.6564102564102564]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.921875, 1.546875, 2.0833333333333335, 0.9846153846153847]","[0, 0, 4.706422018348624, 1.18348623853211, 2.4545454545454546, 1.345679012345679]","[0, 0, 0.0, 1.2352941176470587, 1.3333333333333333, 1.4166666666666667]","[0, 0, 4.835820895522388, 1.5671641791044777, 1.875, 1.3137254901960784]"
