,date,game_key,박시영,이정담,김원중,정태승,홍성민,박진형,구승민,박세웅,양형진,이인복,최영환,조무근,차재용,레일리,임지유,윤성빈,듀브론트,이승헌,정성종,김도규,김동우,고효준,이명우,이정민,윤길현,노경은,손승락,조정훈,김건국,배장호,장시환,송승준,김대우,오현택,진명호
91,2018-07-22,20180722SKLT0,"[0, 0, 10.431818181818182, 2.1136363636363638, 1.125, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.857142857142857, 1.8095238095238095, 1.8571428571428572, 4.666666666666667]","[0, 0, 0.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 1, 3.8571428571428568, 1.380952380952381, 1.9090909090909092, 1.2]","[0, 0, 8.571428571428571, 2.2857142857142856, 1.2857142857142858, 4.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.684542586750789, 1.391167192429022, 2.764705882352941, 5.87037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.048, 1.7040000000000002, 1.6785714285714286, 3.7878787878787876]","[0, 0, 4.530821917808219, 1.4589041095890412, 2.075, 5.7254901960784315]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.538461538461538, 1.6923076923076923, 1.0769230769230769, 0.7647058823529411]","[0, 0, 6.2727272727272725, 1.4545454545454546, 2.2857142857142856, 0.8048780487804879]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.5263157894736843, 2.857142857142857, 1.0555555555555556]","[0, 0, 4.456310679611651, 1.3398058252427183, 3.0588235294117645, 3.6140350877192984]","[0, 0, 5.282608695652174, 1.3695652173913042, 3.272727272727273, 0.989247311827957]","[0, 1, 108.0, 15.0, 0.0, 0.2222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 5.869565217391304, 1.5913043478260869, 2.8, 2.948717948717949]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 0, 2.9763779527559056, 1.0393700787401574, 5.5, 0.9844961240310078]","[0, 1, 3.4015748031496065, 1.5826771653543306, 1.3714285714285714, 1.007936507936508]"
92,2018-07-24,20180724NCLT0,"[0, 0, 10.431818181818182, 2.1136363636363638, 1.125, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.857142857142857, 1.8095238095238095, 1.8571428571428572, 4.666666666666667]","[0, 0, 0.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 1, 3.7674418604651163, 1.372093023255814, 1.826086956521739, 1.1944444444444444]","[0, 0, 8.571428571428571, 2.2857142857142856, 1.2857142857142858, 4.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.684542586750789, 1.391167192429022, 2.764705882352941, 5.87037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.048, 1.7040000000000002, 1.6785714285714286, 3.7878787878787876]","[1, 0, 4.399361022364218, 1.4568690095846646, 1.9772727272727273, 5.796296296296296]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.538461538461538, 1.6923076923076923, 1.0769230769230769, 0.7647058823529411]","[0, 1, 6.148514851485149, 1.4554455445544556, 2.4285714285714284, 0.8015873015873015]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.5263157894736843, 2.857142857142857, 1.0555555555555556]","[0, 0, 4.456310679611651, 1.3398058252427183, 3.0588235294117645, 3.6140350877192984]","[0, 1, 5.11578947368421, 1.3263157894736841, 3.272727272727273, 0.9895833333333334]","[0, 1, 43.2, 6.0, 0.5, 0.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 5.869565217391304, 1.5913043478260869, 2.8, 2.948717948717949]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 1, 3.1153846153846154, 1.0615384615384615, 5.5, 0.9848484848484849]","[0, 1, 3.530769230769231, 1.5923076923076922, 1.3888888888888888, 1.0077519379844961]"
93,2018-07-25,20180725NCLT0,"[0, 0, 10.431818181818182, 2.1136363636363638, 1.125, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.626373626373626, 1.7802197802197801, 1.94, 4.7894736842105265]","[0, 0, 0.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 0, 3.7674418604651163, 1.372093023255814, 1.826086956521739, 1.1944444444444444]","[0, 0, 8.571428571428571, 2.2857142857142856, 1.2857142857142858, 4.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.684542586750789, 1.391167192429022, 2.764705882352941, 5.87037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.048, 1.7040000000000002, 1.6785714285714286, 3.7878787878787876]","[0, 0, 4.399361022364218, 1.4568690095846646, 1.9772727272727273, 5.796296296296296]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.538461538461538, 1.7692307692307692, 1.0, 0.7222222222222222]","[0, 1, 6.148514851485149, 1.4851485148514854, 2.125, 0.7829457364341085]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.5263157894736843, 2.857142857142857, 1.0555555555555556]","[0, 1, 4.339285714285714, 1.3125, 2.8947368421052633, 3.7333333333333334]","[0, 0, 5.11578947368421, 1.3263157894736841, 3.272727272727273, 0.9895833333333334]","[0, 1, 36.0, 5.0, 0.75, 0.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 5.869565217391304, 1.5913043478260869, 2.8, 2.948717948717949]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 0, 3.1153846153846154, 1.0615384615384615, 5.5, 0.9848484848484849]","[0, 0, 3.530769230769231, 1.5923076923076922, 1.3888888888888888, 1.0077519379844961]"
94,2018-07-26,20180726NCLT0,"[0, 0, 10.431818181818182, 2.1136363636363638, 1.125, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.626373626373626, 1.7802197802197801, 1.94, 4.7894736842105265]","[0, 0, 0.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 0, 3.7674418604651163, 1.372093023255814, 1.826086956521739, 1.1944444444444444]","[1, 0, 9.0, 2.2916666666666665, 1.2, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.684542586750789, 1.391167192429022, 2.764705882352941, 5.87037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.048, 1.7040000000000002, 1.6785714285714286, 3.7878787878787876]","[0, 0, 4.399361022364218, 1.4568690095846646, 1.9772727272727273, 5.796296296296296]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.538461538461538, 1.7692307692307692, 1.0, 0.7222222222222222]","[0, 0, 6.148514851485149, 1.4851485148514854, 2.125, 0.7829457364341085]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.5263157894736843, 2.857142857142857, 1.0555555555555556]","[0, 1, 4.32, 1.3066666666666666, 2.9473684210526314, 3.5714285714285716]","[0, 0, 5.11578947368421, 1.3263157894736841, 3.272727272727273, 0.9895833333333334]","[0, 0, 36.0, 5.0, 0.75, 0.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 5.869565217391304, 1.5913043478260869, 2.8, 2.948717948717949]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 0, 3.1153846153846154, 1.0615384615384615, 5.5, 0.9848484848484849]","[0, 0, 3.530769230769231, 1.5923076923076922, 1.3888888888888888, 1.0077519379844961]"
95,2018-07-27,20180727LTWO0,"[0, 0, 10.431818181818182, 2.1136363636363638, 1.125, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.626373626373626, 1.7802197802197801, 1.94, 4.7894736842105265]","[0, 0, 0.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 1, 3.7099236641221376, 1.351145038167939, 1.8695652173913044, 1.1801801801801801]","[0, 0, 9.0, 2.2916666666666665, 1.2, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.684542586750789, 1.391167192429022, 2.764705882352941, 5.87037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.048, 1.7040000000000002, 1.6785714285714286, 3.7878787878787876]","[0, 0, 4.399361022364218, 1.4568690095846646, 1.9772727272727273, 5.796296296296296]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.538461538461538, 1.7692307692307692, 1.0, 0.7222222222222222]","[0, 1, 5.914285714285715, 1.4285714285714286, 2.25, 0.7954545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.5263157894736843, 2.857142857142857, 1.0555555555555556]","[0, 0, 4.32, 1.3066666666666666, 2.9473684210526314, 3.5714285714285716]","[0, 0, 5.11578947368421, 1.3263157894736841, 3.272727272727273, 0.9895833333333334]","[0, 0, 36.0, 5.0, 0.75, 0.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[1, 0, 5.815384615384616, 1.6615384615384614, 2.611111111111111, 3.0952380952380953]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 1, 3.1153846153846154, 1.0846153846153845, 5.5, 0.962962962962963]","[0, 1, 3.5217391304347827, 1.5869565217391304, 1.368421052631579, 1.0454545454545454]"
96,2018-07-28,20180728LTWO0,"[0, 0, 10.431818181818182, 2.1136363636363638, 1.125, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.626373626373626, 1.7802197802197801, 1.94, 4.7894736842105265]","[0, 0, 0.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 1, 3.626865671641791, 1.3208955223880599, 1.8695652173913044, 1.175438596491228]","[0, 0, 9.0, 2.2916666666666665, 1.2, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.674626865671642, 1.3970149253731343, 2.911764705882353, 5.87719298245614]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.048, 1.7040000000000002, 1.6785714285714286, 3.7878787878787876]","[0, 0, 4.399361022364218, 1.4568690095846646, 1.9772727272727273, 5.796296296296296]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.538461538461538, 1.7692307692307692, 1.0, 0.7222222222222222]","[0, 1, 5.803738317757009, 1.4299065420560748, 2.25, 0.7925925925925925]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.5263157894736843, 2.857142857142857, 1.0555555555555556]","[0, 0, 4.32, 1.3066666666666666, 2.9473684210526314, 3.5714285714285716]","[0, 1, 5.181818181818182, 1.3636363636363635, 3.0833333333333335, 1.0]","[0, 0, 36.0, 5.0, 0.75, 0.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 5.815384615384616, 1.6615384615384614, 2.611111111111111, 3.0952380952380953]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 1, 3.068181818181818, 1.1136363636363635, 4.888888888888889, 0.9565217391304348]","[0, 0, 3.5217391304347827, 1.5869565217391304, 1.368421052631579, 1.0454545454545454]"
97,2018-07-29,20180729LTWO0,"[0, 0, 10.431818181818182, 2.1136363636363638, 1.125, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.626373626373626, 1.7802197802197801, 1.94, 4.7894736842105265]","[0, 0, 0.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 1, 3.573529411764706, 1.3014705882352942, 1.8695652173913044, 1.1623931623931625]","[0, 0, 9.0, 2.2916666666666665, 1.2, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.674626865671642, 1.3970149253731343, 2.911764705882353, 5.87719298245614]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.048, 1.7040000000000002, 1.6785714285714286, 3.7878787878787876]","[1, 0, 4.203592814371258, 1.4461077844311379, 1.9166666666666667, 5.859649122807017]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.538461538461538, 1.7692307692307692, 1.0, 0.7222222222222222]","[0, 0, 5.803738317757009, 1.4299065420560748, 2.25, 0.7925925925925925]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.5263157894736843, 2.857142857142857, 1.0555555555555556]","[0, 0, 4.32, 1.3066666666666666, 2.9473684210526314, 3.5714285714285716]","[0, 1, 5.029411764705882, 1.3235294117647058, 3.1666666666666665, 1.0]","[0, 0, 36.0, 5.0, 0.75, 0.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 5.815384615384616, 1.6615384615384614, 2.611111111111111, 3.0952380952380953]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 1, 3.2481203007518795, 1.150375939849624, 4.888888888888889, 0.9432624113475178]","[0, 1, 3.4468085106382977, 1.553191489361702, 1.394736842105263, 1.0444444444444445]"
98,2018-07-31,20180731LTHT0,"[0, 0, 10.431818181818182, 2.1136363636363638, 1.125, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 7.180851063829787, 1.8085106382978724, 2.0, 4.7]","[0, 0, 0.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 0, 3.573529411764706, 1.3014705882352942, 1.8695652173913044, 1.1623931623931625]","[0, 0, 9.0, 2.2916666666666665, 1.2, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.674626865671642, 1.3970149253731343, 2.911764705882353, 5.87719298245614]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.048, 1.7040000000000002, 1.6785714285714286, 3.7878787878787876]","[0, 0, 4.203592814371258, 1.4461077844311379, 1.9166666666666667, 5.859649122807017]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.0625, 1.6875, 1.0, 0.8421052631578947]","[0, 1, 5.697247706422019, 1.4311926605504586, 2.0, 0.7898550724637682]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.5263157894736843, 2.857142857142857, 1.0555555555555556]","[0, 0, 4.32, 1.3066666666666666, 2.9473684210526314, 3.5714285714285716]","[0, 0, 5.029411764705882, 1.3235294117647058, 3.1666666666666665, 1.0]","[0, 0, 36.0, 5.0, 0.75, 0.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 5.815384615384616, 1.6615384615384614, 2.611111111111111, 3.0952380952380953]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 0, 3.2481203007518795, 1.150375939849624, 4.888888888888889, 0.9432624113475178]","[0, 1, 3.4225352112676055, 1.5422535211267605, 1.394736842105263, 1.028985507246377]"
99,2018-08-01,20180801LTHT0,"[0, 0, 10.431818181818182, 2.1136363636363638, 1.125, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.180851063829787, 1.8085106382978724, 2.0, 4.7]","[0, 0, 0.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 0, 3.573529411764706, 1.3014705882352942, 1.8695652173913044, 1.1623931623931625]","[1, 0, 7.258064516129032, 2.032258064516129, 1.1111111111111112, 4.428571428571429]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.674626865671642, 1.3970149253731343, 2.911764705882353, 5.87719298245614]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.048, 1.7040000000000002, 1.6785714285714286, 3.7878787878787876]","[0, 0, 4.203592814371258, 1.4461077844311379, 1.9166666666666667, 5.859649122807017]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.764705882352941, 1.588235294117647, 1.1428571428571428, 0.85]","[0, 0, 5.697247706422019, 1.4311926605504586, 2.0, 0.7898550724637682]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.5263157894736843, 2.857142857142857, 1.0555555555555556]","[0, 1, 4.207792207792208, 1.2857142857142858, 2.9473684210526314, 3.5]","[0, 0, 5.029411764705882, 1.3235294117647058, 3.1666666666666665, 1.0]","[0, 1, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 5.815384615384616, 1.6615384615384614, 2.611111111111111, 3.0952380952380953]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 0, 3.2481203007518795, 1.150375939849624, 4.888888888888889, 0.9432624113475178]","[0, 0, 3.4225352112676055, 1.5422535211267605, 1.394736842105263, 1.028985507246377]"
100,2018-08-02,20180802LTHT0,"[0, 0, 10.431818181818182, 2.1136363636363638, 1.125, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.180851063829787, 1.8085106382978724, 2.0, 4.7]","[0, 0, 0.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 1, 3.4964028776978417, 1.2949640287769784, 1.9130434782608696, 1.1583333333333334]","[0, 0, 7.258064516129032, 2.032258064516129, 1.1111111111111112, 4.428571428571429]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.6525423728813555, 1.3983050847457628, 2.945945945945946, 5.9]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.048, 1.7040000000000002, 1.6785714285714286, 3.7878787878787876]","[0, 0, 4.203592814371258, 1.4461077844311379, 1.9166666666666667, 5.859649122807017]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.1428571428571428, 0.85]","[0, 0, 5.697247706422019, 1.4311926605504586, 2.0, 0.7898550724637682]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.5263157894736843, 2.857142857142857, 1.0555555555555556]","[0, 0, 4.207792207792208, 1.2857142857142858, 2.9473684210526314, 3.5]","[0, 1, 4.885714285714285, 1.3142857142857143, 3.25, 1.0]","[0, 0, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 5.815384615384616, 1.6615384615384614, 2.611111111111111, 3.0952380952380953]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 1, 3.3999999999999995, 1.1777777777777778, 5.0, 0.9375]","[0, 0, 3.4225352112676055, 1.5422535211267605, 1.394736842105263, 1.028985507246377]"
101,2018-08-04,20180804SSLT0,"[0, 0, 10.431818181818182, 2.1136363636363638, 1.125, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.180851063829787, 1.8085106382978724, 2.0, 4.7]","[0, 0, 0.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 1.375, 1.0]","[0, 0, 3.4964028776978417, 1.2949640287769784, 1.9130434782608696, 1.1583333333333334]","[0, 0, 7.258064516129032, 2.032258064516129, 1.1111111111111112, 4.428571428571429]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.6525423728813555, 1.3983050847457628, 2.945945945945946, 5.9]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.048, 1.7040000000000002, 1.6785714285714286, 3.7878787878787876]","[1, 0, 4.142045454545455, 1.4488636363636365, 1.94, 5.866666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.339285714285714, 1.5, 1.2857142857142858, 0.888888888888889]","[0, 0, 5.697247706422019, 1.4311926605504586, 2.0, 0.7898550724637682]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.684210526315789, 1.5263157894736843, 2.857142857142857, 1.0555555555555556]","[0, 0, 4.207792207792208, 1.2857142857142858, 2.9473684210526314, 3.5]","[0, 1, 4.706422018348624, 1.2660550458715596, 3.3333333333333335, 1.0092592592592593]","[0, 0, 21.6, 3.0, 1.25, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.6615384615384614, 1.1, 0.9420289855072465]","[0, 0, 4.363636363636364, 1.5454545454545454, 2.235294117647059, 1.1379310344827587]","[0, 0, 5.815384615384616, 1.6615384615384614, 2.611111111111111, 3.0952380952380953]","[0, 0, 19.285714285714285, 3.8571428571428568, 2.0, 0.5833333333333334]","[0, 0, 3.3999999999999995, 1.1777777777777778, 5.0, 0.9375]","[0, 1, 3.3517241379310345, 1.5517241379310345, 1.3846153846153846, 1.0283687943262412]"
