,date,game_key,이재학,김건태,노성호,이민호,이형범,최금강,윤강민,장현식,박진우,심규범,배재환,류재인,구창모,이우석,최성영,정수민,김영규,김재균,김시훈,왕웨이중,베렛,공수빈,김진성,원종현,유원상,임창민,민태호,강윤구
132,2018-09-23,20180923OBNC0,"[0, 0, 4.551963048498846, 1.3094688221709005, 2.522727272727273, 5.34567901234568]","[0, 0, 4.242857142857143, 1.4571428571428573, 1.736842105263158, 2.5925925925925926]","[0, 0, 6.067415730337078, 1.7865168539325842, 1.2916666666666667, 1.7450980392156863]","[0, 0, 4.3125, 1.375, 2.2777777777777777, 1.0434782608695652]","[0, 0, 5.04, 1.62, 0.9130434782608695, 2.6315789473684212]","[0, 0, 8.048076923076923, 1.903846153846154, 0.8947368421052632, 1.9259259259259258]","[0, 0, 14.4, 3.0, 1.3333333333333333, 1.0]","[0, 0, 6.835443037974684, 1.7468354430379747, 1.5, 1.3166666666666667]","[0, 1, 1.5, 0.6666666666666666, 5.0, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.6571428571428573, 1.375, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8676056338028175, 1.5380281690140847, 2.152173913043478, 3.944444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.88268156424581, 1.3910614525139666, 2.5, 2.486111111111111]","[0, 0, 6.02027027027027, 1.7432432432432432, 1.25, 2.466666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.875, 0.5714285714285714, 1.7777777777777777]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.8885869565217392, 1.434782608695652, 2.324324324324324, 5.841269841269842]","[0, 0, 4.865482233502538, 1.4771573604060912, 2.489795918367347, 5.472222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.303278688524591, 1.6229508196721312, 2.1333333333333333, 0.945736434108527]","[0, 0, 4.682080924855491, 1.4739884393063585, 1.631578947368421, 1.108974358974359]","[0, 0, 6.700729927007299, 1.72992700729927, 1.6470588235294117, 1.1709401709401708]","[0, 0, 4.5, 1.3333333333333333, 4.0, 0.8571428571428571]","[0, 0, 7.363636363636363, 1.6363636363636365, 0.6666666666666666, 1.222222222222222]","[0, 1, 5.625, 1.4166666666666667, 2.375, 0.7619047619047619]"
133,2018-09-25,20180925NCLT0,"[0, 0, 4.551963048498846, 1.3094688221709005, 2.522727272727273, 5.34567901234568]","[0, 0, 4.242857142857143, 1.4571428571428573, 1.736842105263158, 2.5925925925925926]","[0, 0, 6.067415730337078, 1.7865168539325842, 1.2916666666666667, 1.7450980392156863]","[0, 0, 4.3125, 1.375, 2.2777777777777777, 1.0434782608695652]","[0, 0, 5.04, 1.62, 0.9130434782608695, 2.6315789473684212]","[0, 0, 8.048076923076923, 1.903846153846154, 0.8947368421052632, 1.9259259259259258]","[0, 0, 14.4, 3.0, 1.3333333333333333, 1.0]","[0, 0, 6.835443037974684, 1.7468354430379747, 1.5, 1.3166666666666667]","[0, 1, 2.25, 0.875, 3.5, 1.6]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.6571428571428573, 1.375, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8676056338028175, 1.5380281690140847, 2.152173913043478, 3.944444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.88268156424581, 1.3910614525139666, 2.5, 2.486111111111111]","[0, 0, 6.02027027027027, 1.7432432432432432, 1.25, 2.466666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.875, 0.5714285714285714, 1.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8885869565217392, 1.434782608695652, 2.324324324324324, 5.841269841269842]","[1, 0, 5.083129584352078, 1.5036674816625917, 2.4901960784313726, 5.453333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.524590163934426, 1.6475409836065575, 2.0, 0.9242424242424242]","[0, 1, 4.88135593220339, 1.4915254237288136, 1.7, 1.1132075471698113]","[0, 0, 6.700729927007299, 1.72992700729927, 1.6470588235294117, 1.1709401709401708]","[0, 0, 4.5, 1.3333333333333333, 4.0, 0.8571428571428571]","[0, 0, 7.363636363636363, 1.6363636363636365, 0.6666666666666666, 1.222222222222222]","[0, 1, 5.510204081632653, 1.3877551020408163, 2.4166666666666665, 0.765625]"
134,2018-09-26,20180926NCLT0,"[0, 0, 4.551963048498846, 1.3094688221709005, 2.522727272727273, 5.34567901234568]","[1, 0, 4.6875, 1.5208333333333333, 1.8, 2.526315789473684]","[0, 0, 6.067415730337078, 1.7865168539325842, 1.2916666666666667, 1.7450980392156863]","[0, 0, 4.3125, 1.375, 2.2777777777777777, 1.0434782608695652]","[0, 1, 5.006622516556291, 1.609271523178808, 0.9130434782608695, 2.5166666666666666]","[0, 0, 8.048076923076923, 1.903846153846154, 0.8947368421052632, 1.9259259259259258]","[0, 0, 14.4, 3.0, 1.3333333333333333, 1.0]","[0, 0, 6.835443037974684, 1.7468354430379747, 1.5, 1.3166666666666667]","[0, 0, 2.25, 0.875, 3.5, 1.6]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.6571428571428573, 1.375, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8676056338028175, 1.5380281690140847, 2.152173913043478, 3.944444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.691891891891892, 1.3945945945945946, 2.3333333333333335, 2.466666666666667]","[0, 1, 6.4799999999999995, 1.8, 1.206896551724138, 2.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.875, 0.5714285714285714, 1.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8885869565217392, 1.434782608695652, 2.324324324324324, 5.841269841269842]","[0, 0, 5.083129584352078, 1.5036674816625917, 2.4901960784313726, 5.453333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.344, 1.6320000000000001, 2.0, 0.9259259259259258]","[0, 0, 4.88135593220339, 1.4915254237288136, 1.7, 1.1132075471698113]","[0, 0, 6.700729927007299, 1.72992700729927, 1.6470588235294117, 1.1709401709401708]","[0, 0, 4.5, 1.3333333333333333, 4.0, 0.8571428571428571]","[0, 0, 7.363636363636363, 1.6363636363636365, 0.6666666666666666, 1.222222222222222]","[0, 0, 5.510204081632653, 1.3877551020408163, 2.4166666666666665, 0.765625]"
135,2018-09-27,20180927NCSK0,"[1, 0, 4.490022172949002, 1.3170731707317072, 2.3958333333333335, 5.3690476190476195]","[0, 0, 4.6875, 1.5208333333333333, 1.8, 2.526315789473684]","[0, 0, 6.067415730337078, 1.7865168539325842, 1.2916666666666667, 1.7450980392156863]","[0, 0, 4.3125, 1.375, 2.2777777777777777, 1.0434782608695652]","[0, 1, 4.973684210526316, 1.598684210526316, 0.9130434782608695, 2.4126984126984126]","[0, 0, 8.048076923076923, 1.903846153846154, 0.8947368421052632, 1.9259259259259258]","[0, 0, 14.4, 3.0, 1.3333333333333333, 1.0]","[0, 0, 6.835443037974684, 1.7468354430379747, 1.5, 1.3166666666666667]","[0, 1, 4.5, 1.0, 3.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.6571428571428573, 1.375, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.8676056338028175, 1.5380281690140847, 2.152173913043478, 3.944444444444444]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.919786096256685, 1.4117647058823528, 2.3333333333333335, 2.3974358974358974]","[0, 0, 6.4799999999999995, 1.8, 1.206896551724138, 2.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.875, 0.5714285714285714, 1.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8885869565217392, 1.434782608695652, 2.324324324324324, 5.841269841269842]","[0, 0, 5.083129584352078, 1.5036674816625917, 2.4901960784313726, 5.453333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.344, 1.6320000000000001, 2.0, 0.9259259259259258]","[0, 0, 4.88135593220339, 1.4915254237288136, 1.7, 1.1132075471698113]","[0, 1, 6.60431654676259, 1.7266187050359711, 1.6470588235294117, 1.1583333333333334]","[0, 0, 4.5, 1.3333333333333333, 4.0, 0.8571428571428571]","[0, 0, 7.363636363636363, 1.6363636363636365, 0.6666666666666666, 1.222222222222222]","[0, 0, 5.510204081632653, 1.3877551020408163, 2.4166666666666665, 0.765625]"
136,2018-09-28,20180928NCSK0,"[0, 0, 4.490022172949002, 1.3170731707317072, 2.3958333333333335, 5.3690476190476195]","[0, 0, 4.6875, 1.5208333333333333, 1.8, 2.526315789473684]","[0, 0, 6.067415730337078, 1.7865168539325842, 1.2916666666666667, 1.7450980392156863]","[0, 1, 4.808219178082192, 1.4589041095890412, 2.1578947368421053, 1.0354609929078014]","[0, 0, 4.973684210526316, 1.598684210526316, 0.9130434782608695, 2.4126984126984126]","[0, 0, 8.048076923076923, 1.903846153846154, 0.8947368421052632, 1.9259259259259258]","[0, 0, 14.4, 3.0, 1.3333333333333333, 1.0]","[0, 0, 6.835443037974684, 1.7468354430379747, 1.5, 1.3166666666666667]","[0, 0, 4.5, 1.0, 3.5, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.6571428571428573, 1.375, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.09433962264151, 1.5444743935309972, 2.122448979591837, 3.989247311827957]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.919786096256685, 1.4117647058823528, 2.3333333333333335, 2.3974358974358974]","[0, 1, 6.927631578947369, 1.855263157894737, 1.206896551724138, 2.3030303030303028]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.875, 0.5714285714285714, 1.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8885869565217392, 1.434782608695652, 2.324324324324324, 5.841269841269842]","[0, 0, 5.083129584352078, 1.5036674816625917, 2.4901960784313726, 5.453333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.061538461538462, 1.6153846153846152, 2.0625, 0.9420289855072465]","[0, 1, 5.338983050847458, 1.5423728813559323, 1.7, 1.0925925925925926]","[0, 0, 6.60431654676259, 1.7266187050359711, 1.6470588235294117, 1.1583333333333334]","[0, 0, 4.5, 1.3333333333333333, 4.0, 0.8571428571428571]","[0, 0, 7.363636363636363, 1.6363636363636365, 0.6666666666666666, 1.222222222222222]","[0, 0, 5.510204081632653, 1.3877551020408163, 2.4166666666666665, 0.765625]"
137,2018-09-29,20180929NCWO0,"[0, 0, 4.490022172949002, 1.3170731707317072, 2.3958333333333335, 5.3690476190476195]","[0, 0, 4.6875, 1.5208333333333333, 1.8, 2.526315789473684]","[0, 0, 6.067415730337078, 1.7865168539325842, 1.2916666666666667, 1.7450980392156863]","[0, 0, 4.808219178082192, 1.4589041095890412, 2.1578947368421053, 1.0354609929078014]","[0, 0, 4.973684210526316, 1.598684210526316, 0.9130434782608695, 2.4126984126984126]","[0, 0, 8.048076923076923, 1.903846153846154, 0.8947368421052632, 1.9259259259259258]","[0, 0, 14.4, 3.0, 1.3333333333333333, 1.0]","[0, 0, 6.835443037974684, 1.7468354430379747, 1.5, 1.3166666666666667]","[0, 1, 3.7241379310344827, 0.9310344827586208, 4.0, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.6571428571428573, 1.375, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.09433962264151, 1.5444743935309972, 2.122448979591837, 3.989247311827957]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.919786096256685, 1.4117647058823528, 2.3333333333333335, 2.3974358974358974]","[0, 0, 6.927631578947369, 1.855263157894737, 1.206896551724138, 2.3030303030303028]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.875, 0.5714285714285714, 1.7777777777777777]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.77720207253886, 1.4533678756476685, 2.4864864864864864, 5.848484848484848]","[0, 0, 5.083129584352078, 1.5036674816625917, 2.4901960784313726, 5.453333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.061538461538462, 1.6153846153846152, 2.0625, 0.9420289855072465]","[0, 1, 5.279329608938547, 1.5418994413407823, 1.75, 1.0848484848484847]","[0, 0, 6.60431654676259, 1.7266187050359711, 1.6470588235294117, 1.1583333333333334]","[0, 0, 4.5, 1.3333333333333333, 4.0, 0.8571428571428571]","[0, 0, 7.363636363636363, 1.6363636363636365, 0.6666666666666666, 1.222222222222222]","[0, 1, 5.58, 1.4, 2.5416666666666665, 0.7692307692307693]"
138,2018-09-30,20180930NCWO0,"[0, 0, 4.490022172949002, 1.3170731707317072, 2.3958333333333335, 5.3690476190476195]","[0, 0, 4.6875, 1.5208333333333333, 1.8, 2.526315789473684]","[0, 0, 6.067415730337078, 1.7865168539325842, 1.2916666666666667, 1.7450980392156863]","[0, 0, 4.808219178082192, 1.4589041095890412, 2.1578947368421053, 1.0354609929078014]","[0, 1, 5.264150943396227, 1.6226415094339623, 0.9166666666666666, 2.409090909090909]","[0, 0, 8.048076923076923, 1.903846153846154, 0.8947368421052632, 1.9259259259259258]","[0, 0, 14.4, 3.0, 1.3333333333333333, 1.0]","[0, 0, 6.835443037974684, 1.7468354430379747, 1.5, 1.3166666666666667]","[0, 0, 3.7241379310344827, 0.9310344827586208, 4.0, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.6571428571428573, 1.375, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.516129032258065, 1.5887096774193548, 2.0392156862745097, 3.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.919786096256685, 1.4117647058823528, 2.3333333333333335, 2.3974358974358974]","[0, 0, 6.927631578947369, 1.855263157894737, 1.206896551724138, 2.3030303030303028]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.875, 0.5714285714285714, 1.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.77720207253886, 1.4533678756476685, 2.4864864864864864, 5.848484848484848]","[1, 0, 4.868852459016393, 1.5035128805620608, 2.4716981132075473, 5.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.902255639097744, 1.6015037593984962, 2.0588235294117645, 0.9432624113475178]","[0, 0, 5.279329608938547, 1.5418994413407823, 1.75, 1.0848484848484847]","[0, 0, 6.60431654676259, 1.7266187050359711, 1.6470588235294117, 1.1583333333333334]","[0, 0, 4.5, 1.3333333333333333, 4.0, 0.8571428571428571]","[0, 0, 7.363636363636363, 1.6363636363636365, 0.6666666666666666, 1.222222222222222]","[0, 0, 5.58, 1.4, 2.5416666666666665, 0.7692307692307693]"
139,2018-10-02,20181002NCHT0,"[0, 0, 4.490022172949002, 1.3170731707317072, 2.3958333333333335, 5.3690476190476195]","[0, 0, 4.6875, 1.5208333333333333, 1.8, 2.526315789473684]","[0, 0, 6.067415730337078, 1.7865168539325842, 1.2916666666666667, 1.7450980392156863]","[0, 1, 4.775510204081633, 1.4489795918367347, 2.210526315789474, 1.0208333333333333]","[0, 0, 5.264150943396227, 1.6226415094339623, 0.9166666666666666, 2.409090909090909]","[0, 0, 8.048076923076923, 1.903846153846154, 0.8947368421052632, 1.9259259259259258]","[0, 0, 14.4, 3.0, 1.3333333333333333, 1.0]","[0, 0, 6.835443037974684, 1.7468354430379747, 1.5, 1.3166666666666667]","[1, 0, 3.4838709677419355, 0.9677419354838709, 3.0, 1.2916666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.6571428571428573, 1.375, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.529255319148937, 1.5877659574468086, 2.0784313725490198, 3.797979797979798]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.968421052631578, 1.436842105263158, 2.28, 2.345679012345679]","[0, 0, 6.927631578947369, 1.855263157894737, 1.206896551724138, 2.3030303030303028]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.875, 0.5714285714285714, 1.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.77720207253886, 1.4533678756476685, 2.4864864864864864, 5.848484848484848]","[0, 0, 4.868852459016393, 1.5035128805620608, 2.4716981132075473, 5.4743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.052238805970148, 1.6119402985074627, 2.1176470588235294, 0.9305555555555555]","[0, 1, 5.34065934065934, 1.565934065934066, 1.75, 1.0833333333333333]","[0, 0, 6.60431654676259, 1.7266187050359711, 1.6470588235294117, 1.1583333333333334]","[0, 0, 4.5, 1.3333333333333333, 4.0, 0.8571428571428571]","[0, 0, 7.363636363636363, 1.6363636363636365, 0.6666666666666666, 1.222222222222222]","[0, 1, 5.470588235294118, 1.392156862745098, 2.5833333333333335, 0.7727272727272727]"
140,2018-10-06,20181006WONC0,"[0, 0, 4.490022172949002, 1.3170731707317072, 2.3958333333333335, 5.3690476190476195]","[0, 0, 4.6875, 1.5208333333333333, 1.8, 2.526315789473684]","[0, 1, 6.8936170212765955, 1.8510638297872342, 1.2307692307692308, 1.7407407407407407]","[0, 0, 4.775510204081633, 1.4489795918367347, 2.210526315789474, 1.0208333333333333]","[0, 0, 5.264150943396227, 1.6226415094339623, 0.9166666666666666, 2.409090909090909]","[0, 0, 8.048076923076923, 1.903846153846154, 0.8947368421052632, 1.9259259259259258]","[0, 0, 14.4, 3.0, 1.3333333333333333, 1.0]","[0, 0, 6.835443037974684, 1.7468354430379747, 1.5, 1.3166666666666667]","[0, 0, 3.4838709677419355, 0.9677419354838709, 3.0, 1.2916666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.6571428571428573, 1.375, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.556728232189974, 1.5989445910290239, 2.1176470588235294, 3.7156862745098036]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.968421052631578, 1.436842105263158, 2.28, 2.345679012345679]","[0, 1, 6.230769230769231, 1.7396449704142012, 1.2333333333333334, 2.449275362318841]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.875, 0.5714285714285714, 1.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.77720207253886, 1.4533678756476685, 2.4864864864864864, 5.848484848484848]","[1, 0, 5.058690744920993, 1.5033860045146727, 2.5090909090909093, 5.469135802469135]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.052238805970148, 1.6119402985074627, 2.1176470588235294, 0.9305555555555555]","[0, 1, 5.254054054054055, 1.5891891891891892, 1.5909090909090908, 1.0818713450292397]","[0, 0, 6.60431654676259, 1.7266187050359711, 1.6470588235294117, 1.1583333333333334]","[0, 0, 4.5, 1.3333333333333333, 4.0, 0.8571428571428571]","[0, 0, 7.363636363636363, 1.6363636363636365, 0.6666666666666666, 1.222222222222222]","[0, 0, 5.470588235294118, 1.392156862745098, 2.5833333333333335, 0.7727272727272727]"
141,2018-10-07,20181007LTNC0,"[0, 0, 4.490022172949002, 1.3170731707317072, 2.3958333333333335, 5.3690476190476195]","[0, 0, 4.6875, 1.5208333333333333, 1.8, 2.526315789473684]","[0, 0, 6.8936170212765955, 1.8510638297872342, 1.2307692307692308, 1.7407407407407407]","[0, 0, 4.775510204081633, 1.4489795918367347, 2.210526315789474, 1.0208333333333333]","[0, 0, 5.264150943396227, 1.6226415094339623, 0.9166666666666666, 2.409090909090909]","[0, 0, 8.048076923076923, 1.903846153846154, 0.8947368421052632, 1.9259259259259258]","[0, 0, 14.4, 3.0, 1.3333333333333333, 1.0]","[0, 0, 6.835443037974684, 1.7468354430379747, 1.5, 1.3166666666666667]","[0, 1, 3.306122448979592, 0.9183673469387755, 2.4, 1.8148148148148147]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.6571428571428573, 1.375, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.556728232189974, 1.5989445910290239, 2.1176470588235294, 3.7156862745098036]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.968421052631578, 1.436842105263158, 2.28, 2.345679012345679]","[0, 0, 6.230769230769231, 1.7396449704142012, 1.2333333333333334, 2.449275362318841]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.875, 0.5714285714285714, 1.7777777777777777]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.742574257425743, 1.4331683168316833, 2.7027027027027026, 5.855072463768115]","[0, 0, 5.058690744920993, 1.5033860045146727, 2.5090909090909093, 5.469135802469135]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.253731343283582, 1.6567164179104479, 2.0, 0.91156462585034]","[0, 0, 5.254054054054055, 1.5891891891891892, 1.5909090909090908, 1.0818713450292397]","[0, 0, 6.60431654676259, 1.7266187050359711, 1.6470588235294117, 1.1583333333333334]","[0, 0, 4.5, 1.3333333333333333, 4.0, 0.8571428571428571]","[0, 0, 7.363636363636363, 1.6363636363636365, 0.6666666666666666, 1.222222222222222]","[0, 1, 5.433962264150944, 1.3773584905660377, 2.52, 0.7910447761194029]"
142,2018-10-12,20181012NCOB0,"[0, 0, 4.490022172949002, 1.3170731707317072, 2.3958333333333335, 5.3690476190476195]","[0, 1, 5.126582278481013, 1.5379746835443038, 1.5833333333333333, 2.6333333333333333]","[0, 1, 6.680412371134021, 1.824742268041237, 1.3461538461538463, 1.7017543859649125]","[0, 0, 4.775510204081633, 1.4489795918367347, 2.210526315789474, 1.0208333333333333]","[0, 0, 5.264150943396227, 1.6226415094339623, 0.9166666666666666, 2.409090909090909]","[0, 0, 8.048076923076923, 1.903846153846154, 0.8947368421052632, 1.9259259259259258]","[0, 0, 14.4, 3.0, 1.3333333333333333, 1.0]","[0, 0, 6.835443037974684, 1.7468354430379747, 1.5, 1.3166666666666667]","[0, 1, 3.2033898305084745, 1.0677966101694916, 3.0, 1.9666666666666668]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.6571428571428573, 1.375, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.511627906976744, 1.5891472868217054, 2.176470588235294, 3.6857142857142855]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.968421052631578, 1.436842105263158, 2.28, 2.345679012345679]","[0, 0, 6.230769230769231, 1.7396449704142012, 1.2333333333333334, 2.449275362318841]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.875, 0.5714285714285714, 1.7777777777777777]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.024038461538462, 1.4567307692307694, 2.736842105263158, 5.777777777777778]","[0, 0, 5.058690744920993, 1.5033860045146727, 2.5090909090909093, 5.469135802469135]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.253731343283582, 1.6567164179104479, 2.0, 0.91156462585034]","[0, 0, 5.254054054054055, 1.5891891891891892, 1.5909090909090908, 1.0818713450292397]","[0, 0, 6.60431654676259, 1.7266187050359711, 1.6470588235294117, 1.1583333333333334]","[0, 0, 4.5, 1.3333333333333333, 4.0, 0.8571428571428571]","[0, 1, 5.785714285714286, 1.5, 0.75, 1.3333333333333335]","[0, 0, 5.433962264150944, 1.3773584905660377, 2.52, 0.7910447761194029]"
143,2018-10-13,20181013NCHH0,"[0, 0, 4.490022172949002, 1.3170731707317072, 2.3958333333333335, 5.3690476190476195]","[0, 0, 5.126582278481013, 1.5379746835443038, 1.5833333333333333, 2.6333333333333333]","[0, 0, 6.680412371134021, 1.824742268041237, 1.3461538461538463, 1.7017543859649125]","[0, 1, 4.775510204081633, 1.4489795918367347, 2.210526315789474, 1.0]","[0, 0, 5.264150943396227, 1.6226415094339623, 0.9166666666666666, 2.409090909090909]","[0, 0, 8.048076923076923, 1.903846153846154, 0.8947368421052632, 1.9259259259259258]","[0, 0, 14.4, 3.0, 1.3333333333333333, 1.0]","[0, 0, 6.835443037974684, 1.7468354430379747, 1.5, 1.3166666666666667]","[0, 0, 3.2033898305084745, 1.0677966101694916, 3.0, 1.9666666666666668]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.6571428571428573, 1.375, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.511627906976744, 1.5891472868217054, 2.176470588235294, 3.6857142857142855]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.968421052631578, 1.436842105263158, 2.28, 2.345679012345679]","[0, 1, 6.122093023255814, 1.744186046511628, 1.1935483870967742, 2.388888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.875, 0.5714285714285714, 1.7777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.024038461538462, 1.4567307692307694, 2.736842105263158, 5.777777777777778]","[1, 0, 5.125827814569536, 1.5231788079470199, 2.4655172413793105, 5.392857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.253731343283582, 1.6567164179104479, 2.0, 0.91156462585034]","[0, 1, 5.3138297872340425, 1.5957446808510638, 1.5909090909090908, 1.0804597701149425]","[0, 0, 6.60431654676259, 1.7266187050359711, 1.6470588235294117, 1.1583333333333334]","[0, 0, 4.5, 1.3333333333333333, 4.0, 0.8571428571428571]","[0, 0, 5.785714285714286, 1.5, 0.75, 1.3333333333333335]","[0, 1, 5.333333333333333, 1.3703703703703705, 2.56, 0.7941176470588235]"
