,date,game_key,김대유,박종훈,서진용,최진호,정영일,신동훈,문승원,허건엽,이승진,박민호,김택형,봉민호,켈리,허웅,정동윤,김주한,남윤성,이원준,산체스,김정우,조성훈,최민준,이채호,채병용,임준혁,정재원,윤희상,신재웅,박정배,전유수,박희수,김광현,백인식,강지광,김태훈
92,2018-07-24,20180724OBSK0,"[0, 0, 0, 0, 0, 0]","[1, 0, 4.438356164383562, 1.3356164383561644, 2.5161290322580645, 5.407407407407407]","[0, 0, 5.351351351351352, 1.3783783783783783, 3.5384615384615383, 1.088235294117647]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.909090909090909, 1.4805194805194803, 1.4285714285714286, 0.9506172839506173]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.731958762886598, 1.4123711340206186, 3.130434782608696, 5.388888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4285714285714284, 1.1904761904761905, 1.4444444444444444, 1.2352941176470589]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.172413793103448, 1.4137931034482758, 3.032258064516129, 5.4375]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 1.6875, 1.3125, 2.0, 1.3333333333333333]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 3.417721518987342, 1.1107594936708862, 4.0, 5.851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.090909090909091, 1.0909090909090908, 2.6666666666666665, 1.1]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.869565217391304, 1.4782608695652173, 3.1666666666666665, 0.8846153846153846]","[0, 1, 1.5728155339805825, 1.1941747572815533, 2.230769230769231, 0.9537037037037037]","[0, 0, 4.8, 1.1, 4.142857142857143, 0.9375]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 0, 1.265625, 1.21875, 2.0, 1.0158730158730158]","[0, 0, 2.8672566371681416, 1.1283185840707965, 3.7058823529411766, 5.3809523809523805]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6, 1.2769230769230768, 4.125, 1.8571428571428572]"
93,2018-07-25,20180725OBSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.438356164383562, 1.3356164383561644, 2.5161290322580645, 5.407407407407407]","[0, 1, 5.3076923076923075, 1.358974358974359, 3.6153846153846154, 1.1142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4805194805194803, 1.4285714285714286, 0.9506172839506173]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.731958762886598, 1.4123711340206186, 3.130434782608696, 5.388888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4285714285714284, 1.1904761904761905, 1.4444444444444444, 1.2352941176470589]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.172413793103448, 1.4137931034482758, 3.032258064516129, 5.4375]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 1.6875, 1.3125, 2.0, 1.3333333333333333]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[1, 0, 3.2047477744807122, 1.1038575667655788, 4.181818181818182, 5.912280701754386]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.75, 1.0, 2.6666666666666665, 1.0909090909090908]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.625, 1.4583333333333333, 3.5, 0.8888888888888888]","[0, 0, 1.5728155339805825, 1.1941747572815533, 2.230769230769231, 0.9537037037037037]","[0, 0, 4.8, 1.1, 4.142857142857143, 0.9375]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 1, 1.208955223880597, 1.2089552238805972, 1.8, 1.0151515151515151]","[0, 0, 2.8672566371681416, 1.1283185840707965, 3.7058823529411766, 5.3809523809523805]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 1.2769230769230768, 4.125, 1.8571428571428572]"
94,2018-07-26,20180726OBSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.438356164383562, 1.3356164383561644, 2.5161290322580645, 5.407407407407407]","[0, 0, 5.3076923076923075, 1.358974358974359, 3.6153846153846154, 1.1142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.725, 1.4625, 1.3333333333333333, 0.9523809523809524]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.731958762886598, 1.4123711340206186, 3.130434782608696, 5.388888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4285714285714284, 1.1904761904761905, 1.4444444444444444, 1.2352941176470589]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.032258064516129, 1.3655913978494623, 3.3225806451612905, 5.470588235294118]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 1.6875, 1.3125, 2.0, 1.3333333333333333]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 3.2047477744807122, 1.1038575667655788, 4.181818181818182, 5.912280701754386]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.75, 1.0, 2.6666666666666665, 1.0909090909090908]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.4583333333333333, 3.5, 0.8888888888888888]","[0, 0, 1.5728155339805825, 1.1941747572815533, 2.230769230769231, 0.9537037037037037]","[0, 0, 4.8, 1.1, 4.142857142857143, 0.9375]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 0, 1.208955223880597, 1.2089552238805972, 1.8, 1.0151515151515151]","[0, 0, 2.8672566371681416, 1.1283185840707965, 3.7058823529411766, 5.3809523809523805]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 1, 0, 0, 0, 0]","[0, 1, 3.626865671641791, 1.2537313432835822, 4.1875, 1.8611111111111112]"
95,2018-07-27,20180727SKNC0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.438356164383562, 1.3356164383561644, 2.5161290322580645, 5.407407407407407]","[0, 0, 5.3076923076923075, 1.358974358974359, 3.6153846153846154, 1.1142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.725, 1.4625, 1.3333333333333333, 0.9523809523809524]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.731958762886598, 1.4123711340206186, 3.130434782608696, 5.388888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4285714285714284, 1.1904761904761905, 1.4444444444444444, 1.2352941176470589]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.032258064516129, 1.3655913978494623, 3.3225806451612905, 5.470588235294118]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 1.6875, 1.3125, 2.0, 1.3333333333333333]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 3.2047477744807122, 1.1038575667655788, 4.181818181818182, 5.912280701754386]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.75, 1.0, 2.6666666666666665, 1.0909090909090908]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.328947368421053, 1.4210526315789473, 4.0, 0.9047619047619048]","[0, 0, 1.5728155339805825, 1.1941747572815533, 2.230769230769231, 0.9537037037037037]","[0, 0, 4.8, 1.1, 4.142857142857143, 0.9375]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 1, 1.1571428571428573, 1.1571428571428573, 1.8, 1.0144927536231882]","[1, 0, 2.8008298755186725, 1.1327800829875518, 3.9411764705882355, 5.355555555555555]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.626865671641791, 1.2537313432835822, 4.1875, 1.8611111111111112]"
96,2018-07-28,20180728SKNC0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.438356164383562, 1.3356164383561644, 2.5161290322580645, 5.407407407407407]","[0, 0, 5.3076923076923075, 1.358974358974359, 3.6153846153846154, 1.1142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.554216867469879, 1.4457831325301205, 1.4, 0.9540229885057472]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.147157190635451, 1.4749163879598661, 2.92, 5.245614035087719]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4285714285714284, 1.1904761904761905, 1.4444444444444444, 1.2352941176470589]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.032258064516129, 1.3655913978494623, 3.3225806451612905, 5.470588235294118]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 1.6875, 1.3125, 2.0, 1.3333333333333333]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 3.2047477744807122, 1.1038575667655788, 4.181818181818182, 5.912280701754386]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.292682926829268, 0.951219512195122, 2.5, 1.1388888888888888]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.939024390243902, 1.3902439024390245, 3.857142857142857, 0.9425287356321839]","[0, 1, 1.528301886792453, 1.2169811320754715, 2.0714285714285716, 0.954954954954955]","[0, 0, 4.8, 1.1, 4.142857142857143, 0.9375]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 0, 1.1571428571428573, 1.1571428571428573, 1.8, 1.0144927536231882]","[0, 0, 2.8008298755186725, 1.1327800829875518, 3.9411764705882355, 5.355555555555555]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.5217391304347827, 1.2318840579710144, 4.4375, 1.864864864864865]"
97,2018-07-29,20180729SKNC0,"[0, 0, 0, 0, 0, 0]","[1, 0, 4.221498371335504, 1.3289902280130295, 2.257142857142857, 5.385964912280701]","[0, 0, 5.3076923076923075, 1.358974358974359, 3.6153846153846154, 1.1142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.554216867469879, 1.4457831325301205, 1.4, 0.9540229885057472]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.147157190635451, 1.4749163879598661, 2.92, 5.245614035087719]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4285714285714284, 1.1904761904761905, 1.4444444444444444, 1.2352941176470589]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.032258064516129, 1.3655913978494623, 3.3225806451612905, 5.470588235294118]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 1.6875, 1.3125, 2.0, 1.3333333333333333]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 3.2047477744807122, 1.1038575667655788, 4.181818181818182, 5.912280701754386]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.068181818181818, 0.9545454545454546, 2.0, 1.1282051282051282]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.939024390243902, 1.3902439024390245, 3.857142857142857, 0.9425287356321839]","[0, 0, 1.528301886792453, 1.2169811320754715, 2.0714285714285716, 0.954954954954955]","[0, 0, 4.8, 1.1, 4.142857142857143, 0.9375]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 0, 1.1571428571428573, 1.1571428571428573, 1.8, 1.0144927536231882]","[0, 0, 2.8008298755186725, 1.1327800829875518, 3.9411764705882355, 5.355555555555555]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.471428571428571, 1.2142857142857142, 4.4375, 1.8421052631578947]"
98,2018-07-31,20180731WOSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.221498371335504, 1.3289902280130295, 2.257142857142857, 5.385964912280701]","[0, 0, 5.3076923076923075, 1.358974358974359, 3.6153846153846154, 1.1142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.554216867469879, 1.4457831325301205, 1.4, 0.9540229885057472]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.147157190635451, 1.4749163879598661, 2.92, 5.245614035087719]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4285714285714284, 1.1904761904761905, 1.4444444444444444, 1.2352941176470589]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.032258064516129, 1.3655913978494623, 3.3225806451612905, 5.470588235294118]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 1.6875, 1.3125, 2.0, 1.3333333333333333]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[1, 0, 3.317142857142857, 1.14, 3.9583333333333335, 5.833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.068181818181818, 0.9545454545454546, 2.0, 1.1282051282051282]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.821428571428571, 1.3571428571428572, 3.857142857142857, 0.9333333333333333]","[0, 0, 1.528301886792453, 1.2169811320754715, 2.0714285714285716, 0.954954954954955]","[0, 0, 4.8, 1.1, 4.142857142857143, 0.9375]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 0, 1.1571428571428573, 1.1571428571428573, 1.8, 1.0144927536231882]","[0, 0, 2.8008298755186725, 1.1327800829875518, 3.9411764705882355, 5.355555555555555]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.471428571428571, 1.2142857142857142, 4.4375, 1.8421052631578947]"
99,2018-08-01,20180801WOSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.221498371335504, 1.3289902280130295, 2.257142857142857, 5.385964912280701]","[0, 0, 5.3076923076923075, 1.358974358974359, 3.6153846153846154, 1.1142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.554216867469879, 1.4457831325301205, 1.4, 0.9540229885057472]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.147157190635451, 1.4749163879598661, 2.92, 5.245614035087719]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.014285714285714, 1.3714285714285714, 1.25, 1.2962962962962963]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.86734693877551, 1.346938775510204, 3.212121212121212, 5.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 1.6875, 1.3125, 2.0, 1.3333333333333333]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 3.317142857142857, 1.14, 3.9583333333333335, 5.833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.4468085106382977, 0.9574468085106383, 2.4, 1.119047619047619]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.3571428571428572, 3.857142857142857, 0.9333333333333333]","[0, 0, 1.528301886792453, 1.2169811320754715, 2.0714285714285716, 0.954954954954955]","[0, 0, 4.8, 1.1, 4.142857142857143, 0.9375]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 1, 1.5211267605633803, 1.2676056338028168, 1.8, 0.9861111111111112]","[0, 0, 2.8008298755186725, 1.1327800829875518, 3.9411764705882355, 5.355555555555555]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 1, 18.0, 4.0, 0.5, 1.0]","[0, 1, 3.4225352112676055, 1.1971830985915493, 4.5, 1.8205128205128205]"
100,2018-08-02,20180802WOSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.221498371335504, 1.3289902280130295, 2.257142857142857, 5.385964912280701]","[0, 0, 5.3076923076923075, 1.358974358974359, 3.6153846153846154, 1.1142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.821428571428571, 1.5357142857142858, 1.3125, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.147157190635451, 1.4749163879598661, 2.92, 5.245614035087719]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.014285714285714, 1.3714285714285714, 1.25, 1.2962962962962963]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.86734693877551, 1.346938775510204, 3.212121212121212, 5.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 1.6875, 1.3125, 2.0, 1.3333333333333333]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 3.317142857142857, 1.14, 3.9583333333333335, 5.833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4468085106382977, 0.9574468085106383, 2.4, 1.119047619047619]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.450549450549451, 1.2527472527472527, 4.285714285714286, 0.9784946236559139]","[0, 1, 1.4862385321100917, 1.238532110091743, 1.9333333333333333, 0.9561403508771931]","[0, 0, 4.8, 1.1, 4.142857142857143, 0.9375]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 0, 1.5211267605633803, 1.2676056338028168, 1.8, 0.9861111111111112]","[1, 0, 2.606177606177606, 1.111969111969112, 3.8947368421052633, 5.395833333333333]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 0, 3.4225352112676055, 1.1971830985915493, 4.5, 1.8205128205128205]"
101,2018-08-04,20180804SKLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.221498371335504, 1.3289902280130295, 2.257142857142857, 5.385964912280701]","[0, 0, 5.3076923076923075, 1.358974358974359, 3.6153846153846154, 1.1142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.5357142857142858, 1.3125, 0.9333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.987261146496815, 1.4713375796178343, 2.6785714285714284, 5.233333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.875, 1.3333333333333333, 1.4166666666666667, 1.263157894736842]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.86734693877551, 1.346938775510204, 3.212121212121212, 5.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 1.6875, 1.3125, 2.0, 1.3333333333333333]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 3.317142857142857, 1.14, 3.9583333333333335, 5.833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.0212765957446805, 1.148936170212766, 2.4, 1.0444444444444445]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.450549450549451, 1.2527472527472527, 4.285714285714286, 0.9784946236559139]","[0, 0, 1.4862385321100917, 1.238532110091743, 1.9333333333333333, 0.9561403508771931]","[0, 1, 4.935483870967742, 1.096774193548387, 4.285714285714286, 0.9393939393939394]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 0, 1.5211267605633803, 1.2676056338028168, 1.8, 0.9861111111111112]","[0, 0, 2.606177606177606, 1.111969111969112, 3.8947368421052633, 5.395833333333333]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 0, 3.4225352112676055, 1.1971830985915493, 4.5, 1.8205128205128205]"
102,2018-08-05,20180805SKLG0,"[0, 0, 0, 0, 0, 0]","[1, 0, 3.987692307692308, 1.310769230769231, 2.4166666666666665, 5.416666666666666]","[0, 0, 5.3076923076923075, 1.358974358974359, 3.6153846153846154, 1.1142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.709302325581396, 1.5348837209302324, 1.2352941176470589, 0.924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.987261146496815, 1.4713375796178343, 2.6785714285714284, 5.233333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.875, 1.3333333333333333, 1.4166666666666667, 1.263157894736842]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.86734693877551, 1.346938775510204, 3.212121212121212, 5.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 1.6875, 1.3125, 2.0, 1.3333333333333333]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[0, 0, 3.317142857142857, 1.14, 3.9583333333333335, 5.833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0212765957446805, 1.148936170212766, 2.4, 1.0444444444444445]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.450549450549451, 1.2527472527472527, 4.285714285714286, 0.9784946236559139]","[0, 1, 1.4464285714285714, 1.2589285714285714, 2.0, 0.9572649572649573]","[0, 0, 4.935483870967742, 1.096774193548387, 4.285714285714286, 0.9393939393939394]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 0, 1.5211267605633803, 1.2676056338028168, 1.8, 0.9861111111111112]","[0, 0, 2.606177606177606, 1.111969111969112, 3.8947368421052633, 5.395833333333333]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 1, 3.359447004608295, 1.1889400921658988, 4.294117647058823, 1.8083333333333331]"
103,2018-08-07,20180807SSSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 3.987692307692308, 1.310769230769231, 2.4166666666666665, 5.416666666666666]","[0, 0, 5.3076923076923075, 1.358974358974359, 3.6153846153846154, 1.1142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.023255813953488, 1.6046511627906976, 1.2352941176470589, 0.8958333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.987261146496815, 1.4713375796178343, 2.6785714285714284, 5.233333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.875, 1.4166666666666667, 1.4166666666666667, 1.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.86734693877551, 1.346938775510204, 3.212121212121212, 5.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 1.0, 0.8333333333333334]","[0, 0, 1.6875, 1.3125, 2.0, 1.3333333333333333]","[0, 0, 27.0, 3.5999999999999996, 0, 0.8333333333333334]","[1, 0, 3.2837837837837838, 1.135135135135135, 4.08, 5.873015873015873]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.5660377358490565, 1.0754716981132075, 2.6, 1.1041666666666667]","[0, 0, 6.75, 1.875, 1.0, 1.0666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.450549450549451, 1.2527472527472527, 4.285714285714286, 0.9784946236559139]","[0, 0, 1.4464285714285714, 1.2589285714285714, 2.0, 0.9572649572649573]","[0, 1, 4.78125, 1.09375, 4.285714285714286, 0.9411764705882353]","[0, 0, 6.27906976744186, 1.5348837209302324, 3.0, 1.1944444444444444]","[0, 1, 1.4594594594594597, 1.2162162162162162, 1.9, 0.9866666666666667]","[0, 0, 2.606177606177606, 1.111969111969112, 3.8947368421052633, 5.395833333333333]","[0, 0, 9.878048780487804, 1.7560975609756098, 1.5, 0.8039215686274509]","[0, 0, 18.0, 4.0, 0.5, 1.0]","[0, 0, 3.359447004608295, 1.1889400921658988, 4.294117647058823, 1.8083333333333331]"
