,date,game_key,김대유,박종훈,문광은,이정담,서진용,정영일,임치영,문승원,허건엽,김정빈,이건욱,김택형,박세웅,켈리,허웅,김찬호,정동윤,김주한,다이아몬드,남윤성,이원준,채병용,임준혁,윤희상,신재웅,박정배,전유수,박희수,김광현,백인식,김태훈
131,2017-09-09,20170909WOSK0,"[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 0, 4.148614609571789, 1.3677581863979849, 1.6785714285714286, 5.293333333333334]","[0, 0, 7.344, 1.6320000000000001, 2.1578947368421053, 0.9689922480620154]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.239669421487603, 1.487603305785124, 2.0454545454545454, 1.1203703703703705]","[0, 0, 9.45, 2.1, 0.2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.814457831325301, 1.4602409638554217, 1.6041666666666667, 5.533333333333334]","[0, 0, 3.5217391304347827, 1.5652173913043477, 3.0, 1.0952380952380953]","[0, 0, 9.0, 3.0, 0.5, 1.0]","[0, 0, 18.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.632530120481928, 1.319277108433735, 4.048780487804878, 6.384615384615385]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 1.25, 0.8333333333333334]","[0, 0, 0.0, 1.5, 0.0, 2.0]","[0, 0, 5.507462686567163, 1.5671641791044777, 1.40625, 1.1355932203389831]","[1, 0, 4.75, 1.5740740740740742, 1.4333333333333333, 5.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.595419847328244, 1.5572519083969467, 2.642857142857143, 1.1801801801801801]","[0, 0, 4.609756097560976, 1.829268292682927, 1.1538461538461537, 1.0789473684210527]","[0, 0, 5.658682634730539, 1.4820359281437125, 2.40625, 5.566666666666666]","[0, 0, 3.4615384615384612, 1.3461538461538463, 2.0, 0.9629629629629629]","[0, 1, 3.6885245901639347, 1.278688524590164, 1.7916666666666667, 1.150943396226415]","[0, 0, 5.491525423728814, 1.983050847457627, 1.4615384615384615, 1.1568627450980393]","[0, 0, 6.05607476635514, 1.766355140186916, 1.4444444444444444, 0.8294573643410852]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.8571428571428572, 1.5, 1.75]","[0, 0, 5.785714285714286, 1.8749999999999998, 1.8823529411764706, 2.0740740740740744]"
132,2017-09-10,20170910WOSK0,"[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 0, 4.148614609571789, 1.3677581863979849, 1.6785714285714286, 5.293333333333334]","[0, 0, 7.344, 1.6320000000000001, 2.1578947368421053, 0.9689922480620154]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.239669421487603, 1.487603305785124, 2.0454545454545454, 1.1203703703703705]","[0, 0, 9.45, 2.1, 0.2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.814457831325301, 1.4602409638554217, 1.6041666666666667, 5.533333333333334]","[0, 0, 3.5217391304347827, 1.5652173913043477, 3.0, 1.0952380952380953]","[0, 0, 9.0, 3.0, 0.5, 1.0]","[0, 0, 18.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.4855491329479773, 1.300578034682081, 4.142857142857143, 6.407407407407407]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 1.25, 0.8333333333333334]","[0, 0, 0.0, 1.5, 0.0, 2.0]","[0, 1, 5.881188118811881, 1.603960396039604, 1.40625, 1.1222222222222222]","[0, 0, 4.75, 1.5740740740740742, 1.4333333333333333, 5.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.308270676691729, 1.6240601503759398, 2.642857142857143, 1.1666666666666667]","[0, 0, 4.609756097560976, 1.829268292682927, 1.1538461538461537, 1.0789473684210527]","[0, 0, 5.658682634730539, 1.4820359281437125, 2.40625, 5.566666666666666]","[0, 1, 3.333333333333333, 1.2962962962962963, 2.076923076923077, 0.9642857142857143]","[0, 0, 3.6885245901639347, 1.278688524590164, 1.7916666666666667, 1.150943396226415]","[0, 0, 5.491525423728814, 1.983050847457627, 1.4615384615384615, 1.1568627450980393]","[0, 0, 6.05607476635514, 1.766355140186916, 1.4444444444444444, 0.8294573643410852]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.8571428571428572, 1.5, 1.75]","[0, 1, 6.573913043478261, 1.9565217391304346, 1.9411764705882353, 2.017543859649123]"
133,2017-09-12,20170912HTSK0,"[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 0, 4.148614609571789, 1.3677581863979849, 1.6785714285714286, 5.293333333333334]","[0, 0, 7.344, 1.6320000000000001, 2.1578947368421053, 0.9689922480620154]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.137096774193548, 1.5, 2.090909090909091, 1.1171171171171173]","[0, 0, 9.45, 2.1, 0.2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.93208430913349, 1.4824355971896954, 1.6122448979591837, 5.4743589743589745]","[0, 0, 3.5217391304347827, 1.5652173913043477, 3.0, 1.0952380952380953]","[0, 0, 9.0, 3.0, 0.5, 1.0]","[0, 0, 18.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4855491329479773, 1.300578034682081, 4.142857142857143, 6.407407407407407]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 1.25, 0.8333333333333334]","[0, 0, 0.0, 1.5, 0.0, 2.0]","[0, 1, 5.926829268292683, 1.6097560975609757, 1.40625, 1.1202185792349726]","[0, 0, 4.75, 1.5740740740740742, 1.4333333333333333, 5.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.308270676691729, 1.6240601503759398, 2.642857142857143, 1.1666666666666667]","[0, 1, 4.5, 1.8571428571428572, 1.0714285714285714, 1.0769230769230769]","[0, 0, 5.658682634730539, 1.4820359281437125, 2.40625, 5.566666666666666]","[0, 0, 3.333333333333333, 1.2962962962962963, 2.076923076923077, 0.9642857142857143]","[0, 0, 3.6885245901639347, 1.278688524590164, 1.7916666666666667, 1.150943396226415]","[0, 0, 5.491525423728814, 1.983050847457627, 1.4615384615384615, 1.1568627450980393]","[0, 0, 6.05607476635514, 1.766355140186916, 1.4444444444444444, 0.8294573643410852]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.8571428571428572, 1.5, 1.75]","[0, 0, 6.573913043478261, 1.9565217391304346, 1.9411764705882353, 2.017543859649123]"
134,2017-09-13,20170913HTSK0,"[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 0, 4.148614609571789, 1.3677581863979849, 1.6785714285714286, 5.293333333333334]","[0, 0, 7.344, 1.6320000000000001, 2.1578947368421053, 0.9689922480620154]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.137096774193548, 1.5, 2.090909090909091, 1.1171171171171173]","[0, 0, 9.45, 2.1, 0.2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.93208430913349, 1.4824355971896954, 1.6122448979591837, 5.4743589743589745]","[0, 0, 3.5217391304347827, 1.5652173913043477, 3.0, 1.0952380952380953]","[0, 0, 9.0, 3.0, 0.5, 1.0]","[0, 0, 18.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4855491329479773, 1.300578034682081, 4.142857142857143, 6.407407407407407]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 1.25, 0.8333333333333334]","[0, 0, 0.0, 1.5, 0.0, 2.0]","[0, 0, 5.926829268292683, 1.6097560975609757, 1.40625, 1.1202185792349726]","[0, 0, 4.75, 1.5740740740740742, 1.4333333333333333, 5.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.253731343283582, 1.6119402985074627, 2.642857142857143, 1.1452991452991452]","[0, 0, 4.5, 1.8571428571428572, 1.0714285714285714, 1.0769230769230769]","[1, 0, 5.724928366762177, 1.4957020057306591, 2.5, 5.5396825396825395]","[0, 0, 3.333333333333333, 1.2962962962962963, 2.076923076923077, 0.9642857142857143]","[0, 1, 3.629032258064516, 1.3064516129032258, 1.6923076923076923, 1.1481481481481481]","[0, 0, 5.491525423728814, 1.983050847457627, 1.4615384615384615, 1.1568627450980393]","[0, 1, 6.5607476635514015, 1.8224299065420562, 1.368421052631579, 0.8106060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.8571428571428572, 1.5, 1.75]","[0, 1, 6.461538461538462, 1.9487179487179487, 1.8333333333333333, 1.95]"
135,2017-09-14,20170914SKOB0,"[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[1, 0, 4.063106796116505, 1.3834951456310678, 1.6166666666666667, 5.282051282051283]","[0, 0, 7.344, 1.6320000000000001, 2.1578947368421053, 0.9689922480620154]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.0078125, 1.4765625, 2.1818181818181817, 1.1228070175438596]","[0, 0, 9.45, 2.1, 0.2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.93208430913349, 1.4824355971896954, 1.6122448979591837, 5.4743589743589745]","[0, 0, 3.5217391304347827, 1.5652173913043477, 3.0, 1.0952380952380953]","[0, 0, 9.0, 3.0, 0.5, 1.0]","[0, 0, 18.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4855491329479773, 1.300578034682081, 4.142857142857143, 6.407407407407407]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 1.25, 0.8333333333333334]","[0, 0, 0.0, 1.5, 0.0, 2.0]","[0, 0, 5.926829268292683, 1.6097560975609757, 1.40625, 1.1202185792349726]","[0, 0, 4.75, 1.5740740740740742, 1.4333333333333333, 5.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.253731343283582, 1.6119402985074627, 2.642857142857143, 1.1452991452991452]","[0, 1, 4.395348837209303, 1.813953488372093, 1.0714285714285714, 1.075]","[0, 0, 5.724928366762177, 1.4957020057306591, 2.5, 5.5396825396825395]","[0, 1, 3.535714285714286, 1.2857142857142858, 2.076923076923077, 0.9655172413793104]","[0, 1, 3.571428571428571, 1.2857142857142858, 1.7692307692307692, 1.1454545454545455]","[0, 0, 5.491525423728814, 1.983050847457627, 1.4615384615384615, 1.1568627450980393]","[0, 0, 6.5607476635514015, 1.8224299065420562, 1.368421052631579, 0.8106060606060606]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.75, 1.3333333333333333, 2.3333333333333335, 2.4]","[0, 0, 6.461538461538462, 1.9487179487179487, 1.8333333333333333, 1.95]"
136,2017-09-15,20170915SKOB0,"[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 0, 4.063106796116505, 1.3834951456310678, 1.6166666666666667, 5.282051282051283]","[0, 0, 7.344, 1.6320000000000001, 2.1578947368421053, 0.9689922480620154]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0078125, 1.4765625, 2.1818181818181817, 1.1228070175438596]","[0, 0, 9.45, 2.1, 0.2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.93208430913349, 1.4824355971896954, 1.6122448979591837, 5.4743589743589745]","[0, 0, 3.5217391304347827, 1.5652173913043477, 3.0, 1.0952380952380953]","[0, 0, 9.0, 3.0, 0.5, 1.0]","[0, 0, 18.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4855491329479773, 1.300578034682081, 4.142857142857143, 6.407407407407407]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 1.25, 0.8333333333333334]","[0, 0, 0.0, 1.5, 0.0, 2.0]","[0, 0, 5.926829268292683, 1.6097560975609757, 1.40625, 1.1202185792349726]","[1, 0, 4.5, 1.5086206896551724, 1.6129032258064515, 5.523809523809524]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.253731343283582, 1.6119402985074627, 2.642857142857143, 1.1452991452991452]","[0, 0, 4.395348837209303, 1.813953488372093, 1.0714285714285714, 1.075]","[0, 0, 5.724928366762177, 1.4957020057306591, 2.5, 5.5396825396825395]","[0, 0, 3.535714285714286, 1.2857142857142858, 2.076923076923077, 0.9655172413793104]","[0, 0, 3.571428571428571, 1.2857142857142858, 1.7692307692307692, 1.1454545454545455]","[0, 0, 5.491525423728814, 1.983050847457627, 1.4615384615384615, 1.1568627450980393]","[0, 0, 6.5607476635514015, 1.8224299065420562, 1.368421052631579, 0.8106060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.75, 1.3333333333333333, 2.3333333333333335, 2.4]","[0, 0, 6.461538461538462, 1.9487179487179487, 1.8333333333333333, 1.95]"
137,2017-09-16,20170916SKLT0,"[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 0, 4.063106796116505, 1.3834951456310678, 1.6166666666666667, 5.282051282051283]","[0, 0, 7.344, 1.6320000000000001, 2.1578947368421053, 0.9689922480620154]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0078125, 1.4765625, 2.1818181818181817, 1.1228070175438596]","[0, 0, 9.45, 2.1, 0.2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.93208430913349, 1.4824355971896954, 1.6122448979591837, 5.4743589743589745]","[0, 0, 3.5217391304347827, 1.5652173913043477, 3.0, 1.0952380952380953]","[0, 0, 9.0, 3.0, 0.5, 1.0]","[0, 0, 18.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.620111731843575, 1.3072625698324023, 4.209302325581396, 6.392857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 1.25, 0.8333333333333334]","[0, 0, 0.0, 1.5, 0.0, 2.0]","[0, 0, 5.926829268292683, 1.6097560975609757, 1.40625, 1.1202185792349726]","[0, 0, 4.5, 1.5086206896551724, 1.6129032258064515, 5.523809523809524]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.253731343283582, 1.6119402985074627, 2.642857142857143, 1.1452991452991452]","[0, 1, 4.361538461538462, 1.823076923076923, 1.0714285714285714, 1.056910569105691]","[0, 0, 5.724928366762177, 1.4957020057306591, 2.5, 5.5396825396825395]","[0, 0, 3.535714285714286, 1.2857142857142858, 2.076923076923077, 0.9655172413793104]","[0, 0, 3.571428571428571, 1.2857142857142858, 1.7692307692307692, 1.1454545454545455]","[0, 0, 5.491525423728814, 1.983050847457627, 1.4615384615384615, 1.1568627450980393]","[0, 0, 6.5607476635514015, 1.8224299065420562, 1.368421052631579, 0.8106060606060606]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.552631578947368, 1.3421052631578947, 2.0, 2.111111111111111]","[0, 0, 6.461538461538462, 1.9487179487179487, 1.8333333333333333, 1.95]"
138,2017-09-17,20170917SKLT0,"[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 0, 4.063106796116505, 1.3834951456310678, 1.6166666666666667, 5.282051282051283]","[0, 1, 7.3828125, 1.640625, 2.1578947368421053, 0.9696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0078125, 1.4765625, 2.1818181818181817, 1.1228070175438596]","[0, 0, 9.45, 2.1, 0.2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.108108108108109, 1.4864864864864864, 1.607843137254902, 5.481481481481482]","[0, 0, 3.5217391304347827, 1.5652173913043477, 3.0, 1.0952380952380953]","[0, 0, 9.0, 3.0, 0.5, 1.0]","[0, 0, 18.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.620111731843575, 1.3072625698324023, 4.209302325581396, 6.392857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 1.25, 0.8333333333333334]","[0, 0, 0.0, 1.5, 0.0, 2.0]","[0, 0, 5.926829268292683, 1.6097560975609757, 1.40625, 1.1202185792349726]","[0, 0, 4.5, 1.5086206896551724, 1.6129032258064515, 5.523809523809524]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.328571428571428, 1.5857142857142859, 2.7857142857142856, 1.1666666666666665]","[0, 0, 4.361538461538462, 1.823076923076923, 1.0714285714285714, 1.056910569105691]","[0, 0, 5.724928366762177, 1.4957020057306591, 2.5, 5.5396825396825395]","[0, 1, 3.453488372093023, 1.2906976744186045, 2.0, 0.9555555555555556]","[0, 1, 3.796875, 1.34375, 1.6206896551724137, 1.1428571428571428]","[0, 0, 5.491525423728814, 1.983050847457627, 1.4615384615384615, 1.1568627450980393]","[0, 1, 6.381818181818182, 1.772727272727273, 1.5263157894736843, 0.8148148148148148]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.552631578947368, 1.3421052631578947, 2.0, 2.111111111111111]","[0, 0, 6.461538461538462, 1.9487179487179487, 1.8333333333333333, 1.95]"
139,2017-09-19,20170919SKHT0,"[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[1, 0, 4.0813953488372094, 1.3744186046511626, 1.7333333333333334, 5.3086419753086425]","[0, 0, 7.3828125, 1.640625, 2.1578947368421053, 0.9696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.186046511627907, 1.5116279069767442, 2.130434782608696, 1.1025641025641026]","[0, 0, 9.45, 2.1, 0.2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.108108108108109, 1.4864864864864864, 1.607843137254902, 5.481481481481482]","[0, 0, 3.5217391304347827, 1.5652173913043477, 3.0, 1.0952380952380953]","[0, 0, 9.0, 3.0, 0.5, 1.0]","[0, 0, 18.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.620111731843575, 1.3072625698324023, 4.209302325581396, 6.392857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 1.25, 0.8333333333333334]","[0, 0, 0.0, 1.5, 0.0, 2.0]","[0, 0, 5.926829268292683, 1.6097560975609757, 1.40625, 1.1202185792349726]","[0, 0, 4.5, 1.5086206896551724, 1.6129032258064515, 5.523809523809524]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.328571428571428, 1.5857142857142859, 2.7857142857142856, 1.1666666666666665]","[0, 0, 4.361538461538462, 1.823076923076923, 1.0714285714285714, 1.056910569105691]","[0, 0, 5.724928366762177, 1.4957020057306591, 2.5, 5.5396825396825395]","[0, 0, 3.453488372093023, 1.2906976744186045, 2.0, 0.9555555555555556]","[0, 1, 3.7384615384615385, 1.3384615384615384, 1.5666666666666667, 1.1403508771929824]","[0, 0, 5.491525423728814, 1.983050847457627, 1.4615384615384615, 1.1568627450980393]","[0, 0, 6.381818181818182, 1.772727272727273, 1.5263157894736843, 0.8148148148148148]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.292682926829268, 1.3170731707317074, 1.6, 1.9523809523809523]","[0, 0, 6.461538461538462, 1.9487179487179487, 1.8333333333333333, 1.95]"
140,2017-09-20,20170920SKHT0,"[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 0, 4.0813953488372094, 1.3744186046511626, 1.7333333333333334, 5.3086419753086425]","[0, 0, 7.3828125, 1.640625, 2.1578947368421053, 0.9696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.186046511627907, 1.5116279069767442, 2.130434782608696, 1.1025641025641026]","[0, 0, 9.45, 2.1, 0.2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.108108108108109, 1.4864864864864864, 1.607843137254902, 5.481481481481482]","[0, 0, 3.5217391304347827, 1.5652173913043477, 3.0, 1.0952380952380953]","[0, 0, 9.0, 3.0, 0.5, 1.0]","[0, 0, 18.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.620111731843575, 1.3072625698324023, 4.209302325581396, 6.392857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 1.25, 0.8333333333333334]","[0, 0, 0.0, 1.5, 0.0, 2.0]","[0, 0, 5.926829268292683, 1.6097560975609757, 1.40625, 1.1202185792349726]","[1, 0, 4.176, 1.424, 1.8064516129032258, 5.681818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.328571428571428, 1.5857142857142859, 2.7857142857142856, 1.1666666666666665]","[0, 0, 4.361538461538462, 1.823076923076923, 1.0714285714285714, 1.056910569105691]","[0, 0, 5.724928366762177, 1.4957020057306591, 2.5, 5.5396825396825395]","[0, 0, 3.453488372093023, 1.2906976744186045, 2.0, 0.9555555555555556]","[0, 1, 3.6818181818181817, 1.3333333333333333, 1.5483870967741935, 1.1379310344827587]","[0, 0, 5.491525423728814, 1.983050847457627, 1.4615384615384615, 1.1568627450980393]","[0, 0, 6.381818181818182, 1.772727272727273, 1.5263157894736843, 0.8148148148148148]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.068181818181818, 1.2272727272727273, 1.8, 1.8333333333333333]","[0, 0, 6.461538461538462, 1.9487179487179487, 1.8333333333333333, 1.95]"
141,2017-09-29,20170929LTSK0,"[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 0, 4.0813953488372094, 1.3744186046511626, 1.7333333333333334, 5.3086419753086425]","[0, 1, 7.213740458015267, 1.6259541984732826, 2.05, 0.9703703703703703]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.090909090909091, 1.4772727272727273, 2.217391304347826, 1.1]","[0, 0, 9.45, 2.1, 0.2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.108108108108109, 1.4864864864864864, 1.607843137254902, 5.481481481481482]","[0, 0, 3.5217391304347827, 1.5652173913043477, 3.0, 1.0952380952380953]","[0, 0, 9.0, 3.0, 0.5, 1.0]","[0, 0, 18.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.620111731843575, 1.3072625698324023, 4.209302325581396, 6.392857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 1.25, 0.8333333333333334]","[0, 0, 0.0, 1.5, 0.0, 2.0]","[0, 1, 5.841346153846154, 1.6153846153846154, 1.40625, 1.118279569892473]","[1, 0, 4.180203045685279, 1.4238578680203045, 1.7058823529411764, 5.710144927536232]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.225352112676056, 1.584507042253521, 2.6, 1.1544715447154472]","[0, 0, 4.361538461538462, 1.823076923076923, 1.0714285714285714, 1.056910569105691]","[0, 0, 5.724928366762177, 1.4957020057306591, 2.5, 5.5396825396825395]","[0, 0, 3.453488372093023, 1.2906976744186045, 2.0, 0.9555555555555556]","[0, 0, 3.6818181818181817, 1.3333333333333333, 1.5483870967741935, 1.1379310344827587]","[0, 0, 5.491525423728814, 1.983050847457627, 1.4615384615384615, 1.1568627450980393]","[0, 1, 6.872727272727272, 1.8272727272727274, 1.5263157894736843, 0.7971014492753623]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.7, 1.2, 1.8, 1.851851851851852]","[0, 0, 6.461538461538462, 1.9487179487179487, 1.8333333333333333, 1.95]"
142,2017-09-30,20170930SKHH0,"[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 1, 4.158482142857143, 1.359375, 1.75, 5.333333333333334]","[0, 0, 7.213740458015267, 1.6259541984732826, 2.05, 0.9703703703703703]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.090909090909091, 1.4772727272727273, 2.217391304347826, 1.1]","[0, 0, 9.45, 2.1, 0.2, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.108108108108109, 1.4864864864864864, 1.607843137254902, 5.481481481481482]","[0, 0, 3.5217391304347827, 1.5652173913043477, 3.0, 1.0952380952380953]","[0, 0, 9.0, 3.0, 0.5, 1.0]","[0, 0, 18.0, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.6486486486486487, 1.318918918918919, 4.159090909090909, 6.379310344827586]","[0, 0, 0, 0, 0, 0]","[0, 0, 16.2, 3.5999999999999996, 1.25, 0.8333333333333334]","[0, 0, 0.0, 1.5, 0.0, 2.0]","[0, 0, 5.841346153846154, 1.6153846153846154, 1.40625, 1.118279569892473]","[0, 0, 4.180203045685279, 1.4238578680203045, 1.7058823529411764, 5.710144927536232]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.225352112676056, 1.584507042253521, 2.6, 1.1544715447154472]","[0, 1, 4.669172932330826, 1.849624060150376, 1.0344827586206897, 1.0555555555555556]","[0, 0, 5.724928366762177, 1.4957020057306591, 2.5, 5.5396825396825395]","[0, 0, 3.453488372093023, 1.2906976744186045, 2.0, 0.9555555555555556]","[0, 1, 3.6450000000000005, 1.3199999999999998, 1.5483870967741935, 1.1299435028248588]","[0, 0, 5.491525423728814, 1.983050847457627, 1.4615384615384615, 1.1568627450980393]","[0, 1, 6.75, 1.8214285714285714, 1.5263157894736843, 0.7943262411347518]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7, 1.2, 1.8, 1.851851851851852]","[0, 0, 6.461538461538462, 1.9487179487179487, 1.8333333333333333, 1.95]"
