,date,game_key,임기준,심동섭,홍건희,한승혁,박지훈,김윤동,김종훈,임기영,이민우,문경찬,김명찬,김현준,헥터,정동현,남재현,유승철,팻딘,박진태,정윤환,김광수,배힘찬,고효준,김진우,윤석민,곽정철,김세현,한기주,손영민,박경태,양현종,정용운,임창용,최영필
94,2017-07-28,20170728HTOB0,"[0, 0, 2.892857142857143, 1.8214285714285714, 0.8333333333333334, 1.8666666666666667]","[0, 1, 5.215909090909091, 1.5340909090909092, 2.75, 0.8888888888888888]","[0, 1, 8.666666666666666, 2.111111111111111, 1.9090909090909092, 1.8]","[0, 0, 6.428571428571428, 1.6857142857142857, 1.9047619047619047, 1.1290322580645162]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 1, 4.066265060240964, 1.427710843373494, 1.25, 1.2575757575757576]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.1547619047619047, 3.5, 5.6]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.129380053908356, 1.2857142857142856, 3.4814814814814814, 6.87037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.5, 1.4537037037037037, 3.625, 5.684210526315789]","[0, 0, 5.806451612903226, 1.5806451612903225, 1.25, 1.55]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.679245283018867, 1.9245283018867922, 3.3333333333333335, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.882978723404255, 1.627659574468085, 1.6470588235294117, 1.010752688172043]","[0, 0, 6.75, 1.8173076923076925, 0.95, 3.4666666666666663]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.8126801152737753, 1.4005763688760806, 3.96, 6.087719298245614]","[0, 0, 3.8283582089552235, 1.2985074626865671, 0.8888888888888888, 2.7916666666666665]","[0, 1, 4.550561797752809, 1.6179775280898876, 2.235294117647059, 0.898989898989899]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
95,2017-07-29,20170729HTOB0,"[0, 1, 2.7, 1.8, 0.8333333333333334, 1.6666666666666667]","[0, 1, 5.4, 1.6, 2.5384615384615383, 0.8823529411764706]","[0, 0, 8.666666666666666, 2.111111111111111, 1.9090909090909092, 1.8]","[0, 0, 6.428571428571428, 1.6857142857142857, 1.9047619047619047, 1.1290322580645162]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 4.066265060240964, 1.427710843373494, 1.25, 1.2575757575757576]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.1547619047619047, 3.5, 5.6]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 1, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.19280205655527, 1.2879177377892033, 3.413793103448276, 6.824561403508771]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.4537037037037037, 3.625, 5.684210526315789]","[0, 1, 6.606382978723404, 1.6595744680851063, 1.1538461538461537, 1.492063492063492]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.679245283018867, 1.9245283018867922, 3.3333333333333335, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.882978723404255, 1.627659574468085, 1.6470588235294117, 1.010752688172043]","[0, 0, 6.75, 1.8173076923076925, 0.95, 3.4666666666666663]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.8126801152737753, 1.4005763688760806, 3.96, 6.087719298245614]","[0, 0, 3.8283582089552235, 1.2985074626865671, 0.8888888888888888, 2.7916666666666665]","[0, 1, 4.4021739130434785, 1.5978260869565217, 2.235294117647059, 0.9019607843137255]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
96,2017-07-30,20170730HTOB0,"[0, 0, 2.7, 1.8, 0.8333333333333334, 1.6666666666666667]","[0, 0, 5.4, 1.6, 2.5384615384615383, 0.8823529411764706]","[0, 1, 8.357142857142858, 2.0357142857142856, 1.9090909090909092, 1.75]","[0, 0, 6.428571428571428, 1.6857142857142857, 1.9047619047619047, 1.1290322580645162]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 4.066265060240964, 1.427710843373494, 1.25, 1.2575757575757576]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.4545454545454546, 1.2159090909090908, 3.3333333333333335, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 1.2, 1, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.19280205655527, 1.2879177377892033, 3.413793103448276, 6.824561403508771]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.4537037037037037, 3.625, 5.684210526315789]","[0, 0, 6.606382978723404, 1.6595744680851063, 1.1538461538461537, 1.492063492063492]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.679245283018867, 1.9245283018867922, 3.3333333333333335, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.882978723404255, 1.627659574468085, 1.6470588235294117, 1.010752688172043]","[0, 0, 6.75, 1.8173076923076925, 0.95, 3.4666666666666663]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.8126801152737753, 1.4005763688760806, 3.96, 6.087719298245614]","[0, 0, 3.8283582089552235, 1.2985074626865671, 0.8888888888888888, 2.7916666666666665]","[0, 0, 4.4021739130434785, 1.5978260869565217, 2.235294117647059, 0.9019607843137255]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
97,2017-08-01,20170801KTHT0,"[0, 0, 2.7, 1.8, 0.8333333333333334, 1.6666666666666667]","[0, 0, 5.4, 1.6, 2.5384615384615383, 0.8823529411764706]","[0, 1, 8.06896551724138, 2.0, 1.9090909090909092, 1.7058823529411764]","[0, 0, 6.428571428571428, 1.6857142857142857, 1.9047619047619047, 1.1290322580645162]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 4.066265060240964, 1.427710843373494, 1.25, 1.2575757575757576]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.2159090909090908, 3.3333333333333335, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2, 1, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.19280205655527, 1.2879177377892033, 3.413793103448276, 6.824561403508771]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.4537037037037037, 3.625, 5.684210526315789]","[0, 1, 6.536842105263158, 1.6421052631578947, 1.1538461538461537, 1.4393939393939394]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.679245283018867, 1.9245283018867922, 3.3333333333333335, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.882978723404255, 1.627659574468085, 1.6470588235294117, 1.010752688172043]","[0, 0, 6.75, 1.8173076923076925, 0.95, 3.4666666666666663]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.8126801152737753, 1.4005763688760806, 3.96, 6.087719298245614]","[1, 0, 4.167785234899329, 1.3288590604026846, 0.8333333333333334, 2.9215686274509802]","[0, 0, 4.4021739130434785, 1.5978260869565217, 2.235294117647059, 0.9019607843137255]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
98,2017-08-03,20170803KTHT0,"[0, 1, 2.53125, 1.6875, 1.1666666666666667, 1.5238095238095237]","[0, 0, 5.4, 1.6, 2.5384615384615383, 0.8823529411764706]","[0, 0, 8.06896551724138, 2.0, 1.9090909090909092, 1.7058823529411764]","[0, 0, 6.428571428571428, 1.6857142857142857, 1.9047619047619047, 1.1290322580645162]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 4.066265060240964, 1.427710843373494, 1.25, 1.2575757575757576]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.2159090909090908, 3.3333333333333335, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2, 1, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.19280205655527, 1.2879177377892033, 3.413793103448276, 6.824561403508771]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.4537037037037037, 3.625, 5.684210526315789]","[0, 0, 6.536842105263158, 1.6421052631578947, 1.1538461538461537, 1.4393939393939394]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.679245283018867, 1.9245283018867922, 3.3333333333333335, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.882978723404255, 1.627659574468085, 1.6470588235294117, 1.010752688172043]","[0, 0, 6.75, 1.8173076923076925, 0.95, 3.4666666666666663]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[1, 0, 3.5374331550802136, 1.339572192513369, 3.925925925925926, 6.233333333333333]","[0, 0, 4.167785234899329, 1.3288590604026846, 0.8333333333333334, 2.9215686274509802]","[0, 1, 4.263157894736842, 1.5473684210526315, 2.3529411764705883, 0.9047619047619048]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
99,2017-08-04,20170804HTHH0,"[0, 1, 2.3142857142857145, 1.6285714285714286, 1.3333333333333333, 1.4583333333333333]","[0, 1, 5.225806451612903, 1.5483870967741935, 2.6153846153846154, 0.8857142857142857]","[0, 1, 7.909090909090909, 1.9696969696969697, 1.7692307692307692, 1.8333333333333333]","[0, 0, 6.428571428571428, 1.6857142857142857, 1.9047619047619047, 1.1290322580645162]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 4.066265060240964, 1.427710843373494, 1.25, 1.2575757575757576]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.2159090909090908, 3.3333333333333335, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2, 1, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.117936117936118, 1.28992628992629, 3.3225806451612905, 6.783333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.4537037037037037, 3.625, 5.684210526315789]","[0, 1, 6.75, 1.6944444444444444, 1.1538461538461537, 1.565217391304348]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.679245283018867, 1.9245283018867922, 3.3333333333333335, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.882978723404255, 1.627659574468085, 1.6470588235294117, 1.010752688172043]","[0, 0, 6.75, 1.8173076923076925, 0.95, 3.4666666666666663]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.5374331550802136, 1.339572192513369, 3.925925925925926, 6.233333333333333]","[0, 0, 4.167785234899329, 1.3288590604026846, 0.8333333333333334, 2.9215686274509802]","[0, 0, 4.263157894736842, 1.5473684210526315, 2.3529411764705883, 0.9047619047619048]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
100,2017-08-05,20170805HTHH0,"[0, 0, 2.3142857142857145, 1.6285714285714286, 1.3333333333333333, 1.4583333333333333]","[0, 0, 5.225806451612903, 1.5483870967741935, 2.6153846153846154, 0.8857142857142857]","[0, 0, 7.909090909090909, 1.9696969696969697, 1.7692307692307692, 1.8333333333333333]","[0, 0, 6.428571428571428, 1.6857142857142857, 1.9047619047619047, 1.1290322580645162]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 1, 3.9886363636363638, 1.3806818181818183, 1.2972972972972974, 1.3037037037037036]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.2159090909090908, 3.3333333333333335, 5.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2, 1, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.117936117936118, 1.28992628992629, 3.3225806451612905, 6.783333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.342105263157895, 1.456140350877193, 3.5185185185185186, 5.7]","[0, 1, 6.688073394495413, 1.6788990825688073, 1.1538461538461537, 1.513888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.679245283018867, 1.9245283018867922, 3.3333333333333335, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.882978723404255, 1.627659574468085, 1.6470588235294117, 1.010752688172043]","[0, 0, 6.75, 1.8173076923076925, 0.95, 3.4666666666666663]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.5374331550802136, 1.339572192513369, 3.925925925925926, 6.233333333333333]","[0, 0, 4.167785234899329, 1.3288590604026846, 0.8333333333333334, 2.9215686274509802]","[0, 0, 4.263157894736842, 1.5473684210526315, 2.3529411764705883, 0.9047619047619048]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
101,2017-08-08,20170808WOHT0,"[0, 1, 2.1891891891891895, 1.7027027027027026, 1.0, 1.3703703703703705]","[0, 0, 5.225806451612903, 1.5483870967741935, 2.6153846153846154, 0.8857142857142857]","[0, 1, 7.864077669902912, 1.9805825242718444, 1.9230769230769231, 1.8070175438596492]","[0, 0, 6.428571428571428, 1.6857142857142857, 1.9047619047619047, 1.1290322580645162]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 3.9886363636363638, 1.3806818181818183, 1.2972972972972974, 1.3037037037037036]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.913669064748201, 1.2625899280575539, 3.3125, 5.450980392156863]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2, 1, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.117936117936118, 1.28992628992629, 3.3225806451612905, 6.783333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.342105263157895, 1.456140350877193, 3.5185185185185186, 5.7]","[0, 0, 6.688073394495413, 1.6788990825688073, 1.1538461538461537, 1.513888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.679245283018867, 1.9245283018867922, 3.3333333333333335, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.882978723404255, 1.627659574468085, 1.6470588235294117, 1.010752688172043]","[0, 0, 6.75, 1.8173076923076925, 0.95, 3.4666666666666663]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.5374331550802136, 1.339572192513369, 3.925925925925926, 6.233333333333333]","[0, 1, 5.543046357615894, 1.4503311258278144, 0.78125, 2.7962962962962963]","[0, 0, 4.263157894736842, 1.5473684210526315, 2.3529411764705883, 0.9047619047619048]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
102,2017-08-09,20170809WOHT0,"[0, 0, 2.1891891891891895, 1.7027027027027026, 1.0, 1.3703703703703705]","[0, 0, 5.225806451612903, 1.5483870967741935, 2.6153846153846154, 0.8857142857142857]","[0, 0, 7.864077669902912, 1.9805825242718444, 1.9230769230769231, 1.8070175438596492]","[0, 0, 6.428571428571428, 1.6857142857142857, 1.9047619047619047, 1.1290322580645162]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 3.9886363636363638, 1.3806818181818183, 1.2972972972972974, 1.3037037037037036]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.913669064748201, 1.2625899280575539, 3.3125, 5.450980392156863]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2, 1, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.117936117936118, 1.28992628992629, 3.3225806451612905, 6.783333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.342105263157895, 1.456140350877193, 3.5185185185185186, 5.7]","[0, 1, 6.508928571428571, 1.6339285714285714, 1.1538461538461537, 1.4933333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.679245283018867, 1.9245283018867922, 3.3333333333333335, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.882978723404255, 1.627659574468085, 1.6470588235294117, 1.010752688172043]","[0, 0, 6.75, 1.8173076923076925, 0.95, 3.4666666666666663]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[1, 0, 3.5816326530612246, 1.3469387755102042, 3.8620689655172415, 6.222222222222221]","[0, 0, 5.543046357615894, 1.4503311258278144, 0.78125, 2.7962962962962963]","[0, 0, 4.263157894736842, 1.5473684210526315, 2.3529411764705883, 0.9047619047619048]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
103,2017-08-11,20170811HTKT0,"[0, 0, 2.1891891891891895, 1.7027027027027026, 1.0, 1.3703703703703705]","[0, 1, 5.11578947368421, 1.6421052631578947, 2.2666666666666666, 0.8796296296296297]","[0, 1, 7.641509433962264, 1.981132075471698, 1.7333333333333334, 1.7666666666666668]","[0, 0, 6.428571428571428, 1.6857142857142857, 1.9047619047619047, 1.1290322580645162]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 1, 3.943820224719101, 1.3820224719101124, 1.2972972972972974, 1.289855072463768]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.913669064748201, 1.2625899280575539, 3.3125, 5.450980392156863]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2, 1, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.117936117936118, 1.28992628992629, 3.3225806451612905, 6.783333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.153846153846154, 1.434065934065934, 3.6666666666666665, 5.777777777777778]","[0, 0, 6.508928571428571, 1.6339285714285714, 1.1538461538461537, 1.4933333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.679245283018867, 1.9245283018867922, 3.3333333333333335, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.882978723404255, 1.627659574468085, 1.6470588235294117, 1.010752688172043]","[0, 0, 6.75, 1.8173076923076925, 0.95, 3.4666666666666663]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 2.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.5816326530612246, 1.3469387755102042, 3.8620689655172415, 6.222222222222221]","[0, 0, 5.543046357615894, 1.4503311258278144, 0.78125, 2.7962962962962963]","[0, 1, 4.13265306122449, 1.5918367346938778, 2.210526315789474, 0.9074074074074073]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
104,2017-08-12,20170812LGHT0,"[0, 0, 2.1891891891891895, 1.7027027027027026, 1.0, 1.3703703703703705]","[0, 1, 4.959183673469388, 1.5918367346938778, 2.3333333333333335, 0.8828828828828829]","[0, 1, 7.5, 1.9444444444444444, 1.8, 1.7142857142857142]","[0, 0, 6.428571428571428, 1.6857142857142857, 1.9047619047619047, 1.1290322580645162]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 3.943820224719101, 1.3820224719101124, 1.2972972972972974, 1.289855072463768]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.913669064748201, 1.2625899280575539, 3.3125, 5.450980392156863]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2, 1, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.117936117936118, 1.28992628992629, 3.3225806451612905, 6.783333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 1.434065934065934, 3.6666666666666665, 5.777777777777778]","[0, 0, 6.508928571428571, 1.6339285714285714, 1.1538461538461537, 1.4933333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.679245283018867, 1.9245283018867922, 3.3333333333333335, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.882978723404255, 1.627659574468085, 1.6470588235294117, 1.010752688172043]","[0, 0, 6.75, 1.8173076923076925, 0.95, 3.4666666666666663]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[0, 0, 3.5816326530612246, 1.3469387755102042, 3.8620689655172415, 6.222222222222221]","[1, 0, 5.198757763975156, 1.37888198757764, 0.8125, 2.824561403508772]","[0, 1, 4.00990099009901, 1.5742574257425743, 2.210526315789474, 0.9099099099099098]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
105,2017-08-15,20170815NCHT0,"[0, 0, 2.1891891891891895, 1.7027027027027026, 1.0, 1.3703703703703705]","[0, 0, 4.959183673469388, 1.5918367346938778, 2.3333333333333335, 0.8828828828828829]","[0, 0, 7.5, 1.9444444444444444, 1.8, 1.7142857142857142]","[0, 0, 6.428571428571428, 1.6857142857142857, 1.9047619047619047, 1.1290322580645162]","[0, 0, 6.075, 1.65, 1.6666666666666667, 0.7843137254901961]","[0, 0, 3.943820224719101, 1.3820224719101124, 1.2972972972972974, 1.289855072463768]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.913669064748201, 1.2625899280575539, 3.3125, 5.450980392156863]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2, 1, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.117936117936118, 1.28992628992629, 3.3225806451612905, 6.783333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 3.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 1.434065934065934, 3.6666666666666665, 5.777777777777778]","[0, 0, 6.508928571428571, 1.6339285714285714, 1.1538461538461537, 1.4933333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.679245283018867, 1.9245283018867922, 3.3333333333333335, 1.1041666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.882978723404255, 1.627659574468085, 1.6470588235294117, 1.010752688172043]","[0, 0, 6.75, 1.8173076923076925, 0.95, 3.4666666666666663]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5, 2.5, 0.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 11.076923076923077, 2.076923076923077, 4.0, 0.9285714285714286]","[0, 0, 9.0, 2.3333333333333335, 1.5, 1.5]","[1, 0, 3.4902439024390244, 1.3170731707317074, 3.8333333333333335, 6.212121212121212]","[0, 0, 5.198757763975156, 1.37888198757764, 0.8125, 2.824561403508772]","[0, 1, 3.932038834951456, 1.5728155339805825, 2.15, 0.9035087719298246]","[0, 0, 27.0, 6.0, 0, 0.3333333333333333]"
