,date,game_key,안승민,김경태,김용주,이태양,이충호,김종수,서균,황영국,김민우,김범수,권용우,김재영,박상원,김지훈,김진영,비야누에바,오간도,김성훈,김병현,배영수,이재우,권혁,안영명,윤규진,송은범,심수창,송창식,정재원,정우람,이동걸,김혁민,강승현,정대훈,장민재,송신영,박정진
89,2017-07-22,20170722HHOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 1, 6.75, 2.0, 0.75, 0.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.4, 2.0181818181818185, 0.6666666666666666, 1.5277777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.7, 1.6, 2.375, 3.3333333333333335]","[0, 1, 0.0, 1.5, 1.0, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 2.3625, 0.88125, 3.888888888888889, 5.9259259259259265]","[0, 0, 3.168367346938776, 1.2857142857142858, 2.736842105263158, 5.939393939393939]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.464285714285714, 1.5238095238095237, 3.4444444444444446, 5.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.333333333333333, 1.2962962962962963, 2.142857142857143, 0.84375]","[0, 0, 5.464285714285714, 2.0, 1.0, 2.0]","[0, 0, 5.510204081632653, 1.576530612244898, 1.6666666666666667, 2.6133333333333333]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.153846153846154, 1.6666666666666667, 2.235294117647059, 1.1470588235294117]","[0, 0, 6.113207547169812, 1.490566037735849, 2.0434782608695654, 1.2045454545454546]","[0, 1, 9.0, 3.0, 0.5, 2.0]","[0, 0, 3.2869565217391306, 1.0956521739130434, 3.6666666666666665, 1.0360360360360361]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.051724137931035, 1.6034482758620692, 2.4545454545454546, 1.2888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.363636363636363, 1.7454545454545454, 1.3888888888888888, 2.2916666666666665]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 0, 5.126582278481013, 1.6708860759493671, 1.8125, 0.7979797979797979]"
90,2017-07-23,20170723HHOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 6.75, 2.0, 0.75, 0.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.0181818181818185, 0.6666666666666666, 1.5277777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.7, 1.6, 2.375, 3.3333333333333335]","[0, 0, 0.0, 1.5, 1.0, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[1, 0, 2.8342541436464086, 0.9613259668508287, 3.1666666666666665, 6.033333333333333]","[0, 0, 3.168367346938776, 1.2857142857142858, 2.736842105263158, 5.939393939393939]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.464285714285714, 1.5238095238095237, 3.4444444444444446, 5.25]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.447058823529412, 1.2705882352941178, 2.142857142857143, 0.8585858585858586]","[0, 0, 5.464285714285714, 2.0, 1.0, 2.0]","[0, 1, 5.630331753554502, 1.5924170616113744, 1.696969696969697, 2.705128205128205]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.153846153846154, 1.6666666666666667, 2.235294117647059, 1.1470588235294117]","[0, 0, 6.113207547169812, 1.490566037735849, 2.0434782608695654, 1.2045454545454546]","[0, 0, 9.0, 3.0, 0.5, 2.0]","[0, 1, 3.2586206896551726, 1.0862068965517242, 3.75, 1.0175438596491226]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.051724137931035, 1.6034482758620692, 2.4545454545454546, 1.2888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.363636363636363, 1.7454545454545454, 1.3888888888888888, 2.2916666666666665]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 0, 5.126582278481013, 1.6708860759493671, 1.8125, 0.7979797979797979]"
91,2017-07-26,20170726HHLT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 1, 12.6, 2.6, 0.5, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.0181818181818185, 0.6666666666666666, 1.5277777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.7, 1.6, 2.375, 3.3333333333333335]","[0, 1, 6.75, 1.75, 2.0, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 2.8342541436464086, 0.9613259668508287, 3.1666666666666665, 6.033333333333333]","[0, 0, 3.168367346938776, 1.2857142857142858, 2.736842105263158, 5.939393939393939]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.662921348314607, 1.5393258426966292, 3.473684210526316, 5.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.447058823529412, 1.2705882352941178, 2.142857142857143, 0.8585858585858586]","[0, 0, 5.464285714285714, 2.0, 1.0, 2.0]","[0, 0, 5.630331753554502, 1.5924170616113744, 1.696969696969697, 2.705128205128205]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.153846153846154, 1.6666666666666667, 2.235294117647059, 1.1470588235294117]","[0, 0, 6.113207547169812, 1.490566037735849, 2.0434782608695654, 1.2045454545454546]","[0, 1, 5.4, 2.4, 1.0, 1.6666666666666667]","[0, 0, 3.2586206896551726, 1.0862068965517242, 3.75, 1.0175438596491226]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.096774193548387, 1.5483870967741935, 2.5454545454545454, 1.2916666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.668639053254438, 1.7751479289940828, 1.368421052631579, 2.2533333333333334]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 0, 5.126582278481013, 1.6708860759493671, 1.8125, 0.7979797979797979]"
92,2017-07-27,20170727HHLT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 12.6, 2.6, 0.5, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.0181818181818185, 0.6666666666666666, 1.5277777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.7, 1.6, 2.375, 3.3333333333333335]","[0, 0, 6.75, 1.75, 2.0, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 2.8342541436464086, 0.9613259668508287, 3.1666666666666665, 6.033333333333333]","[0, 0, 3.168367346938776, 1.2857142857142858, 2.736842105263158, 5.939393939393939]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.662921348314607, 1.5393258426966292, 3.473684210526316, 5.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.447058823529412, 1.2705882352941178, 2.142857142857143, 0.8585858585858586]","[1, 0, 5.90625, 2.0, 1.125, 2.1333333333333333]","[0, 0, 5.630331753554502, 1.5924170616113744, 1.696969696969697, 2.705128205128205]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.153846153846154, 1.6666666666666667, 2.235294117647059, 1.1470588235294117]","[0, 0, 6.113207547169812, 1.490566037735849, 2.0434782608695654, 1.2045454545454546]","[0, 0, 5.4, 2.4, 1.0, 1.6666666666666667]","[0, 1, 3.403361344537815, 1.134453781512605, 3.6153846153846154, 1.017094017094017]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.096774193548387, 1.5483870967741935, 2.5454545454545454, 1.2916666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.668639053254438, 1.7751479289940828, 1.368421052631579, 2.2533333333333334]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 0, 5.126582278481013, 1.6708860759493671, 1.8125, 0.7979797979797979]"
93,2017-07-28,20170728LGHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 12.6, 2.6, 0.5, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.0181818181818185, 0.6666666666666666, 1.5277777777777777]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.148514851485149, 1.6930693069306932, 2.1, 3.3666666666666663]","[0, 0, 6.75, 1.75, 2.0, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 2.8342541436464086, 0.9613259668508287, 3.1666666666666665, 6.033333333333333]","[0, 0, 3.168367346938776, 1.2857142857142858, 2.736842105263158, 5.939393939393939]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.662921348314607, 1.5393258426966292, 3.473684210526316, 5.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.447058823529412, 1.2705882352941178, 2.142857142857143, 0.8585858585858586]","[0, 0, 5.90625, 2.0, 1.125, 2.1333333333333333]","[0, 0, 5.630331753554502, 1.5924170616113744, 1.696969696969697, 2.705128205128205]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.153846153846154, 1.6666666666666667, 2.235294117647059, 1.1470588235294117]","[0, 0, 6.113207547169812, 1.490566037735849, 2.0434782608695654, 1.2045454545454546]","[0, 0, 5.4, 2.4, 1.0, 1.6666666666666667]","[0, 1, 3.292682926829268, 1.1219512195121952, 3.6923076923076925, 1.025]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.096774193548387, 1.5483870967741935, 2.5454545454545454, 1.2916666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.668639053254438, 1.7751479289940828, 1.368421052631579, 2.2533333333333334]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 1, 5.333333333333333, 1.6666666666666667, 1.7058823529411764, 0.7941176470588235]"
94,2017-07-29,20170729LGHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 12.6, 2.6, 0.5, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.0181818181818185, 0.6666666666666666, 1.5277777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.148514851485149, 1.6930693069306932, 2.1, 3.3666666666666663]","[0, 0, 6.75, 1.75, 2.0, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[1, 0, 2.71356783919598, 0.9497487437185931, 3.076923076923077, 6.03030303030303]","[0, 0, 3.168367346938776, 1.2857142857142858, 2.736842105263158, 5.939393939393939]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.662921348314607, 1.5393258426966292, 3.473684210526316, 5.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.602272727272727, 1.3295454545454546, 2.142857142857143, 0.8627450980392156]","[0, 0, 5.90625, 2.0, 1.125, 2.1333333333333333]","[0, 0, 5.630331753554502, 1.5924170616113744, 1.696969696969697, 2.705128205128205]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.153846153846154, 1.6666666666666667, 2.235294117647059, 1.1470588235294117]","[0, 0, 6.113207547169812, 1.490566037735849, 2.0434782608695654, 1.2045454545454546]","[0, 1, 2.571428571428571, 1.5714285714285714, 1.5, 2.3333333333333335]","[0, 0, 3.292682926829268, 1.1219512195121952, 3.6923076923076925, 1.025]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.815384615384616, 1.4769230769230768, 2.6363636363636362, 1.2745098039215688]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.668639053254438, 1.7751479289940828, 1.368421052631579, 2.2533333333333334]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 0, 5.333333333333333, 1.6666666666666667, 1.7058823529411764, 0.7941176470588235]"
95,2017-07-30,20170730LGHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 12.6, 2.6, 0.5, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 8.59090909090909, 2.272727272727273, 0.5789473684210527, 1.6923076923076923]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.148514851485149, 1.6930693069306932, 2.1, 3.3666666666666663]","[0, 1, 5.4, 1.4, 3.0, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 2.71356783919598, 0.9497487437185931, 3.076923076923077, 6.03030303030303]","[0, 0, 3.168367346938776, 1.2857142857142858, 2.736842105263158, 5.939393939393939]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.662921348314607, 1.5393258426966292, 3.473684210526316, 5.235294117647059]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.637362637362638, 1.4175824175824177, 2.2857142857142856, 0.8666666666666666]","[0, 0, 5.90625, 2.0, 1.125, 2.1333333333333333]","[0, 1, 5.957746478873239, 1.619718309859155, 1.696969696969697, 2.6296296296296298]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.153846153846154, 1.6666666666666667, 2.235294117647059, 1.1470588235294117]","[0, 1, 6.054545454545455, 1.490909090909091, 1.9583333333333333, 1.2222222222222223]","[0, 0, 2.571428571428571, 1.5714285714285714, 1.5, 2.3333333333333335]","[0, 0, 3.292682926829268, 1.1219512195121952, 3.6923076923076925, 1.025]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.815384615384616, 1.4769230769230768, 2.6363636363636362, 1.2745098039215688]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.668639053254438, 1.7751479289940828, 1.368421052631579, 2.2533333333333334]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 1, 5.142857142857142, 1.6428571428571428, 1.6666666666666667, 0.8]"
96,2017-08-01,20170801HHNC0,"[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 12.6, 2.6, 0.5, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.59090909090909, 2.272727272727273, 0.5789473684210527, 1.6923076923076923]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.148514851485149, 1.6930693069306932, 2.1, 3.3666666666666663]","[0, 0, 5.4, 1.4, 3.0, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 2.71356783919598, 0.9497487437185931, 3.076923076923077, 6.03030303030303]","[0, 0, 3.168367346938776, 1.2857142857142858, 2.736842105263158, 5.939393939393939]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.878228782287823, 1.5830258302583027, 3.473684210526316, 5.018518518518518]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.637362637362638, 1.4175824175824177, 2.2857142857142856, 0.8666666666666666]","[0, 0, 5.90625, 2.0, 1.125, 2.1333333333333333]","[0, 1, 5.794520547945205, 1.6027397260273972, 1.6470588235294117, 2.607142857142857]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.153846153846154, 1.6666666666666667, 2.235294117647059, 1.1470588235294117]","[0, 1, 6.194117647058823, 1.4647058823529413, 1.92, 1.2318840579710144]","[0, 1, 2.0, 1.4444444444444444, 2.0, 2.25]","[0, 0, 3.292682926829268, 1.1219512195121952, 3.6923076923076925, 1.025]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.815384615384616, 1.4769230769230768, 2.6363636363636362, 1.2745098039215688]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.668639053254438, 1.7751479289940828, 1.368421052631579, 2.2533333333333334]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 1, 5.023255813953488, 1.6395348837209303, 1.6666666666666667, 0.7962962962962963]"
97,2017-08-02,20170802HHNC0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 12.6, 2.6, 0.5, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.59090909090909, 2.272727272727273, 0.5789473684210527, 1.6923076923076923]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.148514851485149, 1.6930693069306932, 2.1, 3.3666666666666663]","[0, 0, 5.4, 1.4, 3.0, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 2.71356783919598, 0.9497487437185931, 3.076923076923077, 6.03030303030303]","[0, 0, 3.168367346938776, 1.2857142857142858, 2.736842105263158, 5.939393939393939]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.878228782287823, 1.5830258302583027, 3.473684210526316, 5.018518518518518]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.637362637362638, 1.4175824175824177, 2.2857142857142856, 0.8666666666666666]","[1, 0, 5.445378151260504, 1.7899159663865547, 1.25, 2.4791666666666665]","[0, 0, 5.794520547945205, 1.6027397260273972, 1.6470588235294117, 2.607142857142857]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.153846153846154, 1.6666666666666667, 2.235294117647059, 1.1470588235294117]","[0, 0, 6.194117647058823, 1.4647058823529413, 1.92, 1.2318840579710144]","[0, 0, 2.0, 1.4444444444444444, 2.0, 2.25]","[0, 1, 3.214285714285714, 1.0952380952380953, 3.769230769230769, 1.024390243902439]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.815384615384616, 1.4769230769230768, 2.6363636363636362, 1.2745098039215688]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.668639053254438, 1.7751479289940828, 1.368421052631579, 2.2533333333333334]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 0, 5.023255813953488, 1.6395348837209303, 1.6666666666666667, 0.7962962962962963]"
98,2017-08-03,20170803HHNC0,"[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 6.0, 1.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 12.6, 2.6, 0.5, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.59090909090909, 2.272727272727273, 0.5789473684210527, 1.6923076923076923]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.754098360655737, 1.5245901639344264, 1.9230769230769231, 3.696969696969697]","[0, 1, 5.0625, 1.3125, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[0, 0, 2.71356783919598, 0.9497487437185931, 3.076923076923077, 6.03030303030303]","[0, 0, 3.168367346938776, 1.2857142857142858, 2.736842105263158, 5.939393939393939]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.878228782287823, 1.5830258302583027, 3.473684210526316, 5.018518518518518]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.637362637362638, 1.4175824175824177, 2.2857142857142856, 0.8666666666666666]","[0, 0, 5.445378151260504, 1.7899159663865547, 1.25, 2.4791666666666665]","[0, 0, 5.794520547945205, 1.6027397260273972, 1.6470588235294117, 2.607142857142857]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 1, 4.390243902439025, 1.7073170731707317, 2.2222222222222223, 1.1714285714285715]","[0, 0, 6.194117647058823, 1.4647058823529413, 1.92, 1.2318840579710144]","[0, 0, 2.0, 1.4444444444444444, 2.0, 2.25]","[0, 0, 3.214285714285714, 1.0952380952380953, 3.769230769230769, 1.024390243902439]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.25, 1.4583333333333333, 2.727272727272727, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.668639053254438, 1.7751479289940828, 1.368421052631579, 2.2533333333333334]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 0, 5.023255813953488, 1.6395348837209303, 1.6666666666666667, 0.7962962962962963]"
99,2017-08-04,20170804HTHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 6.0, 1.0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8275862068965525, 1.7586206896551724, 1.16, 3.8666666666666667]","[0, 0, 12.6, 2.6, 0.5, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.59090909090909, 2.272727272727273, 0.5789473684210527, 1.6923076923076923]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.754098360655737, 1.5245901639344264, 1.9230769230769231, 3.696969696969697]","[0, 0, 5.0625, 1.3125, 3.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.2, 3, 0.8333333333333334]","[1, 0, 3.6, 1.042857142857143, 3.1538461538461537, 5.833333333333333]","[0, 0, 3.168367346938776, 1.2857142857142858, 2.736842105263158, 5.939393939393939]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.878228782287823, 1.5830258302583027, 3.473684210526316, 5.018518518518518]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.637362637362638, 1.4175824175824177, 2.2857142857142856, 0.8666666666666666]","[0, 0, 5.445378151260504, 1.7899159663865547, 1.25, 2.4791666666666665]","[0, 0, 5.794520547945205, 1.6027397260273972, 1.6470588235294117, 2.607142857142857]","[0, 0, 6.688073394495413, 1.8440366972477062, 0.5652173913043478, 3.027777777777778]","[0, 0, 4.390243902439025, 1.7073170731707317, 2.2222222222222223, 1.1714285714285715]","[0, 1, 6.634285714285714, 1.5085714285714285, 1.8518518518518519, 1.2411347517730498]","[0, 0, 2.0, 1.4444444444444444, 2.0, 2.25]","[0, 0, 3.214285714285714, 1.0952380952380953, 3.769230769230769, 1.024390243902439]","[0, 0, 3.6, 1.1, 3.4, 1.5789473684210527]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.25, 1.4583333333333333, 2.727272727272727, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.668639053254438, 1.7751479289940828, 1.368421052631579, 2.2533333333333334]","[0, 0, 0.0, 0.6, 4, 1.25]","[0, 1, 4.909090909090909, 1.6704545454545454, 1.5789473684210527, 0.7927927927927928]"
