,date,game_key,이재학,이태양,이민호,이형범,최금강,손정욱,해커,장현식,임정호,강장산,김학성,배재환,윤수호,스튜어트,구창모,류진욱,이훈,최성영,박준영,김준현,김한별,정수민,최상인,임서준,김선규,김진성,원종현,박민석,고창성,임창민,민성기,박상혁
131,2016-09-24,20160924LTNC0,"[0, 0, 5.057401812688822, 1.5861027190332326, 2.2291666666666665, 4.797101449275362]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 1, 5.606557377049181, 1.6639344262295082, 1.6851851851851851, 3.128205128205128]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.743243243243244, 1.3986486486486487, 2.375, 2.0136054421768708]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1721311475409837, 1.1229508196721312, 4.375, 6.1]","[0, 0, 5.2457142857142856, 1.4914285714285713, 1.3636363636363635, 1.7676767676767677]","[0, 0, 5.8500000000000005, 1.6, 2.6, 0.5555555555555556]","[0, 0, 0.0, 1.0, 0.5, 1.0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 4.821428571428571, 1.3928571428571428, 1.25, 1.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.695652173913043, 1.4420289855072463, 2.1, 5.75]","[0, 0, 3.6666666666666665, 1.3888888888888888, 1.9285714285714286, 1.588235294117647]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 3.0, 1.0, 0.5833333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.872340425531915, 1.0689655172413792, 3.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.418181818181818, 1.1454545454545455, 6.142857142857143, 1.182795698924731]","[0, 1, 3.0320855614973263, 0.9786096256684491, 4.1875, 1.2986111111111112]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.685082872928177, 1.3425414364640884, 3.4782608695652173, 1.0584795321637428]","[0, 0, 5.917808219178082, 1.6438356164383563, 1.4166666666666667, 1.1587301587301586]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
132,2016-09-25,20160925LTNC0,"[0, 0, 5.057401812688822, 1.5861027190332326, 2.2291666666666665, 4.797101449275362]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 1, 5.516129032258065, 1.653225806451613, 1.7037037037037037, 3.1]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.743243243243244, 1.3986486486486487, 2.375, 2.0136054421768708]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1721311475409837, 1.1229508196721312, 4.375, 6.1]","[0, 0, 5.2457142857142856, 1.4914285714285713, 1.3636363636363635, 1.7676767676767677]","[0, 0, 5.8500000000000005, 1.6, 2.6, 0.5555555555555556]","[0, 0, 0.0, 1.0, 0.5, 1.0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 4.821428571428571, 1.3928571428571428, 1.25, 1.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.695652173913043, 1.4420289855072463, 2.1, 5.75]","[1, 0, 4.395348837209303, 1.447674418604651, 1.9310344827586208, 1.6380952380952383]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8571428571428568, 3.0, 1.0, 0.5833333333333334]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.872340425531915, 1.0689655172413792, 3.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 1, 4.358744394618834, 1.1300448430493275, 6.285714285714286, 1.1798941798941798]","[0, 0, 3.0320855614973263, 0.9786096256684491, 4.1875, 1.2986111111111112]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.6129032258064515, 1.3225806451612903, 3.375, 1.0689655172413792]","[0, 0, 5.917808219178082, 1.6438356164383563, 1.4166666666666667, 1.1587301587301586]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
133,2016-09-27,20160927SSNC0,"[0, 0, 5.057401812688822, 1.5861027190332326, 2.2291666666666665, 4.797101449275362]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 5.516129032258065, 1.653225806451613, 1.7037037037037037, 3.1]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.743243243243244, 1.3986486486486487, 2.375, 2.0136054421768708]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1721311475409837, 1.1229508196721312, 4.375, 6.1]","[1, 0, 4.973684210526316, 1.5157894736842106, 1.3513513513513513, 1.8627450980392157]","[0, 1, 5.754098360655737, 1.5737704918032789, 2.7, 0.5495495495495495]","[0, 0, 0.0, 1.0, 0.5, 1.0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 1, 3.214285714285714, 0.9285714285714286, 2.75, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.695652173913043, 1.4420289855072463, 2.1, 5.75]","[0, 0, 4.395348837209303, 1.447674418604651, 1.9310344827586208, 1.6380952380952383]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.375, 2.625, 2.0, 0.5333333333333333]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.872340425531915, 1.0689655172413792, 3.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.358744394618834, 1.1300448430493275, 6.285714285714286, 1.1798941798941798]","[0, 0, 3.0320855614973263, 0.9786096256684491, 4.1875, 1.2986111111111112]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.598930481283422, 1.3315508021390374, 3.28, 1.056497175141243]","[0, 1, 6.0394736842105265, 1.6973684210526316, 1.3076923076923077, 1.1515151515151514]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
134,2016-09-29,20160929SSNC1,"[0, 0, 5.057401812688822, 1.5861027190332326, 2.2291666666666665, 4.797101449275362]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 5.516129032258065, 1.653225806451613, 1.7037037037037037, 3.1]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.743243243243244, 1.3986486486486487, 2.375, 2.0136054421768708]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.5620052770448547, 1.1794195250659631, 3.7241379310344827, 6.015873015873016]","[0, 0, 4.973684210526316, 1.5157894736842106, 1.3513513513513513, 1.8627450980392157]","[0, 0, 5.754098360655737, 1.5737704918032789, 2.7, 0.5495495495495495]","[0, 0, 0.0, 1.0, 0.5, 1.0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 3.214285714285714, 0.9285714285714286, 2.75, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.695652173913043, 1.4420289855072463, 2.1, 5.75]","[0, 0, 4.395348837209303, 1.447674418604651, 1.9310344827586208, 1.6380952380952383]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 2.625, 2.0, 0.5333333333333333]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.872340425531915, 1.0689655172413792, 3.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 1, 4.207792207792208, 1.12987012987013, 6.0, 1.203125]","[0, 0, 3.0320855614973263, 0.9786096256684491, 4.1875, 1.2986111111111112]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.598930481283422, 1.3315508021390374, 3.28, 1.056497175141243]","[0, 0, 6.0394736842105265, 1.6973684210526316, 1.3076923076923077, 1.1515151515151514]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
135,2016-09-29,20160929SSNC2,"[1, 0, 4.979827089337175, 1.5648414985590777, 2.36734693877551, 4.819444444444445]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 1, 5.4719999999999995, 1.648, 1.7592592592592593, 3.048780487804878]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.743243243243244, 1.3986486486486487, 2.375, 2.0136054421768708]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5620052770448547, 1.1794195250659631, 3.7241379310344827, 6.015873015873016]","[0, 0, 4.973684210526316, 1.5157894736842106, 1.3513513513513513, 1.8627450980392157]","[0, 0, 5.754098360655737, 1.5737704918032789, 2.7, 0.5495495495495495]","[0, 0, 0.0, 1.0, 0.5, 1.0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 3.214285714285714, 0.9285714285714286, 2.75, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.695652173913043, 1.4420289855072463, 2.1, 5.75]","[0, 0, 4.395348837209303, 1.447674418604651, 1.9310344827586208, 1.6380952380952383]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 2.625, 2.0, 0.5333333333333333]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.872340425531915, 1.0689655172413792, 3.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.207792207792208, 1.12987012987013, 6.0, 1.203125]","[0, 1, 2.937823834196891, 0.9637305699481866, 4.25, 1.3129251700680271]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.518134715025907, 1.3056994818652852, 3.4, 1.0722222222222222]","[0, 0, 6.0394736842105265, 1.6973684210526316, 1.3076923076923077, 1.1515151515151514]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
136,2016-09-30,20160930HHNC0,"[0, 0, 4.979827089337175, 1.5648414985590777, 2.36734693877551, 4.819444444444445]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 5.4719999999999995, 1.648, 1.7592592592592593, 3.048780487804878]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.60128617363344, 1.4083601286173633, 2.2857142857142856, 2.0733333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5620052770448547, 1.1794195250659631, 3.7241379310344827, 6.015873015873016]","[0, 0, 4.973684210526316, 1.5157894736842106, 1.3513513513513513, 1.8627450980392157]","[0, 0, 5.754098360655737, 1.5737704918032789, 2.7, 0.5495495495495495]","[0, 0, 0.0, 1.0, 0.5, 1.0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 1, 3.0, 1.0, 2.2, 1.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.695652173913043, 1.4420289855072463, 2.1, 5.75]","[0, 0, 4.395348837209303, 1.447674418604651, 1.9310344827586208, 1.6380952380952383]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.4545454545454546, 2.4545454545454546, 2.0, 0.611111111111111]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.872340425531915, 1.0689655172413792, 3.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.207792207792208, 1.12987012987013, 6.0, 1.203125]","[0, 0, 2.937823834196891, 0.9637305699481866, 4.25, 1.3129251700680271]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.518134715025907, 1.3056994818652852, 3.4, 1.0722222222222222]","[0, 1, 6.576923076923077, 1.7692307692307692, 1.1333333333333333, 1.1304347826086956]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
137,2016-10-01,20161001NCLT0,"[0, 0, 4.979827089337175, 1.5648414985590777, 2.36734693877551, 4.819444444444445]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 5.4719999999999995, 1.648, 1.7592592592592593, 3.048780487804878]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.60128617363344, 1.4083601286173633, 2.2857142857142856, 2.0733333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5620052770448547, 1.1794195250659631, 3.7241379310344827, 6.015873015873016]","[0, 0, 4.973684210526316, 1.5157894736842106, 1.3513513513513513, 1.8627450980392157]","[0, 1, 6.096774193548387, 1.6451612903225805, 2.4545454545454546, 0.543859649122807]","[0, 0, 0.0, 1.0, 0.5, 1.0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 3.0, 1.0, 2.2, 1.875]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.657342657342657, 1.4545454545454546, 2.0, 5.72]","[0, 0, 4.395348837209303, 1.447674418604651, 1.9310344827586208, 1.6380952380952383]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 2.4545454545454546, 2.0, 0.611111111111111]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.872340425531915, 1.0689655172413792, 3.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 1, 4.461864406779661, 1.1440677966101693, 6.2, 1.2102564102564104]","[0, 0, 2.937823834196891, 0.9637305699481866, 4.25, 1.3129251700680271]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.442211055276382, 1.2663316582914574, 3.52, 1.087431693989071]","[0, 0, 6.576923076923077, 1.7692307692307692, 1.1333333333333333, 1.1304347826086956]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
138,2016-10-02,20161002NCLT0,"[0, 0, 4.979827089337175, 1.5648414985590777, 2.36734693877551, 4.819444444444445]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 1, 5.485488126649076, 1.6464379947229553, 1.8148148148148149, 3.007936507936508]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.60128617363344, 1.4083601286173633, 2.2857142857142856, 2.0733333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5620052770448547, 1.1794195250659631, 3.7241379310344827, 6.015873015873016]","[0, 0, 4.973684210526316, 1.5157894736842106, 1.3513513513513513, 1.8627450980392157]","[0, 1, 5.815384615384616, 1.6153846153846152, 2.4545454545454546, 0.5555555555555556]","[0, 0, 0.0, 1.0, 0.5, 1.0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 3.0, 1.0, 2.2, 1.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.657342657342657, 1.4545454545454546, 2.0, 5.72]","[1, 0, 4.042780748663101, 1.427807486631016, 2.0, 1.7314814814814816]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 2.4545454545454546, 2.0, 0.611111111111111]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.872340425531915, 1.0689655172413792, 3.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 1, 4.405857740585774, 1.1297071129707112, 6.333333333333333, 1.2070707070707072]","[0, 1, 3.3230769230769233, 1.0153846153846153, 4.0, 1.3]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.442211055276382, 1.2663316582914574, 3.52, 1.087431693989071]","[0, 0, 6.576923076923077, 1.7692307692307692, 1.1333333333333333, 1.1304347826086956]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
139,2016-10-04,20161004WONC0,"[0, 0, 4.979827089337175, 1.5648414985590777, 2.36734693877551, 4.819444444444445]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 1, 5.442408376963351, 1.6335078534031415, 1.8333333333333333, 2.9612403100775193]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.60128617363344, 1.4083601286173633, 2.2857142857142856, 2.0733333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5620052770448547, 1.1794195250659631, 3.7241379310344827, 6.015873015873016]","[1, 0, 4.945544554455445, 1.5594059405940595, 1.2926829268292683, 1.9238095238095236]","[0, 1, 5.641791044776119, 1.5671641791044777, 2.5454545454545454, 0.5583333333333333]","[0, 0, 0.0, 1.0, 0.5, 1.0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 3.0, 1.0, 2.2, 1.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.657342657342657, 1.4545454545454546, 2.0, 5.72]","[0, 0, 4.042780748663101, 1.427807486631016, 2.0, 1.7314814814814816]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 2.4545454545454546, 2.0, 0.611111111111111]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.872340425531915, 1.0689655172413792, 3.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.405857740585774, 1.1297071129707112, 6.333333333333333, 1.2070707070707072]","[0, 0, 3.3230769230769233, 1.0153846153846153, 4.0, 1.3]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.370731707317073, 1.2585365853658537, 3.4615384615384617, 1.1021505376344085]","[0, 0, 6.576923076923077, 1.7692307692307692, 1.1333333333333333, 1.1304347826086956]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
140,2016-10-05,20161005WONC0,"[0, 0, 4.979827089337175, 1.5648414985590777, 2.36734693877551, 4.819444444444445]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 5.442408376963351, 1.6335078534031415, 1.8333333333333333, 2.9612403100775193]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.60128617363344, 1.4083601286173633, 2.2857142857142856, 2.0733333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.5012468827930174, 1.1820448877805487, 3.7419354838709675, 6.075757575757575]","[0, 0, 4.945544554455445, 1.5594059405940595, 1.2926829268292683, 1.9238095238095236]","[0, 0, 5.641791044776119, 1.5671641791044777, 2.5454545454545454, 0.5583333333333333]","[0, 0, 0.0, 1.0, 0.5, 1.0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 1, 2.4545454545454546, 0.9818181818181819, 1.8333333333333333, 2.0370370370370368]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.657342657342657, 1.4545454545454546, 2.0, 5.72]","[0, 0, 4.042780748663101, 1.427807486631016, 2.0, 1.7314814814814816]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 2.4545454545454546, 2.0, 0.611111111111111]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.872340425531915, 1.0689655172413792, 3.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.405857740585774, 1.1297071129707112, 6.333333333333333, 1.2070707070707072]","[0, 1, 3.3582089552238807, 1.0, 4.176470588235294, 1.3137254901960784]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.370731707317073, 1.2585365853658537, 3.4615384615384617, 1.1021505376344085]","[0, 0, 6.576923076923077, 1.7692307692307692, 1.1333333333333333, 1.1304347826086956]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
141,2016-10-06,20161006SKNC0,"[1, 0, 4.773480662983426, 1.5662983425414363, 2.339622641509434, 4.826666666666667]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 5.442408376963351, 1.6335078534031415, 1.8333333333333333, 2.9612403100775193]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.60128617363344, 1.4083601286173633, 2.2857142857142856, 2.0733333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5012468827930174, 1.1820448877805487, 3.7419354838709675, 6.075757575757575]","[0, 0, 4.945544554455445, 1.5594059405940595, 1.2926829268292683, 1.9238095238095236]","[0, 0, 5.641791044776119, 1.5671641791044777, 2.5454545454545454, 0.5583333333333333]","[0, 0, 0.0, 1.0, 0.5, 1.0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 0, 2.4545454545454546, 0.9818181818181819, 1.8333333333333333, 2.0370370370370368]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.657342657342657, 1.4545454545454546, 2.0, 5.72]","[0, 0, 4.042780748663101, 1.427807486631016, 2.0, 1.7314814814814816]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 2.4545454545454546, 2.0, 0.611111111111111]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.872340425531915, 1.0689655172413792, 3.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 0, 4.405857740585774, 1.1297071129707112, 6.333333333333333, 1.2070707070707072]","[0, 1, 3.3088235294117645, 0.9852941176470589, 4.294117647058823, 1.3076923076923077]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.359223300970874, 1.2815533980582523, 3.25, 1.08994708994709]","[0, 0, 6.576923076923077, 1.7692307692307692, 1.1333333333333333, 1.1304347826086956]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
142,2016-10-07,20161007KTNC0,"[0, 0, 4.773480662983426, 1.5662983425414363, 2.339622641509434, 4.826666666666667]","[0, 0, 4.5, 1.4761904761904763, 1.0476190476190477, 4.666666666666667]","[0, 0, 5.442408376963351, 1.6335078534031415, 1.8333333333333333, 2.9612403100775193]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.60128617363344, 1.4083601286173633, 2.2857142857142856, 2.0733333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5012468827930174, 1.1820448877805487, 3.7419354838709675, 6.075757575757575]","[0, 0, 4.945544554455445, 1.5594059405940595, 1.2926829268292683, 1.9238095238095236]","[0, 0, 5.641791044776119, 1.5671641791044777, 2.5454545454545454, 0.5583333333333333]","[0, 0, 0.0, 1.0, 0.5, 1.0]","[0, 0, 16.2, 3.5999999999999996, 0.0, 1.1111111111111112]","[0, 1, 3.2586206896551726, 1.0862068965517242, 1.8571428571428572, 1.9333333333333331]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.5, 1.4189189189189189, 2.1481481481481484, 5.6923076923076925]","[0, 1, 4.341708542713568, 1.4472361809045227, 1.8571428571428572, 1.7927927927927927]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 2.4545454545454546, 2.0, 0.611111111111111]","[0, 0, 6.818181818181818, 1.5757575757575757, 2.0, 1.064516129032258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.872340425531915, 1.0689655172413792, 3.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 2.25, 1.0, 2.6666666666666665]","[0, 0, 3.068181818181818, 1.7045454545454546, 0.8571428571428571, 0.9166666666666666]","[0, 1, 4.444444444444445, 1.1358024691358024, 5.9375, 1.208955223880597]","[0, 0, 3.3088235294117645, 0.9852941176470589, 4.294117647058823, 1.3076923076923077]","[0, 0, 0.8307692307692308, 0.8769230769230769, 2.7, 1.0833333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.359223300970874, 1.2815533980582523, 3.25, 1.08994708994709]","[0, 1, 6.25609756097561, 1.6829268292682928, 1.2, 1.1388888888888888]","[0, 0, 0.0, 2.25, 3.0, 1.3333333333333333]"
