,date,game_key,김현우,김대우,심창민,임현준,우병걸,안성무,윤대경,박제윤,구준범,정광운,웹스터,플란데,벨레스터,이케빈,레온,최충연,김승현,임대한,김건한,안지만,신용운,윤성환,박근홍,서동환,조현근,장원삼,차우찬,김기태,백정현,장필준,정인욱,박민규,김동호,권오준
88,2016-07-24,20160724SSKT0,"[0, 0, 9.818181818181818, 3.0, 2.0, 1.222222222222222]","[0, 0, 5.740157480314961, 1.5118110236220472, 2.5, 1.007936507936508]","[0, 1, 2.852112676056338, 1.288732394366197, 2.6666666666666665, 1.2456140350877194]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 1.4615384615384615, 1.1818181818181819, 1.1304347826086956]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.259154929577465, 1.2929577464788733, 2.3076923076923075, 6.5740740740740735]","[0, 0, 7.5600000000000005, 2.0999999999999996, 1.2307692307692308, 0.574712643678161]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 7.693548387096775, 1.8225806451612903, 2.388888888888889, 5.166666666666667]","[0, 0, 5.776119402985074, 1.6119402985074627, 1.5454545454545454, 6.090909090909091]","[0, 0, 5.625, 1.4791666666666667, 1.4705882352941178, 4.363636363636363]","[0, 0, 5.299065420560748, 1.5700934579439254, 3.0714285714285716, 0.7753623188405797]","[0, 0, 5.926829268292683, 1.6585365853658536, 2.1538461538461537, 1.4642857142857142]","[0, 0, 6.75, 1.7556818181818183, 1.0789473684210527, 4.190476190476191]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.838709677419355, 1.7903225806451613, 1.6666666666666667, 0.8985507246376813]","[0, 0, 5.4, 1.14, 2.5, 1.1111111111111112]"
89,2016-07-26,20160726NCSS0,"[0, 0, 9.818181818181818, 3.0, 2.0, 1.222222222222222]","[0, 1, 5.564885496183207, 1.5114503816793894, 2.6, 1.0155038759689923]","[0, 0, 2.852112676056338, 1.288732394366197, 2.6666666666666665, 1.2456140350877194]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 1.4615384615384615, 1.1818181818181819, 1.1304347826086956]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.259154929577465, 1.2929577464788733, 2.3076923076923075, 6.5740740740740735]","[0, 1, 7.411764705882353, 2.0588235294117645, 1.2307692307692308, 0.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 7.693548387096775, 1.8225806451612903, 2.388888888888889, 5.166666666666667]","[1, 0, 5.5200000000000005, 1.5466666666666666, 1.8181818181818181, 6.25]","[0, 0, 5.625, 1.4791666666666667, 1.4705882352941178, 4.363636363636363]","[0, 1, 5.299065420560748, 1.6261682242990656, 3.0714285714285716, 0.7588652482269503]","[0, 0, 5.926829268292683, 1.6585365853658536, 2.1538461538461537, 1.4642857142857142]","[0, 0, 6.75, 1.7556818181818183, 1.0789473684210527, 4.190476190476191]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.838709677419355, 1.7903225806451613, 1.6666666666666667, 0.8985507246376813]","[0, 1, 5.60377358490566, 1.1320754716981132, 2.75, 1.1041666666666667]"
90,2016-07-27,20160727NCSS0,"[0, 0, 9.818181818181818, 3.0, 2.0, 1.222222222222222]","[0, 1, 5.564885496183207, 1.534351145038168, 2.3636363636363638, 0.9924242424242423]","[0, 1, 2.793103448275862, 1.2620689655172412, 2.7777777777777777, 1.2393162393162394]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.153846153846154, 1.4615384615384615, 1.1818181818181819, 1.1304347826086956]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.259154929577465, 1.2929577464788733, 2.3076923076923075, 6.5740740740740735]","[0, 0, 7.411764705882353, 2.0588235294117645, 1.2307692307692308, 0.5666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 7.693548387096775, 1.8225806451612903, 2.388888888888889, 5.166666666666667]","[0, 0, 5.5200000000000005, 1.5466666666666666, 1.8181818181818181, 6.25]","[1, 0, 5.53416149068323, 1.4720496894409938, 1.6111111111111112, 4.472222222222222]","[0, 1, 5.25, 1.6111111111111112, 3.142857142857143, 0.75]","[0, 0, 5.926829268292683, 1.6585365853658536, 2.1538461538461537, 1.4642857142857142]","[0, 0, 6.75, 1.7556818181818183, 1.0789473684210527, 4.190476190476191]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.838709677419355, 1.7903225806451613, 1.6666666666666667, 0.8985507246376813]","[0, 0, 5.60377358490566, 1.1320754716981132, 2.75, 1.1041666666666667]"
91,2016-07-28,20160728NCSS0,"[0, 0, 9.818181818181818, 3.0, 2.0, 1.222222222222222]","[0, 0, 5.564885496183207, 1.534351145038168, 2.3636363636363638, 0.9924242424242423]","[0, 1, 2.736486486486487, 1.2567567567567568, 2.736842105263158, 1.2333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.0, 1.4444444444444444, 1.0833333333333333, 1.125]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.259154929577465, 1.2929577464788733, 2.3076923076923075, 6.5740740740740735]","[0, 1, 7.363636363636363, 2.0181818181818185, 1.2857142857142858, 0.5913978494623655]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 7.693548387096775, 1.8225806451612903, 2.388888888888889, 5.166666666666667]","[0, 0, 5.5200000000000005, 1.5466666666666666, 1.8181818181818181, 6.25]","[0, 0, 5.53416149068323, 1.4720496894409938, 1.6111111111111112, 4.472222222222222]","[0, 1, 5.2105263157894735, 1.5526315789473684, 3.4285714285714284, 0.7755102040816326]","[0, 1, 6.096774193548387, 1.693548387096774, 2.0, 1.4252873563218391]","[1, 0, 6.641711229946524, 1.7165775401069518, 1.1025641025641026, 4.155555555555556]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.838709677419355, 1.7903225806451613, 1.6666666666666667, 0.8985507246376813]","[0, 0, 5.60377358490566, 1.1320754716981132, 2.75, 1.1041666666666667]"
92,2016-07-29,20160729WOSS0,"[0, 0, 9.818181818181818, 3.0, 2.0, 1.222222222222222]","[0, 1, 5.440298507462686, 1.5223880597014927, 2.25, 0.9925925925925926]","[0, 1, 2.8800000000000003, 1.28, 2.789473684210526, 1.2195121951219512]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[1, 0, 2.8421052631578947, 0.7894736842105263, 3.0, 6.333333333333333]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.4444444444444444, 1.0833333333333333, 1.125]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.259154929577465, 1.2929577464788733, 2.3076923076923075, 6.5740740740740735]","[0, 1, 8.345454545454546, 2.0727272727272728, 1.2857142857142858, 0.5729166666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 7.693548387096775, 1.8225806451612903, 2.388888888888889, 5.166666666666667]","[0, 0, 5.5200000000000005, 1.5466666666666666, 1.8181818181818181, 6.25]","[0, 0, 5.53416149068323, 1.4720496894409938, 1.6111111111111112, 4.472222222222222]","[0, 0, 5.2105263157894735, 1.5526315789473684, 3.4285714285714284, 0.7755102040816326]","[0, 0, 6.096774193548387, 1.693548387096774, 2.0, 1.4252873563218391]","[0, 0, 6.641711229946524, 1.7165775401069518, 1.1025641025641026, 4.155555555555556]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.838709677419355, 1.7903225806451613, 1.6666666666666667, 0.8985507246376813]","[0, 1, 6.0, 1.2222222222222223, 2.75, 1.0588235294117647]"
93,2016-08-03,20160803SSSK0,"[0, 1, 9.0, 3.0, 1.3333333333333333, 1.0]","[0, 1, 5.321167883211679, 1.510948905109489, 2.25, 0.9927536231884058]","[0, 0, 2.8800000000000003, 1.28, 2.789473684210526, 1.2195121951219512]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 2.8421052631578947, 0.7894736842105263, 3.0, 6.333333333333333]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.4444444444444444, 1.0833333333333333, 1.125]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.0212765957446805, 1.2845744680851063, 2.259259259259259, 6.5964912280701755]","[0, 0, 8.345454545454546, 2.0727272727272728, 1.2857142857142858, 0.5729166666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 7.693548387096775, 1.8225806451612903, 2.388888888888889, 5.166666666666667]","[0, 0, 5.5200000000000005, 1.5466666666666666, 1.8181818181818181, 6.25]","[0, 0, 5.53416149068323, 1.4720496894409938, 1.6111111111111112, 4.472222222222222]","[0, 0, 5.2105263157894735, 1.5526315789473684, 3.4285714285714284, 0.7755102040816326]","[0, 1, 5.952755905511811, 1.700787401574803, 1.75, 1.4111111111111112]","[0, 0, 6.641711229946524, 1.7165775401069518, 1.1025641025641026, 4.155555555555556]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.838709677419355, 1.7903225806451613, 1.6666666666666667, 0.8985507246376813]","[0, 0, 6.0, 1.2222222222222223, 2.75, 1.0588235294117647]"
94,2016-08-04,20160804SSSK0,"[0, 0, 9.0, 3.0, 1.3333333333333333, 1.0]","[0, 1, 5.244604316546763, 1.489208633093525, 2.25, 0.9858156028368795]","[0, 1, 2.7341772151898733, 1.2151898734177216, 2.8947368421052633, 1.253968253968254]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 2.8421052631578947, 0.7894736842105263, 3.0, 6.333333333333333]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.4444444444444444, 1.0833333333333333, 1.125]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0212765957446805, 1.2845744680851063, 2.259259259259259, 6.5964912280701755]","[0, 0, 8.345454545454546, 2.0727272727272728, 1.2857142857142858, 0.5729166666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 1, 7.59375, 1.796875, 2.5, 4.923076923076923]","[1, 0, 5.2682926829268295, 1.5, 1.7714285714285714, 6.3076923076923075]","[0, 0, 5.53416149068323, 1.4720496894409938, 1.6111111111111112, 4.472222222222222]","[0, 0, 5.2105263157894735, 1.5526315789473684, 3.4285714285714284, 0.7755102040816326]","[0, 0, 5.952755905511811, 1.700787401574803, 1.75, 1.4111111111111112]","[0, 0, 6.641711229946524, 1.7165775401069518, 1.1025641025641026, 4.155555555555556]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.838709677419355, 1.7903225806451613, 1.6666666666666667, 0.8985507246376813]","[0, 0, 6.0, 1.2222222222222223, 2.75, 1.0588235294117647]"
95,2016-08-05,20160805HTSS0,"[0, 0, 9.0, 3.0, 1.3333333333333333, 1.0]","[0, 0, 5.244604316546763, 1.489208633093525, 2.25, 0.9858156028368795]","[0, 1, 2.7, 1.21875, 2.8, 1.2403100775193798]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[1, 0, 3.9705882352941178, 1.3235294117647058, 2.1666666666666665, 5.666666666666667]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.4444444444444444, 1.0833333333333333, 1.125]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0212765957446805, 1.2845744680851063, 2.259259259259259, 6.5964912280701755]","[0, 0, 8.345454545454546, 2.0727272727272728, 1.2857142857142858, 0.5729166666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 7.59375, 1.796875, 2.5, 4.923076923076923]","[0, 0, 5.2682926829268295, 1.5, 1.7714285714285714, 6.3076923076923075]","[0, 0, 5.53416149068323, 1.4720496894409938, 1.6111111111111112, 4.472222222222222]","[0, 0, 5.2105263157894735, 1.5526315789473684, 3.4285714285714284, 0.7755102040816326]","[0, 0, 5.952755905511811, 1.700787401574803, 1.75, 1.4111111111111112]","[0, 0, 6.641711229946524, 1.7165775401069518, 1.1025641025641026, 4.155555555555556]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.838709677419355, 1.7903225806451613, 1.6666666666666667, 0.8985507246376813]","[0, 1, 5.142857142857142, 1.1904761904761905, 2.4, 1.1666666666666667]"
96,2016-08-06,20160806HTSS0,"[0, 1, 7.2, 2.6, 1.6666666666666667, 1.0]","[0, 0, 5.244604316546763, 1.489208633093525, 2.25, 0.9858156028368795]","[0, 0, 2.7, 1.21875, 2.8, 1.2403100775193798]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 3.9705882352941178, 1.3235294117647058, 2.1666666666666665, 5.666666666666667]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.4444444444444444, 1.0833333333333333, 1.125]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0212765957446805, 1.2845744680851063, 2.259259259259259, 6.5964912280701755]","[0, 1, 8.196428571428571, 2.089285714285714, 1.2857142857142858, 0.5656565656565657]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 7.59375, 1.796875, 2.5, 4.923076923076923]","[0, 0, 5.2682926829268295, 1.5, 1.7714285714285714, 6.3076923076923075]","[1, 0, 5.829545454545455, 1.5, 1.6666666666666667, 4.512820512820513]","[0, 1, 5.818965517241379, 1.6034482758620692, 2.8823529411764706, 0.7733333333333333]","[0, 1, 6.023076923076923, 1.7076923076923076, 1.875, 1.3978494623655915]","[0, 0, 6.641711229946524, 1.7165775401069518, 1.1025641025641026, 4.155555555555556]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.838709677419355, 1.7903225806451613, 1.6666666666666667, 0.8985507246376813]","[0, 0, 5.142857142857142, 1.1904761904761905, 2.4, 1.1666666666666667]"
97,2016-08-07,20160807HTSS0,"[0, 0, 7.2, 2.6, 1.6666666666666667, 1.0]","[0, 1, 5.0625, 1.4583333333333333, 2.1538461538461537, 1.0]","[0, 1, 2.6666666666666665, 1.2037037037037037, 2.8, 1.2272727272727273]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 3.9705882352941178, 1.3235294117647058, 2.1666666666666665, 5.666666666666667]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.4444444444444444, 1.0833333333333333, 1.125]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0212765957446805, 1.2845744680851063, 2.259259259259259, 6.5964912280701755]","[0, 0, 8.196428571428571, 2.089285714285714, 1.2857142857142858, 0.5656565656565657]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 7.59375, 1.796875, 2.5, 4.923076923076923]","[0, 0, 5.2682926829268295, 1.5, 1.7714285714285714, 6.3076923076923075]","[0, 0, 5.829545454545455, 1.5, 1.6666666666666667, 4.512820512820513]","[0, 1, 5.6722689075630255, 1.5630252100840336, 3.0, 0.7777777777777777]","[0, 1, 5.75735294117647, 1.676470588235294, 1.875, 1.4166666666666667]","[1, 0, 6.352941176470588, 1.7058823529411764, 1.1428571428571428, 4.25]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.838709677419355, 1.7903225806451613, 1.6666666666666667, 0.8985507246376813]","[0, 0, 5.142857142857142, 1.1904761904761905, 2.4, 1.1666666666666667]"
98,2016-08-09,20160809SSHH0,"[0, 0, 7.2, 2.6, 1.6666666666666667, 1.0]","[0, 1, 4.892617449664429, 1.4496644295302015, 2.3076923076923075, 1.0136054421768708]","[0, 0, 2.6666666666666665, 1.2037037037037037, 2.8, 1.2272727272727273]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 3.9705882352941178, 1.3235294117647058, 2.1666666666666665, 5.666666666666667]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.4444444444444444, 1.0833333333333333, 1.125]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.270408163265307, 1.316326530612245, 2.2857142857142856, 6.533333333333333]","[0, 1, 9.14516129032258, 2.1774193548387095, 1.1875, 0.607843137254902]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 7.59375, 1.796875, 2.5, 4.923076923076923]","[0, 0, 5.2682926829268295, 1.5, 1.7714285714285714, 6.3076923076923075]","[0, 0, 5.829545454545455, 1.5, 1.6666666666666667, 4.512820512820513]","[0, 0, 5.6722689075630255, 1.5630252100840336, 3.0, 0.7777777777777777]","[0, 0, 5.75735294117647, 1.676470588235294, 1.875, 1.4166666666666667]","[0, 0, 6.352941176470588, 1.7058823529411764, 1.1428571428571428, 4.25]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.838709677419355, 1.7903225806451613, 1.6666666666666667, 0.8985507246376813]","[0, 1, 5.2388059701492535, 1.2089552238805972, 2.8, 1.175438596491228]"
99,2016-08-10,20160810SSHH0,"[0, 1, 6.0, 2.6666666666666665, 2.0, 1.0]","[0, 0, 4.892617449664429, 1.4496644295302015, 2.3076923076923075, 1.0136054421768708]","[0, 0, 2.6666666666666665, 1.2037037037037037, 2.8, 1.2272727272727273]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.092307692307692, 1.7076923076923076, 1.2727272727272727, 5.909090909090909]","[0, 0, 3.9705882352941178, 1.3235294117647058, 2.1666666666666665, 5.666666666666667]","[0, 0, 8.217391304347826, 2.608695652173913, 0.5714285714285714, 3.8333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 14.4, 2.6, 5.0, 5.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.4444444444444444, 1.0833333333333333, 1.125]","[0, 0, 4.695652173913043, 1.434782608695652, 2.3333333333333335, 3.8333333333333335]","[0, 0, 5.4, 1.5545454545454547, 2.7333333333333334, 1.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.270408163265307, 1.316326530612245, 2.2857142857142856, 6.533333333333333]","[0, 0, 9.14516129032258, 2.1774193548387095, 1.1875, 0.607843137254902]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.0, 2.3333333333333335, 3.0, 1.5]","[0, 0, 7.59375, 1.796875, 2.5, 4.923076923076923]","[1, 0, 5.318181818181818, 1.5113636363636365, 1.8918918918918919, 6.285714285714286]","[0, 0, 5.829545454545455, 1.5, 1.6666666666666667, 4.512820512820513]","[0, 1, 6.075, 1.6, 2.888888888888889, 0.7692307692307693]","[0, 1, 5.475524475524475, 1.5944055944055946, 2.0, 1.4444444444444444]","[0, 0, 6.352941176470588, 1.7058823529411764, 1.1428571428571428, 4.25]","[0, 0, 3.0, 1.8333333333333333, 0.75, 1.2]","[0, 0, 7.838709677419355, 1.7903225806451613, 1.6666666666666667, 0.8985507246376813]","[0, 0, 5.2388059701492535, 1.2089552238805972, 2.8, 1.175438596491228]"
