,date,game_key,이재학,김건태,윤지웅,노성호,이민호,윤강민,장현식,임정호,박진우,배재환,홍성무,구창모,이우석,최성영,정수민,소이현,김영규,버틀러,루친스키,프리드릭,송명기,전사민,배민서,최재익,김진성,원종현,유원상,임창민,민태호,강윤구
63,2019-06-09,20190609HTNC0,"[0, 0, 3.6610169491525424, 1.194915254237288, 3.0833333333333335, 5.6190476190476195]","[0, 0, 7.297297297297297, 1.3783783783783783, 5.0, 1.5416666666666667]","[0, 0, 5.4, 1.5599999999999998, 1.75, 1.0416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.558441558441558, 1.4805194805194803, 2.230769230769231, 1.0266666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5, 1.2638888888888888, 2.6470588235294117, 5.538461538461538]","[0, 1, 2.479591836734694, 1.2857142857142858, 2.2777777777777777, 0.9898989898989898]","[0, 0, 13.5, 3.0, 3.0, 0.8888888888888888]","[0, 0, 1.9565217391304348, 0.9565217391304348, 7.25, 3.2857142857142856]","[0, 1, 10.8, 2.0, 1.3333333333333333, 1.0]","[1, 0, 4.189655172413794, 1.6034482758620692, 1.6428571428571428, 3.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.394736842105263, 1.868421052631579, 1.2380952380952381, 4.222222222222222]","[0, 0, 4.1657142857142855, 1.4228571428571428, 1.9, 5.833333333333334]","[0, 0, 2.131578947368421, 0.9473684210526315, 3.1666666666666665, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.24, 2.0, 1.0]","[0, 1, 4.0813953488372094, 1.255813953488372, 3.0, 1.023809523809524]","[0, 0, 4.0, 0.8888888888888888, 4.0, 1.2857142857142858]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 4.32, 1.68, 1.1176470588235294, 0.8333333333333334]"
64,2019-06-11,20190611WONC0,"[1, 0, 3.6, 1.1777777777777778, 3.5833333333333335, 5.625]","[0, 0, 7.297297297297297, 1.3783783783783783, 5.0, 1.5416666666666667]","[0, 0, 5.4, 1.5599999999999998, 1.75, 1.0416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.333333333333333, 1.4814814814814814, 2.142857142857143, 1.0384615384615385]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5, 1.2638888888888888, 2.6470588235294117, 5.538461538461538]","[0, 1, 2.405940594059406, 1.306930693069307, 2.3333333333333335, 0.9901960784313725]","[0, 0, 13.5, 3.0, 3.0, 0.8888888888888888]","[0, 0, 1.9565217391304348, 0.9565217391304348, 7.25, 3.2857142857142856]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 4.189655172413794, 1.6034482758620692, 1.6428571428571428, 3.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.394736842105263, 1.868421052631579, 1.2380952380952381, 4.222222222222222]","[0, 0, 4.1657142857142855, 1.4228571428571428, 1.9, 5.833333333333334]","[0, 0, 2.131578947368421, 0.9473684210526315, 3.1666666666666665, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.24, 2.0, 1.0]","[0, 1, 3.943820224719101, 1.247191011235955, 2.909090909090909, 1.0229885057471264]","[0, 1, 4.846153846153846, 1.0769230769230769, 2.4, 1.625]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 4.333333333333333, 1.6296296296296295, 1.1764705882352942, 0.8709677419354839]"
65,2019-06-12,20190612WONC0,"[0, 0, 3.6, 1.1777777777777778, 3.5833333333333335, 5.625]","[0, 0, 7.297297297297297, 1.3783783783783783, 5.0, 1.5416666666666667]","[0, 0, 5.4, 1.5599999999999998, 1.75, 1.0416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.280487804878049, 1.5365853658536586, 1.875, 1.0123456790123457]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5, 1.2638888888888888, 2.6470588235294117, 5.538461538461538]","[0, 0, 2.405940594059406, 1.306930693069307, 2.3333333333333335, 0.9901960784313725]","[0, 0, 13.5, 3.0, 3.0, 0.8888888888888888]","[0, 0, 1.9565217391304348, 0.9565217391304348, 7.25, 3.2857142857142856]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 4.189655172413794, 1.6034482758620692, 1.6428571428571428, 3.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.230769230769231, 1.8974358974358974, 1.1304347826086956, 3.9]","[1, 0, 4.270408163265307, 1.392857142857143, 1.826086956521739, 5.939393939393939]","[0, 0, 2.131578947368421, 0.9473684210526315, 3.1666666666666665, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.846153846153846, 1.3461538461538463, 1.8181818181818181, 1.0]","[0, 0, 3.943820224719101, 1.247191011235955, 2.909090909090909, 1.0229885057471264]","[0, 1, 5.142857142857142, 1.0714285714285714, 2.6, 1.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 4.228915662650603, 1.6265060240963856, 1.2352941176470589, 0.8645833333333334]"
66,2019-06-13,20190613WONC0,"[0, 0, 3.6, 1.1777777777777778, 3.5833333333333335, 5.625]","[0, 0, 7.297297297297297, 1.3783783783783783, 5.0, 1.5416666666666667]","[0, 0, 5.4, 1.5599999999999998, 1.75, 1.0416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 1.25, 2.0, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.280487804878049, 1.5365853658536586, 1.875, 1.0123456790123457]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5, 1.2638888888888888, 2.6470588235294117, 5.538461538461538]","[0, 0, 2.405940594059406, 1.306930693069307, 2.3333333333333335, 0.9901960784313725]","[0, 0, 13.5, 3.0, 3.0, 0.8888888888888888]","[0, 0, 1.9565217391304348, 0.9565217391304348, 7.25, 3.2857142857142856]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 4.189655172413794, 1.6034482758620692, 1.6428571428571428, 3.222222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.8974358974358974, 1.1304347826086956, 3.9]","[0, 0, 4.270408163265307, 1.392857142857143, 1.826086956521739, 5.939393939393939]","[1, 0, 1.9518072289156625, 0.9518072289156626, 3.210526315789474, 6.384615384615385]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.846153846153846, 1.3461538461538463, 1.8181818181818181, 1.0]","[0, 1, 3.7340425531914896, 1.2127659574468086, 3.0, 1.0444444444444445]","[0, 0, 5.142857142857142, 1.0714285714285714, 2.6, 1.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 4.228915662650603, 1.6265060240963856, 1.2352941176470589, 0.8645833333333334]"
67,2019-06-14,20190614NCSK0,"[0, 0, 3.6, 1.1777777777777778, 3.5833333333333335, 5.625]","[0, 0, 7.297297297297297, 1.3783783783783783, 5.0, 1.5416666666666667]","[0, 0, 5.4, 1.5599999999999998, 1.75, 1.0416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.2, 2.0, 0.6666666666666666, 0.7142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.280487804878049, 1.5365853658536586, 1.875, 1.0123456790123457]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.417721518987342, 1.2025316455696202, 2.8333333333333335, 5.642857142857143]","[0, 0, 2.405940594059406, 1.306930693069307, 2.3333333333333335, 0.9901960784313725]","[0, 0, 13.5, 3.0, 3.0, 0.8888888888888888]","[0, 0, 1.9565217391304348, 0.9565217391304348, 7.25, 3.2857142857142856]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 4.189655172413794, 1.6034482758620692, 1.6428571428571428, 3.222222222222222]","[0, 1, 18.0, 3.0, 0.5, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.075, 1.875, 1.2173913043478262, 3.6363636363636362]","[0, 0, 4.270408163265307, 1.392857142857143, 1.826086956521739, 5.939393939393939]","[0, 0, 1.9518072289156625, 0.9518072289156626, 3.210526315789474, 6.384615384615385]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.846153846153846, 1.3461538461538463, 1.8181818181818181, 1.0]","[0, 0, 3.7340425531914896, 1.2127659574468086, 3.0, 1.0444444444444445]","[0, 0, 5.142857142857142, 1.0714285714285714, 2.6, 1.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 4.228915662650603, 1.6265060240963856, 1.2352941176470589, 0.8645833333333334]"
68,2019-06-15,20190615NCSK0,"[0, 0, 3.6, 1.1777777777777778, 3.5833333333333335, 5.625]","[0, 0, 7.297297297297297, 1.3783783783783783, 5.0, 1.5416666666666667]","[0, 0, 5.4, 1.5599999999999998, 1.75, 1.0416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.0, 0.6666666666666666, 0.7142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.129411764705883, 1.4823529411764707, 1.9375, 1.0119047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.417721518987342, 1.2025316455696202, 2.8333333333333335, 5.642857142857143]","[0, 0, 2.405940594059406, 1.306930693069307, 2.3333333333333335, 0.9901960784313725]","[0, 0, 13.5, 3.0, 3.0, 0.8888888888888888]","[1, 0, 1.9285714285714284, 0.9642857142857143, 6.0, 3.5]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 4.189655172413794, 1.6034482758620692, 1.6428571428571428, 3.222222222222222]","[0, 1, 13.5, 2.5, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.075, 1.875, 1.2173913043478262, 3.6363636363636362]","[0, 0, 4.270408163265307, 1.392857142857143, 1.826086956521739, 5.939393939393939]","[0, 0, 1.9518072289156625, 0.9518072289156626, 3.210526315789474, 6.384615384615385]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.846153846153846, 1.3461538461538463, 1.8181818181818181, 1.0]","[0, 0, 3.7340425531914896, 1.2127659574468086, 3.0, 1.0444444444444445]","[0, 0, 5.142857142857142, 1.0714285714285714, 2.6, 1.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 4.0813953488372094, 1.6046511627906976, 1.1666666666666667, 0.8686868686868687]"
69,2019-06-16,20190616NCSK0,"[1, 0, 4.263157894736842, 1.243421052631579, 3.066666666666667, 5.62962962962963]","[0, 0, 7.297297297297297, 1.3783783783783783, 5.0, 1.5416666666666667]","[0, 0, 5.4, 1.5599999999999998, 1.75, 1.0416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.5, 2.1666666666666665, 0.6666666666666666, 0.75]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.129411764705883, 1.4823529411764707, 1.9375, 1.0119047619047619]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.417721518987342, 1.2025316455696202, 2.8333333333333335, 5.642857142857143]","[0, 0, 2.405940594059406, 1.306930693069307, 2.3333333333333335, 0.9901960784313725]","[0, 0, 13.5, 3.0, 3.0, 0.8888888888888888]","[0, 0, 1.9285714285714284, 0.9642857142857143, 6.0, 3.5]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 4.189655172413794, 1.6034482758620692, 1.6428571428571428, 3.222222222222222]","[0, 0, 13.5, 2.5, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.926829268292683, 1.853658536585366, 1.2173913043478262, 3.4166666666666665]","[0, 0, 4.270408163265307, 1.392857142857143, 1.826086956521739, 5.939393939393939]","[0, 0, 1.9518072289156625, 0.9518072289156626, 3.210526315789474, 6.384615384615385]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.846153846153846, 1.3461538461538463, 1.8181818181818181, 1.0]","[0, 0, 3.7340425531914896, 1.2127659574468086, 3.0, 1.0444444444444445]","[0, 0, 5.142857142857142, 1.0714285714285714, 2.6, 1.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 4.0813953488372094, 1.6046511627906976, 1.1666666666666667, 0.8686868686868687]"
70,2019-06-18,20190618NCOB0,"[0, 0, 4.263157894736842, 1.243421052631579, 3.066666666666667, 5.62962962962963]","[0, 0, 7.297297297297297, 1.3783783783783783, 5.0, 1.5416666666666667]","[0, 0, 5.4, 1.5599999999999998, 1.75, 1.0416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.428571428571428, 2.2857142857142856, 0.6, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9886363636363638, 1.5, 1.7222222222222223, 1.011494252873563]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.417721518987342, 1.2025316455696202, 2.8333333333333335, 5.642857142857143]","[0, 0, 2.405940594059406, 1.306930693069307, 2.3333333333333335, 0.9901960784313725]","[0, 0, 13.5, 3.0, 3.0, 0.8888888888888888]","[0, 0, 1.9285714285714284, 0.9642857142857143, 6.0, 3.5]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 4.189655172413794, 1.6034482758620692, 1.6428571428571428, 3.222222222222222]","[0, 1, 15.0, 2.3333333333333335, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.428571428571428, 1.9285714285714286, 1.1666666666666667, 3.230769230769231]","[1, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 1.9518072289156625, 0.9518072289156626, 3.210526315789474, 6.384615384615385]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.846153846153846, 1.3461538461538463, 1.8181818181818181, 1.0]","[0, 0, 3.7340425531914896, 1.2127659574468086, 3.0, 1.0444444444444445]","[0, 0, 5.142857142857142, 1.0714285714285714, 2.6, 1.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 3.943820224719101, 1.651685393258427, 1.105263157894737, 0.8725490196078431]"
71,2019-06-19,20190619NCOB0,"[0, 0, 4.263157894736842, 1.243421052631579, 3.066666666666667, 5.62962962962963]","[0, 0, 7.297297297297297, 1.3783783783783783, 5.0, 1.5416666666666667]","[0, 0, 5.4, 1.5599999999999998, 1.75, 1.0416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 2.2857142857142856, 0.6, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9886363636363638, 1.5, 1.7222222222222223, 1.011494252873563]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.417721518987342, 1.2025316455696202, 2.8333333333333335, 5.642857142857143]","[0, 1, 2.883495145631068, 1.3980582524271843, 2.3157894736842106, 0.980952380952381]","[0, 0, 13.5, 3.0, 3.0, 0.8888888888888888]","[0, 0, 1.9285714285714284, 0.9642857142857143, 6.0, 3.5]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 4.189655172413794, 1.6034482758620692, 1.6428571428571428, 3.222222222222222]","[0, 0, 15.0, 2.3333333333333335, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.428571428571428, 1.9285714285714286, 1.1666666666666667, 3.230769230769231]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[1, 0, 1.879120879120879, 0.9340659340659341, 3.473684210526316, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.846153846153846, 1.3461538461538463, 1.8181818181818181, 1.0]","[0, 0, 3.7340425531914896, 1.2127659574468086, 3.0, 1.0444444444444445]","[0, 0, 5.142857142857142, 1.0714285714285714, 2.6, 1.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 3.943820224719101, 1.651685393258427, 1.105263157894737, 0.8725490196078431]"
72,2019-06-20,20190620NCOB0,"[0, 0, 4.263157894736842, 1.243421052631579, 3.066666666666667, 5.62962962962963]","[0, 0, 7.297297297297297, 1.3783783783783783, 5.0, 1.5416666666666667]","[0, 0, 5.4, 1.5599999999999998, 1.75, 1.0416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 1, 4.153846153846154, 1.6153846153846154, 0.6666666666666666, 4.333333333333333]","[0, 0, 3.9886363636363638, 1.5, 1.7222222222222223, 1.011494252873563]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.75, 1.25, 2.65, 5.6]","[0, 0, 2.883495145631068, 1.3980582524271843, 2.3157894736842106, 0.980952380952381]","[0, 0, 13.5, 3.0, 3.0, 0.8888888888888888]","[0, 0, 1.9285714285714284, 0.9642857142857143, 6.0, 3.5]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 4.189655172413794, 1.6034482758620692, 1.6428571428571428, 3.222222222222222]","[0, 0, 15.0, 2.3333333333333335, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.590551181102363, 1.9606299212598424, 1.16, 3.023809523809524]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 1.879120879120879, 0.9340659340659341, 3.473684210526316, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.846153846153846, 1.3461538461538463, 1.8181818181818181, 1.0]","[0, 0, 3.7340425531914896, 1.2127659574468086, 3.0, 1.0444444444444445]","[0, 0, 5.142857142857142, 1.0714285714285714, 2.6, 1.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 0, 3.943820224719101, 1.651685393258427, 1.105263157894737, 0.8725490196078431]"
73,2019-06-21,20190621NCKT0,"[0, 0, 4.263157894736842, 1.243421052631579, 3.066666666666667, 5.62962962962963]","[0, 1, 7.425000000000001, 1.5, 2.5, 1.4814814814814816]","[0, 0, 5.4, 1.5599999999999998, 1.75, 1.0416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 4.153846153846154, 1.6153846153846154, 0.6666666666666666, 4.333333333333333]","[0, 1, 3.8152173913043477, 1.434782608695652, 1.7777777777777777, 1.0222222222222224]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.75, 1.25, 2.65, 5.6]","[0, 0, 2.883495145631068, 1.3980582524271843, 2.3157894736842106, 0.980952380952381]","[0, 0, 13.5, 3.0, 3.0, 0.8888888888888888]","[1, 0, 1.909090909090909, 1.0606060606060606, 4.4, 3.6666666666666665]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 0, 4.189655172413794, 1.6034482758620692, 1.6428571428571428, 3.222222222222222]","[0, 0, 15.0, 2.3333333333333335, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.590551181102363, 1.9606299212598424, 1.16, 3.023809523809524]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 1.879120879120879, 0.9340659340659341, 3.473684210526316, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.846153846153846, 1.3461538461538463, 1.8181818181818181, 1.0]","[0, 0, 3.7340425531914896, 1.2127659574468086, 3.0, 1.0444444444444445]","[0, 0, 5.142857142857142, 1.0714285714285714, 2.6, 1.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 4.108695652173913, 1.6304347826086956, 1.1578947368421053, 0.8761904761904762]"
74,2019-06-22,20190622NCKT0,"[1, 0, 4.129411764705883, 1.2529411764705882, 3.2, 5.666666666666666]","[0, 0, 7.425000000000001, 1.5, 2.5, 1.4814814814814816]","[0, 0, 5.4, 1.5599999999999998, 1.75, 1.0416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 4.153846153846154, 1.6153846153846154, 0.6666666666666666, 4.333333333333333]","[0, 0, 3.8152173913043477, 1.434782608695652, 1.7777777777777777, 1.0222222222222224]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.75, 1.25, 2.65, 5.6]","[0, 1, 2.80188679245283, 1.3584905660377358, 2.4210526315789473, 0.9814814814814815]","[0, 0, 13.5, 3.0, 3.0, 0.8888888888888888]","[0, 0, 1.909090909090909, 1.0606060606060606, 4.4, 3.6666666666666665]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[0, 1, 4.36764705882353, 1.8088235294117647, 1.411764705882353, 3.238095238095238]","[0, 0, 15.0, 2.3333333333333335, 1.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.590551181102363, 1.9606299212598424, 1.16, 3.023809523809524]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 1.879120879120879, 0.9340659340659341, 3.473684210526316, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.846153846153846, 1.3461538461538463, 1.8181818181818181, 1.0]","[0, 1, 3.618556701030928, 1.1752577319587627, 3.090909090909091, 1.0430107526881722]","[0, 0, 5.142857142857142, 1.0714285714285714, 2.6, 1.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 4.263157894736842, 1.6736842105263157, 1.1578947368421053, 0.8796296296296297]"
75,2019-06-23,20190623NCKT0,"[0, 0, 4.129411764705883, 1.2529411764705882, 3.2, 5.666666666666666]","[0, 1, 6.906976744186046, 1.4651162790697674, 2.75, 1.4333333333333333]","[0, 0, 5.4, 1.5599999999999998, 1.75, 1.0416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.869565217391304, 2.4782608695652173, 0.42857142857142855, 0.7666666666666667]","[0, 0, 4.153846153846154, 1.6153846153846154, 0.6666666666666666, 4.333333333333333]","[0, 1, 3.8571428571428568, 1.4081632653061225, 1.7894736842105263, 1.053763440860215]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.75, 1.25, 2.65, 5.6]","[0, 0, 2.80188679245283, 1.3584905660377358, 2.4210526315789473, 0.9814814814814815]","[0, 0, 13.5, 3.0, 3.0, 0.8888888888888888]","[0, 0, 1.909090909090909, 1.0606060606060606, 4.4, 3.6666666666666665]","[0, 0, 10.8, 2.0, 1.3333333333333333, 1.0]","[1, 0, 4.125, 1.75, 1.5294117647058822, 3.0]","[0, 1, 12.705882352941176, 2.2941176470588234, 0.2857142857142857, 1.4166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.590551181102363, 1.9606299212598424, 1.16, 3.023809523809524]","[0, 0, 4.269767441860465, 1.353488372093023, 1.92, 5.972222222222222]","[0, 0, 1.879120879120879, 0.9340659340659341, 3.473684210526316, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.2857142857142856, 1, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.846153846153846, 1.3461538461538463, 1.8181818181818181, 1.0]","[0, 0, 3.618556701030928, 1.1752577319587627, 3.090909090909091, 1.0430107526881722]","[0, 0, 5.142857142857142, 1.0714285714285714, 2.6, 1.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.461538461538462, 2.307692307692308, 5.0, 0.7222222222222222]","[0, 1, 4.263157894736842, 1.7052631578947368, 1.1578947368421053, 0.8558558558558559]"
