,date,game_key,임기준,홍건희,한승혁,박지훈,김윤동,임기영,고영창,박준표,차명진,이민우,황인준,박정수,문경찬,이준영,김명찬,전상현,강이준,유승철,박진태,김승범,하준영,김기훈,터너,홍원빈,장지수,양승철,윌랜드,윤석민,김세현,박경태,양현종
95,2019-07-27,20190727HTOB0,"[0, 0, 4.821428571428571, 1.5, 0.9166666666666666, 0.5833333333333334]","[0, 0, 6.541237113402062, 1.7010309278350515, 1.5, 4.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 1, 10.323529411764705, 2.1176470588235294, 1.6, 2.8333333333333335]","[0, 1, 5.142857142857142, 1.6, 1.6, 0.875]","[0, 0, 1.646341463414634, 0.8048780487804879, 4.0, 1.0933333333333333]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.743243243243244, 1.7027027027027026, 2.0833333333333335, 1.0724637681159421]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.528301886792453, 1.1037735849056602, 3.875, 1.0392156862745099]","[0, 1, 5.855421686746988, 1.7710843373493974, 1.0588235294117647, 1.0246913580246915]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.408163265306122, 1.2857142857142858, 2.7142857142857144, 1.0208333333333333]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.7428571428571429, 1.75, 0.9210526315789473]","[0, 0, 5.4, 1.488, 0.8235294117647058, 4.166666666666666]","[1, 0, 5.158208955223881, 1.4865671641791045, 2.186046511627907, 5.583333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 8.357142857142858, 1.9285714285714286, 0.8461538461538461, 1.5555555555555556]","[0, 0, 4.709302325581396, 1.5348837209302324, 2.6216216216216215, 6.035087719298246]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.017191977077364, 1.2206303724928367, 4.565217391304348, 6.12280701754386]"
96,2019-07-30,20190730HTSK0,"[0, 0, 4.821428571428571, 1.5, 0.9166666666666666, 0.5833333333333334]","[0, 0, 6.541237113402062, 1.7010309278350515, 1.5, 4.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 10.323529411764705, 2.1176470588235294, 1.6, 2.8333333333333335]","[0, 0, 5.142857142857142, 1.6, 1.6, 0.875]","[0, 0, 1.646341463414634, 0.8048780487804879, 4.0, 1.0933333333333333]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.743243243243244, 1.7027027027027026, 2.0833333333333335, 1.0724637681159421]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 1, 1.4862385321100917, 1.1009174311926604, 4.125, 1.0380952380952382]","[0, 0, 5.855421686746988, 1.7710843373493974, 1.0588235294117647, 1.0246913580246915]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.194174757281553, 1.2524271844660193, 2.533333333333333, 1.0404040404040404]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.7428571428571429, 1.75, 0.9210526315789473]","[0, 0, 5.4, 1.488, 0.8235294117647058, 4.166666666666666]","[0, 0, 5.158208955223881, 1.4865671641791045, 2.186046511627907, 5.583333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 8.357142857142858, 1.9285714285714286, 0.8461538461538461, 1.5555555555555556]","[0, 0, 4.709302325581396, 1.5348837209302324, 2.6216216216216215, 6.035087719298246]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.0899182561307903, 1.2588555858310628, 4.541666666666667, 6.116666666666666]"
97,2019-07-31,20190731HTSK0,"[0, 0, 4.821428571428571, 1.5, 0.9166666666666666, 0.5833333333333334]","[0, 0, 6.541237113402062, 1.7010309278350515, 1.5, 4.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 10.323529411764705, 2.1176470588235294, 1.6, 2.8333333333333335]","[0, 0, 5.142857142857142, 1.6, 1.6, 0.875]","[0, 1, 1.569767441860465, 0.7674418604651162, 4.666666666666667, 1.1025641025641026]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.743243243243244, 1.7027027027027026, 2.0833333333333335, 1.0724637681159421]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 1, 1.4464285714285714, 1.0982142857142856, 4.25, 1.0370370370370372]","[0, 0, 5.855421686746988, 1.7710843373493974, 1.0588235294117647, 1.0246913580246915]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.0754716981132075, 1.2169811320754715, 2.6, 1.0392156862745099]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.114285714285715, 1.7714285714285714, 1.75, 0.8974358974358975]","[0, 0, 5.4, 1.488, 0.8235294117647058, 4.166666666666666]","[0, 0, 5.158208955223881, 1.4865671641791045, 2.186046511627907, 5.583333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 8.357142857142858, 1.9285714285714286, 0.8461538461538461, 1.5555555555555556]","[1, 0, 4.5497237569060776, 1.4917127071823204, 2.710526315789474, 6.033333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.0899182561307903, 1.2588555858310628, 4.541666666666667, 6.116666666666666]"
98,2019-08-01,20190801HTSK0,"[0, 1, 4.7368421052631575, 1.4736842105263157, 0.9166666666666666, 0.5757575757575758]","[1, 0, 6.816831683168317, 1.7376237623762378, 1.4482758620689655, 4.809523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 10.323529411764705, 2.1176470588235294, 1.6, 2.8333333333333335]","[0, 1, 5.0, 1.5555555555555556, 1.7, 0.8780487804878049]","[0, 0, 1.569767441860465, 0.7674418604651162, 4.666666666666667, 1.1025641025641026]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.743243243243244, 1.7027027027027026, 2.0833333333333335, 1.0724637681159421]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.4464285714285714, 1.0982142857142856, 4.25, 1.0370370370370372]","[0, 0, 5.855421686746988, 1.7710843373493974, 1.0588235294117647, 1.0246913580246915]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0754716981132075, 1.2169811320754715, 2.6, 1.0392156862745099]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.114285714285715, 1.7714285714285714, 1.75, 0.8974358974358975]","[0, 1, 5.673913043478261, 1.5217391304347827, 0.8571428571428571, 4.181818181818182]","[0, 0, 5.158208955223881, 1.4865671641791045, 2.186046511627907, 5.583333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 8.357142857142858, 1.9285714285714286, 0.8461538461538461, 1.5555555555555556]","[0, 0, 4.5497237569060776, 1.4917127071823204, 2.710526315789474, 6.033333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.0899182561307903, 1.2588555858310628, 4.541666666666667, 6.116666666666666]"
99,2019-08-03,20190803NCHT0,"[0, 0, 4.7368421052631575, 1.4736842105263157, 0.9166666666666666, 0.5757575757575758]","[0, 0, 6.816831683168317, 1.7376237623762378, 1.4482758620689655, 4.809523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[1, 0, 11.675675675675677, 2.3513513513513513, 1.3333333333333333, 2.466666666666667]","[0, 0, 5.0, 1.5555555555555556, 1.7, 0.8780487804878049]","[0, 1, 1.5168539325842696, 0.7415730337078651, 5.0, 1.0987654320987654]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.743243243243244, 1.7027027027027026, 2.0833333333333335, 1.0724637681159421]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.4464285714285714, 1.0982142857142856, 4.25, 1.0370370370370372]","[0, 0, 5.855421686746988, 1.7710843373493974, 1.0588235294117647, 1.0246913580246915]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.0, 1.1944444444444444, 2.6666666666666665, 1.0285714285714285]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.963302752293578, 1.7339449541284402, 1.85, 0.9083333333333334]","[0, 0, 5.673913043478261, 1.5217391304347827, 0.8571428571428571, 4.181818181818182]","[0, 0, 5.158208955223881, 1.4865671641791045, 2.186046511627907, 5.583333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 8.357142857142858, 1.9285714285714286, 0.8461538461538461, 1.5555555555555556]","[0, 0, 4.5497237569060776, 1.4917127071823204, 2.710526315789474, 6.033333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.0899182561307903, 1.2588555858310628, 4.541666666666667, 6.116666666666666]"
100,2019-08-04,20190804NCHT0,"[0, 0, 4.7368421052631575, 1.4736842105263157, 0.9166666666666666, 0.5757575757575758]","[0, 0, 6.816831683168317, 1.7376237623762378, 1.4482758620689655, 4.809523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 11.675675675675677, 2.3513513513513513, 1.3333333333333333, 2.466666666666667]","[0, 0, 5.0, 1.5555555555555556, 1.7, 0.8780487804878049]","[0, 0, 1.5168539325842696, 0.7415730337078651, 5.0, 1.0987654320987654]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.743243243243244, 1.7027027027027026, 2.0833333333333335, 1.0724637681159421]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.4464285714285714, 1.0982142857142856, 4.25, 1.0370370370370372]","[0, 0, 5.855421686746988, 1.7710843373493974, 1.0588235294117647, 1.0246913580246915]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.1944444444444444, 2.6666666666666665, 1.0285714285714285]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.963302752293578, 1.7339449541284402, 1.85, 0.9083333333333334]","[0, 0, 5.673913043478261, 1.5217391304347827, 0.8571428571428571, 4.181818181818182]","[0, 0, 5.158208955223881, 1.4865671641791045, 2.186046511627907, 5.583333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 8.357142857142858, 1.9285714285714286, 0.8461538461538461, 1.5555555555555556]","[0, 0, 4.5497237569060776, 1.4917127071823204, 2.710526315789474, 6.033333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.9226804123711343, 1.2216494845360824, 4.384615384615385, 6.158730158730159]"
101,2019-08-06,20190806LGHT0,"[0, 1, 4.949999999999999, 1.45, 0.9166666666666666, 0.5882352941176471]","[0, 1, 7.421800947867299, 1.7772511848341233, 1.5, 4.688888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 11.675675675675677, 2.3513513513513513, 1.3333333333333333, 2.466666666666667]","[0, 1, 4.864864864864865, 1.5675675675675675, 1.7, 0.8809523809523809]","[0, 0, 1.5168539325842696, 0.7415730337078651, 5.0, 1.0987654320987654]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.743243243243244, 1.7027027027027026, 2.0833333333333335, 1.0724637681159421]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.4464285714285714, 1.0982142857142856, 4.25, 1.0370370370370372]","[0, 1, 5.637362637362638, 1.8131868131868132, 1.0, 1.0833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.1944444444444444, 2.6666666666666665, 1.0285714285714285]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.963302752293578, 1.7339449541284402, 1.85, 0.9083333333333334]","[0, 0, 5.673913043478261, 1.5217391304347827, 0.8571428571428571, 4.181818181818182]","[0, 0, 5.158208955223881, 1.4865671641791045, 2.186046511627907, 5.583333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 8.357142857142858, 1.9285714285714286, 0.8461538461538461, 1.5555555555555556]","[1, 0, 4.5119363395225465, 1.4801061007957559, 2.5476190476190474, 5.984126984126984]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9226804123711343, 1.2216494845360824, 4.384615384615385, 6.158730158730159]"
102,2019-08-07,20190807LGHT0,"[0, 0, 4.949999999999999, 1.45, 0.9166666666666666, 0.5882352941176471]","[0, 0, 7.421800947867299, 1.7772511848341233, 1.5, 4.688888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 11.675675675675677, 2.3513513513513513, 1.3333333333333333, 2.466666666666667]","[0, 0, 4.864864864864865, 1.5675675675675675, 1.7, 0.8809523809523809]","[0, 1, 1.4210526315789473, 0.6947368421052631, 5.333333333333333, 1.130952380952381]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.743243243243244, 1.7027027027027026, 2.0833333333333335, 1.0724637681159421]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 1, 1.408695652173913, 1.0956521739130434, 4.25, 1.0360360360360361]","[0, 0, 5.637362637362638, 1.8131868131868132, 1.0, 1.0833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8918918918918917, 1.162162162162162, 2.7333333333333334, 1.0277777777777777]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8918918918918917, 1.7027027027027026, 1.9, 0.9024390243902439]","[1, 0, 5.6938775510204085, 1.489795918367347, 0.9444444444444444, 4.083333333333333]","[0, 0, 5.158208955223881, 1.4865671641791045, 2.186046511627907, 5.583333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 8.357142857142858, 1.9285714285714286, 0.8461538461538461, 1.5555555555555556]","[0, 0, 4.5119363395225465, 1.4801061007957559, 2.5476190476190474, 5.984126984126984]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9226804123711343, 1.2216494845360824, 4.384615384615385, 6.158730158730159]"
103,2019-08-08,20190808HHHT0,"[0, 1, 4.714285714285714, 1.4761904761904763, 0.9166666666666666, 0.6]","[0, 0, 7.421800947867299, 1.7772511848341233, 1.5, 4.688888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 11.675675675675677, 2.3513513513513513, 1.3333333333333333, 2.466666666666667]","[0, 1, 4.7368421052631575, 1.5526315789473684, 1.5454545454545454, 0.8837209302325582]","[0, 0, 1.4210526315789473, 0.6947368421052631, 5.333333333333333, 1.130952380952381]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.743243243243244, 1.7027027027027026, 2.0833333333333335, 1.0724637681159421]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 1, 1.3728813559322035, 1.0932203389830508, 4.375, 1.0350877192982457]","[0, 0, 5.637362637362638, 1.8131868131868132, 1.0, 1.0833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8918918918918917, 1.162162162162162, 2.7333333333333334, 1.0277777777777777]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8918918918918917, 1.7027027027027026, 1.9, 0.9024390243902439]","[0, 0, 5.6938775510204085, 1.489795918367347, 0.9444444444444444, 4.083333333333333]","[1, 0, 5.556521739130434, 1.5304347826086957, 2.159090909090909, 5.476190476190476]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 8.357142857142858, 1.9285714285714286, 0.8461538461538461, 1.5555555555555556]","[0, 0, 4.5119363395225465, 1.4801061007957559, 2.5476190476190474, 5.984126984126984]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9226804123711343, 1.2216494845360824, 4.384615384615385, 6.158730158730159]"
104,2019-08-09,20190809HHHT0,"[0, 1, 4.432835820895522, 1.4328358208955225, 1.0, 0.6203703703703703]","[0, 1, 7.69626168224299, 1.7943925233644862, 1.5666666666666667, 4.458333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[1, 0, 8.150943396226415, 1.981132075471698, 1.4444444444444444, 2.9444444444444446]","[0, 0, 4.7368421052631575, 1.5526315789473684, 1.5454545454545454, 0.8837209302325582]","[0, 1, 1.3775510204081634, 0.6734693877551021, 5.666666666666667, 1.1264367816091954]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.743243243243244, 1.7027027027027026, 2.0833333333333335, 1.0724637681159421]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.3728813559322035, 1.0932203389830508, 4.375, 1.0350877192982457]","[0, 0, 5.637362637362638, 1.8131868131868132, 1.0, 1.0833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8918918918918917, 1.162162162162162, 2.7333333333333334, 1.0277777777777777]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.789473684210526, 1.6578947368421053, 1.95, 0.9047619047619048]","[0, 0, 5.6938775510204085, 1.489795918367347, 0.9444444444444444, 4.083333333333333]","[0, 0, 5.556521739130434, 1.5304347826086957, 2.159090909090909, 5.476190476190476]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 8.357142857142858, 1.9285714285714286, 0.8461538461538461, 1.5555555555555556]","[0, 0, 4.5119363395225465, 1.4801061007957559, 2.5476190476190474, 5.984126984126984]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9226804123711343, 1.2216494845360824, 4.384615384615385, 6.158730158730159]"
105,2019-08-10,20190810HTSS0,"[0, 0, 4.432835820895522, 1.4328358208955225, 1.0, 0.6203703703703703]","[0, 0, 7.69626168224299, 1.7943925233644862, 1.5666666666666667, 4.458333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 8.150943396226415, 1.981132075471698, 1.4444444444444444, 2.9444444444444446]","[0, 0, 4.7368421052631575, 1.5526315789473684, 1.5454545454545454, 0.8837209302325582]","[0, 1, 1.3106796116504855, 0.6407766990291262, 5.666666666666667, 1.1444444444444446]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.743243243243244, 1.7027027027027026, 2.0833333333333335, 1.0724637681159421]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 0, 1.3728813559322035, 1.0932203389830508, 4.375, 1.0350877192982457]","[0, 0, 5.637362637362638, 1.8131868131868132, 1.0, 1.0833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.789473684210526, 1.1578947368421053, 2.8, 1.027027027027027]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6923076923076925, 1.6153846153846154, 1.95, 0.9069767441860465]","[0, 0, 5.6938775510204085, 1.489795918367347, 0.9444444444444444, 4.083333333333333]","[0, 0, 5.556521739130434, 1.5304347826086957, 2.159090909090909, 5.476190476190476]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 8.357142857142858, 1.9285714285714286, 0.8461538461538461, 1.5555555555555556]","[0, 0, 4.5119363395225465, 1.4801061007957559, 2.5476190476190474, 5.984126984126984]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.7325301204819277, 1.1566265060240963, 4.653846153846154, 6.287878787878788]"
106,2019-08-11,20190811HTSS0,"[0, 0, 4.432835820895522, 1.4328358208955225, 1.0, 0.6203703703703703]","[0, 0, 7.69626168224299, 1.7943925233644862, 1.5666666666666667, 4.458333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.875, 1.5, 1.0666666666666667]","[0, 0, 8.150943396226415, 1.981132075471698, 1.4444444444444444, 2.9444444444444446]","[0, 1, 4.537815126050421, 1.4873949579831933, 1.5454545454545454, 0.9015151515151515]","[0, 1, 1.2735849056603774, 0.6509433962264151, 6.0, 1.1397849462365592]","[0, 0, 3.8152173913043477, 1.5978260869565217, 1.1176470588235294, 3.8333333333333335]","[0, 0, 4.743243243243244, 1.7027027027027026, 2.0833333333333335, 1.0724637681159421]","[0, 0, 4.5, 1.6, 2.2, 2.5]","[0, 0, 4.5, 2.0, 0.5, 2.0]","[0, 1, 1.3388429752066116, 1.1157024793388428, 4.0, 1.0341880341880343]","[0, 0, 5.637362637362638, 1.8131868131868132, 1.0, 1.0833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6923076923076925, 1.1282051282051282, 2.8, 1.0263157894736843]","[0, 0, 5.4, 1.5, 0.5, 3.3333333333333335]","[0, 0, 12.272727272727272, 1.6363636363636365, 2.5, 1.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6923076923076925, 1.6153846153846154, 1.95, 0.9069767441860465]","[0, 0, 5.6938775510204085, 1.489795918367347, 0.9444444444444444, 4.083333333333333]","[0, 0, 5.556521739130434, 1.5304347826086957, 2.159090909090909, 5.476190476190476]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.4318181818181819, 0.8, 1.3333333333333333]","[0, 0, 8.357142857142858, 1.9285714285714286, 0.8461538461538461, 1.5555555555555556]","[1, 0, 5.075718015665796, 1.5509138381201044, 2.391304347826087, 5.803030303030304]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 2.25, 0.625, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7325301204819277, 1.1566265060240963, 4.653846153846154, 6.287878787878788]"
