,date,game_key,박시영,장국헌,김원중,정태승,홍성민,박진형,구승민,박세웅,이인복,최영환,조무근,차재용,레일리,한승혁,윤성빈,최하늘,이승헌,정성종,김현수,서준원,톰슨,강민성,박진,다익손,고효준,윤길현,박근홍,손승락,김건국,배장호,장시환,송승준,오현택,진명호
91,2019-07-14,20190714OBLT0,"[0, 1, 4.984615384615385, 1.3384615384615384, 1.8181818181818181, 1.4942528735632186]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5695067264574, 1.6681614349775786, 2.0588235294117645, 5.309523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.16, 1.0799999999999998, 4, 0.925925925925926]","[0, 0, 4.153846153846154, 1.0961538461538463, 3.0, 0.9629629629629629]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[1, 0, 6.585365853658536, 1.7560975609756098, 1.8, 4.555555555555555]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 4.628571428571429, 1.2, 2.4, 1.6666666666666665]","[0, 0, 0.0, 1.0, 0.0, 1.0]","[0, 1, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.75, 1.4444444444444444, 2.325, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.175000000000001, 1.85, 0.7916666666666666, 1.6666666666666667]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 6.0, 1.6666666666666667, 1.8333333333333333, 2.0454545454545454]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 3.5217391304347827, 1.2173913043478262, 3.2, 5.75]","[0, 0, 5.1923076923076925, 1.4769230769230768, 2.260869565217391, 0.8496732026143792]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 6.75, 1.7249999999999999, 0.8181818181818182, 0.7843137254901961]","[0, 0, 5.09433962264151, 1.669811320754717, 1.9375, 1.0095238095238095]","[0, 0, 6.230769230769231, 1.8750000000000002, 1.2222222222222223, 1.9259259259259258]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5733944954128445, 1.7614678899082568, 1.6842105263157894, 4.541666666666667]","[0, 0, 7.363636363636363, 2.181818181818182, 2.0, 3.6666666666666665]","[0, 0, 6.136363636363636, 1.5, 2.5, 0.9166666666666666]","[0, 1, 2.5384615384615383, 1.4102564102564104, 1.5416666666666667, 1.1142857142857143]"
92,2019-07-17,20190717LTHT0,"[0, 0, 4.984615384615385, 1.3384615384615384, 1.8181818181818181, 1.4942528735632186]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5695067264574, 1.6681614349775786, 2.0588235294117645, 5.309523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.16, 1.0799999999999998, 4, 0.925925925925926]","[0, 1, 4.0754716981132075, 1.0754716981132075, 3.2, 0.9298245614035089]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 6.585365853658536, 1.7560975609756098, 1.8, 4.555555555555555]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 4.628571428571429, 1.2, 2.4, 1.6666666666666665]","[0, 0, 0.0, 1.0, 0.0, 1.0]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.75, 1.4444444444444444, 2.325, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.175000000000001, 1.85, 0.7916666666666666, 1.6666666666666667]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 6.0, 1.6666666666666667, 1.8333333333333333, 2.0454545454545454]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[1, 0, 4.03448275862069, 1.3103448275862069, 3.3333333333333335, 5.8]","[0, 0, 5.1923076923076925, 1.4769230769230768, 2.260869565217391, 0.8496732026143792]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 6.75, 1.7249999999999999, 0.8181818181818182, 0.7843137254901961]","[0, 1, 4.864864864864865, 1.6216216216216217, 2.125, 1.0277777777777777]","[0, 0, 6.230769230769231, 1.8750000000000002, 1.2222222222222223, 1.9259259259259258]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5733944954128445, 1.7614678899082568, 1.6842105263157894, 4.541666666666667]","[0, 0, 7.363636363636363, 2.181818181818182, 2.0, 3.6666666666666665]","[0, 0, 6.136363636363636, 1.5, 2.5, 0.9166666666666666]","[0, 1, 2.9250000000000003, 1.425, 1.5833333333333333, 1.1111111111111112]"
93,2019-07-18,20190718LTHT0,"[0, 1, 5.037313432835822, 1.3208955223880599, 1.9090909090909092, 1.4888888888888887]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5695067264574, 1.6681614349775786, 2.0588235294117645, 5.309523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.16, 1.0799999999999998, 4, 0.925925925925926]","[0, 1, 3.8571428571428568, 1.125, 3.8, 0.9333333333333333]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 6.585365853658536, 1.7560975609756098, 1.8, 4.555555555555555]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 4.628571428571429, 1.2, 2.4, 1.6666666666666665]","[0, 0, 0.0, 1.0, 0.0, 1.0]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[1, 0, 3.6, 1.4260869565217391, 2.261904761904762, 6.052631578947368]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.175000000000001, 1.85, 0.7916666666666666, 1.6666666666666667]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 6.0, 1.6666666666666667, 1.8333333333333333, 2.0454545454545454]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 4.03448275862069, 1.3103448275862069, 3.3333333333333335, 5.8]","[0, 1, 5.770992366412214, 1.534351145038168, 2.08, 0.8397435897435896]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 6.75, 1.7249999999999999, 0.8181818181818182, 0.7843137254901961]","[0, 1, 4.7368421052631575, 1.5789473684210527, 2.125, 1.027027027027027]","[0, 0, 6.230769230769231, 1.8750000000000002, 1.2222222222222223, 1.9259259259259258]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5733944954128445, 1.7614678899082568, 1.6842105263157894, 4.541666666666667]","[0, 0, 7.363636363636363, 2.181818181818182, 2.0, 3.6666666666666665]","[0, 0, 6.136363636363636, 1.5, 2.5, 0.9166666666666666]","[0, 0, 2.9250000000000003, 1.425, 1.5833333333333333, 1.1111111111111112]"
94,2019-07-26,20190726SKLT0,"[0, 0, 5.037313432835822, 1.3208955223880599, 1.9090909090909092, 1.4888888888888887]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5695067264574, 1.6681614349775786, 2.0588235294117645, 5.309523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.16, 1.0799999999999998, 4, 0.925925925925926]","[0, 1, 3.6610169491525424, 1.11864406779661, 3.8, 0.9365079365079365]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 6.585365853658536, 1.7560975609756098, 1.8, 4.555555555555555]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 4.628571428571429, 1.2, 2.4, 1.6666666666666665]","[0, 1, 0.0, 1.5, 0.0, 0.6666666666666666]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.6, 1.4260869565217391, 2.261904761904762, 6.052631578947368]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.048780487804878, 1.8048780487804879, 0.8333333333333334, 1.64]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 6.0, 1.6666666666666667, 1.8333333333333333, 2.0454545454545454]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[1, 0, 4.05, 1.3499999999999999, 2.75, 5.555555555555556]","[0, 0, 5.770992366412214, 1.534351145038168, 2.08, 0.8397435897435896]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 6.75, 1.7249999999999999, 0.8181818181818182, 0.7843137254901961]","[0, 0, 4.7368421052631575, 1.5789473684210527, 2.125, 1.027027027027027]","[0, 0, 6.230769230769231, 1.8750000000000002, 1.2222222222222223, 1.9259259259259258]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5733944954128445, 1.7614678899082568, 1.6842105263157894, 4.541666666666667]","[0, 0, 7.363636363636363, 2.181818181818182, 2.0, 3.6666666666666665]","[0, 0, 6.136363636363636, 1.5, 2.5, 0.9166666666666666]","[0, 1, 2.808, 1.4160000000000001, 1.5, 1.1261261261261262]"
95,2019-07-27,20190727SKLT0,"[0, 1, 4.927007299270073, 1.3138686131386863, 2.0, 1.4731182795698925]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5695067264574, 1.6681614349775786, 2.0588235294117645, 5.309523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.16, 1.0799999999999998, 4, 0.925925925925926]","[0, 0, 3.6610169491525424, 1.11864406779661, 3.8, 0.9365079365079365]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 6.585365853658536, 1.7560975609756098, 1.8, 4.555555555555555]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 4.628571428571429, 1.2, 2.4, 1.6666666666666665]","[0, 0, 0.0, 1.5, 0.0, 0.6666666666666666]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[1, 0, 3.5702479338842976, 1.4132231404958677, 2.2045454545454546, 6.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.142857142857142, 1.8095238095238095, 0.8333333333333334, 1.6153846153846154]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 6.0, 1.6666666666666667, 1.8333333333333333, 2.0454545454545454]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 4.05, 1.3499999999999999, 2.75, 5.555555555555556]","[0, 1, 5.684210526315789, 1.5112781954887218, 2.08, 0.8364779874213837]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 6.75, 1.7249999999999999, 0.8181818181818182, 0.7843137254901961]","[0, 1, 4.695652173913043, 1.5652173913043477, 2.1875, 1.0087719298245614]","[0, 0, 6.230769230769231, 1.8750000000000002, 1.2222222222222223, 1.9259259259259258]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5733944954128445, 1.7614678899082568, 1.6842105263157894, 4.541666666666667]","[0, 0, 7.363636363636363, 2.181818181818182, 2.0, 3.6666666666666665]","[0, 0, 6.136363636363636, 1.5, 2.5, 0.9166666666666666]","[0, 0, 2.808, 1.4160000000000001, 1.5, 1.1261261261261262]"
96,2019-07-28,20190728SKLT0,"[0, 0, 4.927007299270073, 1.3138686131386863, 2.0, 1.4731182795698925]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5695067264574, 1.6681614349775786, 2.0588235294117645, 5.309523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.16, 1.0799999999999998, 4, 0.925925925925926]","[0, 1, 3.5409836065573774, 1.0819672131147542, 4.0, 0.9242424242424242]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 6.585365853658536, 1.7560975609756098, 1.8, 4.555555555555555]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 4.628571428571429, 1.2, 2.4, 1.6666666666666665]","[0, 0, 0.0, 1.5, 0.0, 0.6666666666666666]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.5702479338842976, 1.4132231404958677, 2.2045454545454546, 6.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.142857142857142, 1.8095238095238095, 0.8333333333333334, 1.6153846153846154]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 6.0, 1.6666666666666667, 1.8333333333333333, 2.0454545454545454]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 4.05, 1.3499999999999999, 2.75, 5.555555555555556]","[0, 1, 5.6, 1.511111111111111, 2.08, 0.8333333333333334]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 6.75, 1.7249999999999999, 0.8181818181818182, 0.7843137254901961]","[0, 1, 4.576271186440678, 1.5762711864406778, 2.0588235294117645, 1.0085470085470085]","[0, 0, 6.230769230769231, 1.8750000000000002, 1.2222222222222223, 1.9259259259259258]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.26271186440678, 1.716101694915254, 1.675, 4.627450980392157]","[0, 0, 7.363636363636363, 2.181818181818182, 2.0, 3.6666666666666665]","[0, 0, 6.136363636363636, 1.5, 2.5, 0.9166666666666666]","[0, 1, 3.4285714285714284, 1.5, 1.5, 1.105263157894737]"
97,2019-07-30,20190730LTSS0,"[0, 1, 4.821428571428571, 1.3071428571428572, 1.9565217391304348, 1.4583333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5695067264574, 1.6681614349775786, 2.0588235294117645, 5.309523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.16, 1.0799999999999998, 4, 0.925925925925926]","[0, 0, 3.5409836065573774, 1.0819672131147542, 4.0, 0.9242424242424242]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 6.585365853658536, 1.7560975609756098, 1.8, 4.555555555555555]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 4.628571428571429, 1.2, 2.4, 1.6666666666666665]","[0, 0, 0.0, 1.5, 0.0, 0.6666666666666666]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.5702479338842976, 1.4132231404958677, 2.2045454545454546, 6.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.102362204724409, 1.795275590551181, 0.8333333333333334, 1.5679012345679013]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[1, 0, 5.364238410596026, 1.5894039735099337, 1.75, 2.1884057971014492]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 4.05, 1.3499999999999999, 2.75, 5.555555555555556]","[0, 0, 5.6, 1.511111111111111, 2.08, 0.8333333333333334]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 6.75, 1.7249999999999999, 0.8181818181818182, 0.7843137254901961]","[0, 0, 4.576271186440678, 1.5762711864406778, 2.0588235294117645, 1.0085470085470085]","[0, 0, 6.230769230769231, 1.8750000000000002, 1.2222222222222223, 1.9259259259259258]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.26271186440678, 1.716101694915254, 1.675, 4.627450980392157]","[0, 0, 7.363636363636363, 2.181818181818182, 2.0, 3.6666666666666665]","[0, 0, 6.136363636363636, 1.5, 2.5, 0.9166666666666666]","[0, 1, 3.3488372093023253, 1.4883720930232558, 1.5, 1.1025641025641026]"
98,2019-07-31,20190731LTSS0,"[0, 0, 4.821428571428571, 1.3071428571428572, 1.9565217391304348, 1.4583333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5695067264574, 1.6681614349775786, 2.0588235294117645, 5.309523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.16, 1.0799999999999998, 4, 0.925925925925926]","[0, 1, 3.3230769230769233, 1.0615384615384615, 4.4, 0.9420289855072465]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[1, 0, 6.051724137931035, 1.7586206896551726, 1.625, 4.833333333333333]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 4.628571428571429, 1.2, 2.4, 1.6666666666666665]","[0, 0, 0.0, 1.5, 0.0, 0.6666666666666666]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.5702479338842976, 1.4132231404958677, 2.2045454545454546, 6.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.984615384615385, 1.7769230769230768, 0.8333333333333334, 1.5476190476190477]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 5.364238410596026, 1.5894039735099337, 1.75, 2.1884057971014492]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 4.05, 1.3499999999999999, 2.75, 5.555555555555556]","[0, 1, 5.518248175182482, 1.5328467153284673, 2.12, 0.8303030303030302]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 6.75, 1.7249999999999999, 0.8181818181818182, 0.7843137254901961]","[0, 0, 4.576271186440678, 1.5762711864406778, 2.0588235294117645, 1.0085470085470085]","[0, 0, 6.230769230769231, 1.8750000000000002, 1.2222222222222223, 1.9259259259259258]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.26271186440678, 1.716101694915254, 1.675, 4.627450980392157]","[0, 0, 7.363636363636363, 2.181818181818182, 2.0, 3.6666666666666665]","[0, 0, 6.136363636363636, 1.5, 2.5, 0.9166666666666666]","[0, 1, 3.272727272727273, 1.4545454545454546, 1.5769230769230769, 1.1]"
99,2019-08-01,20190801LTSS0,"[1, 0, 4.72027972027972, 1.3216783216783217, 1.9166666666666667, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5695067264574, 1.6681614349775786, 2.0588235294117645, 5.309523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.16, 1.0799999999999998, 4, 0.925925925925926]","[0, 0, 3.3230769230769233, 1.0615384615384615, 4.4, 0.9420289855072465]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 6.051724137931035, 1.7586206896551726, 1.625, 4.833333333333333]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 4.628571428571429, 1.2, 2.4, 1.6666666666666665]","[0, 0, 0.0, 1.5, 0.0, 0.6666666666666666]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.5702479338842976, 1.4132231404958677, 2.2045454545454546, 6.05]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.984615384615385, 1.7769230769230768, 0.8333333333333334, 1.5476190476190477]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 5.364238410596026, 1.5894039735099337, 1.75, 2.1884057971014492]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 1, 4.347457627118644, 1.347457627118644, 2.5555555555555554, 5.6190476190476195]","[0, 0, 5.518248175182482, 1.5328467153284673, 2.12, 0.8303030303030302]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 6.75, 1.7249999999999999, 0.8181818181818182, 0.7843137254901961]","[0, 0, 4.576271186440678, 1.5762711864406778, 2.0588235294117645, 1.0085470085470085]","[0, 0, 6.230769230769231, 1.8750000000000002, 1.2222222222222223, 1.9259259259259258]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.26271186440678, 1.716101694915254, 1.675, 4.627450980392157]","[0, 0, 7.363636363636363, 2.181818181818182, 2.0, 3.6666666666666665]","[0, 0, 6.136363636363636, 1.5, 2.5, 0.9166666666666666]","[0, 0, 3.272727272727273, 1.4545454545454546, 1.5769230769230769, 1.1]"
100,2019-08-03,20190803OBLT0,"[0, 0, 4.72027972027972, 1.3216783216783217, 1.9166666666666667, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5695067264574, 1.6681614349775786, 2.0588235294117645, 5.309523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.16, 1.0799999999999998, 4, 0.925925925925926]","[0, 0, 3.3230769230769233, 1.0615384615384615, 4.4, 0.9420289855072465]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 6.051724137931035, 1.7586206896551726, 1.625, 4.833333333333333]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 4.628571428571429, 1.2, 2.4, 1.6666666666666665]","[0, 0, 0.0, 1.5, 0.0, 0.6666666666666666]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[1, 0, 3.614173228346457, 1.4330708661417322, 2.1702127659574466, 6.0476190476190474]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.984615384615385, 1.7769230769230768, 0.8333333333333334, 1.5476190476190477]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 5.364238410596026, 1.5894039735099337, 1.75, 2.1884057971014492]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 4.347457627118644, 1.347457627118644, 2.5555555555555554, 5.6190476190476195]","[0, 1, 5.4, 1.542857142857143, 2.0384615384615383, 0.8333333333333333]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 6.75, 1.7249999999999999, 0.8181818181818182, 0.7843137254901961]","[0, 1, 4.462809917355372, 1.537190082644628, 2.0588235294117645, 1.0083333333333333]","[0, 0, 6.230769230769231, 1.8750000000000002, 1.2222222222222223, 1.9259259259259258]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.26271186440678, 1.716101694915254, 1.675, 4.627450980392157]","[0, 0, 7.363636363636363, 2.181818181818182, 2.0, 3.6666666666666665]","[0, 0, 6.136363636363636, 1.5, 2.5, 0.9166666666666666]","[0, 1, 3.2481203007518795, 1.4661654135338344, 1.5769230769230769, 1.08130081300813]"
101,2019-08-04,20190804OBLT0,"[0, 1, 4.530201342281879, 1.2885906040268458, 2.0833333333333335, 1.4607843137254901]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.5695067264574, 1.6681614349775786, 2.0588235294117645, 5.309523809523809]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.16, 1.0799999999999998, 4, 0.925925925925926]","[0, 1, 3.5217391304347827, 1.0869565217391304, 4.8, 0.9583333333333334]","[0, 0, 5.803738317757009, 1.7943925233644862, 2.0476190476190474, 0.8916666666666666]","[0, 0, 6.051724137931035, 1.7586206896551726, 1.625, 4.833333333333333]","[0, 0, 11.571428571428571, 2.9142857142857146, 0.875, 1.1666666666666665]","[0, 0, 4.628571428571429, 1.2, 2.4, 1.6666666666666665]","[0, 0, 0.0, 1.5, 0.0, 0.6666666666666666]","[0, 0, 1.8620689655172413, 1.4482758620689655, 1.1666666666666667, 1.2083333333333333]","[0, 0, 3.614173228346457, 1.4330708661417322, 2.1702127659574466, 6.0476190476190474]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.984615384615385, 1.7769230769230768, 0.8333333333333334, 1.5476190476190477]","[0, 0, 9.0, 2.0, 0.0, 0.5]","[0, 0, 5.364238410596026, 1.5894039735099337, 1.75, 2.1884057971014492]","[0, 0, 5.042168674698795, 1.3012048192771084, 2.619047619047619, 5.533333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0, 1.0]","[0, 0, 4.347457627118644, 1.347457627118644, 2.5555555555555554, 5.6190476190476195]","[0, 1, 5.323943661971831, 1.5633802816901408, 2.0, 0.8304093567251463]","[0, 0, 9.0, 4.75, 1.25, 0.8]","[0, 0, 6.75, 1.7249999999999999, 0.8181818181818182, 0.7843137254901961]","[0, 0, 4.462809917355372, 1.537190082644628, 2.0588235294117645, 1.0083333333333333]","[0, 0, 6.230769230769231, 1.8750000000000002, 1.2222222222222223, 1.9259259259259258]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.270916334661354, 1.7091633466135456, 1.6666666666666667, 4.648148148148149]","[0, 0, 7.363636363636363, 2.181818181818182, 2.0, 3.6666666666666665]","[0, 0, 6.136363636363636, 1.5, 2.5, 0.9166666666666666]","[0, 0, 3.2481203007518795, 1.4661654135338344, 1.5769230769230769, 1.08130081300813]"
