,date,game_key,김지용,문광은,임찬규,이우찬,김정후,최성훈,유원석,류제국,배재준,임지섭,이상규,김대현,오석주,고우석,김태형,김영준,윌슨,이강욱,성동현,켈리,한선태,이정용,강정현,정우영,이상영,이동현,송은범,심수창,장원삼,차우찬,진해수,정찬헌,최동환,정용운,여건욱
124,2019-09-03,20190903LGKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.178082191780821, 1.6849315068493151, 1.8181818181818181, 0.9358974358974359]","[0, 0, 5.038277511961723, 1.478468899521531, 1.4102564102564104, 2.6794871794871797]","[0, 0, 4.576271186440678, 1.5381355932203389, 0.8928571428571429, 3.025641025641026]","[0, 0, 0.0, 1.5, 1, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9078947368421053, 1.5, 1.1666666666666667, 5.066666666666666]","[0, 0, 6.109489051094891, 1.5766423357664234, 1.375, 3.261904761904762]","[0, 0, 1.588235294117647, 1.588235294117647, 0.8571428571428571, 0.8095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.339285714285714, 1.4464285714285714, 1.28, 1.8064516129032258]","[0, 0, 3.0, 1.3333333333333333, 3.0, 1.5]","[0, 0, 1.3728813559322035, 1.0508474576271187, 2.76, 1.0925925925925926]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.10412147505423, 1.1843817787418656, 2.8157894736842106, 6.1466666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.723175965665236, 1.1587982832618025, 3.2058823529411766, 6.213333333333334]","[0, 0, 0.0, 0.4, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.3125, 1.25, 1.0666666666666667]","[0, 1, 2.9653179190751446, 1.1098265895953758, 2.5, 1.226950354609929]","[0, 0, 13.5, 3.75, 1, 0.6666666666666666]","[0, 0, 0.0, 1.3636363636363638, 4, 1.222222222222222]","[0, 0, 3.8571428571428568, 1.4571428571428573, 3.3333333333333335, 0.8974358974358974]","[0, 0, 6.136363636363636, 2.0454545454545454, 2.0, 2.444444444444444]","[0, 0, 6.75, 1.5, 2.3333333333333335, 2.0952380952380953]","[0, 0, 4.532374100719425, 1.4676258992805755, 2.163265306122449, 5.791666666666667]","[0, 1, 3.789473684210526, 1.4736842105263157, 2.1875, 0.5846153846153846]","[0, 0, 0.8181818181818182, 1.1818181818181819, 2.75, 0.9166666666666666]","[0, 0, 4.714285714285714, 1.2380952380952381, 2.1666666666666665, 1.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.183098591549295, 1.4788732394366197, 2.5, 1.1833333333333333]"
125,2019-09-06,20190906LTLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.178082191780821, 1.6849315068493151, 1.8181818181818181, 0.9358974358974359]","[0, 0, 5.038277511961723, 1.478468899521531, 1.4102564102564104, 2.6794871794871797]","[0, 0, 4.576271186440678, 1.5381355932203389, 0.8928571428571429, 3.025641025641026]","[0, 0, 0.0, 1.5, 1, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9078947368421053, 1.5, 1.1666666666666667, 5.066666666666666]","[0, 0, 6.109489051094891, 1.5766423357664234, 1.375, 3.261904761904762]","[0, 0, 1.588235294117647, 1.588235294117647, 0.8571428571428571, 0.8095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.339285714285714, 1.4464285714285714, 1.28, 1.8064516129032258]","[0, 0, 3.0, 1.3333333333333333, 3.0, 1.5]","[0, 1, 1.35, 1.05, 2.8, 1.0909090909090908]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.2264150943396226, 1.220125786163522, 2.775, 6.115384615384615]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.723175965665236, 1.1587982832618025, 3.2058823529411766, 6.213333333333334]","[0, 0, 0.0, 0.4, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.3125, 1.25, 1.0666666666666667]","[0, 1, 2.8820224719101124, 1.0786516853932584, 2.5, 1.2361111111111112]","[0, 0, 13.5, 3.75, 1, 0.6666666666666666]","[0, 0, 0.0, 1.3636363636363638, 4, 1.222222222222222]","[0, 1, 3.951219512195122, 1.4634146341463414, 2.4, 0.9761904761904762]","[0, 0, 6.136363636363636, 2.0454545454545454, 2.0, 2.444444444444444]","[0, 0, 6.75, 1.5, 2.3333333333333335, 2.0952380952380953]","[0, 0, 4.532374100719425, 1.4676258992805755, 2.163265306122449, 5.791666666666667]","[0, 0, 3.789473684210526, 1.4736842105263157, 2.1875, 0.5846153846153846]","[0, 0, 0.8181818181818182, 1.1818181818181819, 2.75, 0.9166666666666666]","[0, 0, 4.714285714285714, 1.2380952380952381, 2.1666666666666665, 1.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.183098591549295, 1.4788732394366197, 2.5, 1.1833333333333333]"
126,2019-09-08,20190908OBLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.178082191780821, 1.6849315068493151, 1.8181818181818181, 0.9358974358974359]","[0, 0, 5.038277511961723, 1.478468899521531, 1.4102564102564104, 2.6794871794871797]","[0, 0, 4.576271186440678, 1.5381355932203389, 0.8928571428571429, 3.025641025641026]","[0, 0, 0.0, 1.5, 1, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9078947368421053, 1.5, 1.1666666666666667, 5.066666666666666]","[0, 0, 6.109489051094891, 1.5766423357664234, 1.375, 3.261904761904762]","[0, 0, 1.588235294117647, 1.588235294117647, 0.8571428571428571, 0.8095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.238372093023256, 1.447674418604651, 1.36, 1.7916666666666667]","[0, 0, 3.0, 1.3333333333333333, 3.0, 1.5]","[0, 1, 1.3278688524590163, 1.0327868852459017, 2.8, 1.0892857142857142]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2264150943396226, 1.220125786163522, 2.775, 6.115384615384615]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.621900826446281, 1.140495867768595, 3.257142857142857, 6.205128205128205]","[0, 0, 0.0, 0.4, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.3125, 1.25, 1.0666666666666667]","[0, 0, 2.8820224719101124, 1.0786516853932584, 2.5, 1.2361111111111112]","[0, 0, 13.5, 3.75, 1, 0.6666666666666666]","[0, 0, 0.0, 1.3636363636363638, 4, 1.222222222222222]","[0, 1, 3.5217391304347827, 1.3695652173913042, 2.6, 1.0222222222222224]","[0, 0, 6.136363636363636, 2.0454545454545454, 2.0, 2.444444444444444]","[0, 0, 6.75, 1.5, 2.3333333333333335, 2.0952380952380953]","[0, 0, 4.532374100719425, 1.4676258992805755, 2.163265306122449, 5.791666666666667]","[0, 1, 3.6610169491525424, 1.423728813559322, 2.3125, 0.595959595959596]","[0, 0, 0.8181818181818182, 1.1818181818181819, 2.75, 0.9166666666666666]","[0, 0, 4.714285714285714, 1.2380952380952381, 2.1666666666666665, 1.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.183098591549295, 1.4788732394366197, 2.5, 1.1833333333333333]"
127,2019-09-10,20190910LGHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.178082191780821, 1.6849315068493151, 1.8181818181818181, 0.9358974358974359]","[0, 0, 5.038277511961723, 1.478468899521531, 1.4102564102564104, 2.6794871794871797]","[0, 0, 4.576271186440678, 1.5381355932203389, 0.8928571428571429, 3.025641025641026]","[0, 0, 0.0, 1.5, 1, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9078947368421053, 1.5, 1.1666666666666667, 5.066666666666666]","[0, 0, 6.109489051094891, 1.5766423357664234, 1.375, 3.261904761904762]","[0, 0, 1.588235294117647, 1.588235294117647, 0.8571428571428571, 0.8095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.238372093023256, 1.447674418604651, 1.36, 1.7916666666666667]","[0, 0, 3.0, 1.3333333333333333, 3.0, 1.5]","[0, 1, 1.3064516129032258, 1.032258064516129, 2.8, 1.087719298245614]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2264150943396226, 1.220125786163522, 2.775, 6.115384615384615]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.621900826446281, 1.140495867768595, 3.257142857142857, 6.205128205128205]","[0, 0, 0.0, 0.4, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.3125, 1.25, 1.0666666666666667]","[0, 1, 3.0167597765363126, 1.106145251396648, 2.4, 1.217687074829932]","[0, 0, 13.5, 3.75, 1, 0.6666666666666666]","[0, 0, 0.0, 1.3636363636363638, 4, 1.222222222222222]","[0, 1, 3.375, 1.3125, 2.6, 1.0]","[0, 0, 6.136363636363636, 2.0454545454545454, 2.0, 2.444444444444444]","[0, 0, 6.75, 1.5, 2.3333333333333335, 2.0952380952380953]","[1, 0, 4.376712328767123, 1.4383561643835616, 2.156862745098039, 5.84]","[0, 0, 3.6610169491525424, 1.423728813559322, 2.3125, 0.595959595959596]","[0, 0, 0.8181818181818182, 1.1818181818181819, 2.75, 0.9166666666666666]","[0, 0, 4.714285714285714, 1.2380952380952381, 2.1666666666666665, 1.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.183098591549295, 1.4788732394366197, 2.5, 1.1833333333333333]"
128,2019-09-11,20190911LGHH0,"[0, 0, 0, 0, 0, 0]","[0, 1, 5.0625, 1.6124999999999998, 1.9090909090909092, 0.9876543209876544]","[1, 0, 4.995594713656388, 1.4933920704845813, 1.4523809523809523, 2.802469135802469]","[0, 1, 4.909090909090909, 1.5743801652892562, 0.8793103448275862, 2.9876543209876547]","[0, 0, 0.0, 1.5, 1, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9078947368421053, 1.5, 1.1666666666666667, 5.066666666666666]","[0, 0, 6.109489051094891, 1.5766423357664234, 1.375, 3.261904761904762]","[0, 0, 1.588235294117647, 1.588235294117647, 0.8571428571428571, 0.8095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.238372093023256, 1.447674418604651, 1.36, 1.7916666666666667]","[0, 0, 3.0, 1.3333333333333333, 3.0, 1.5]","[0, 0, 1.3064516129032258, 1.032258064516129, 2.8, 1.087719298245614]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2264150943396226, 1.220125786163522, 2.775, 6.115384615384615]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.621900826446281, 1.140495867768595, 3.257142857142857, 6.205128205128205]","[0, 0, 0.0, 0.4, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.3125, 1.25, 1.0666666666666667]","[0, 0, 3.0167597765363126, 1.106145251396648, 2.4, 1.217687074829932]","[0, 0, 13.5, 3.75, 1, 0.6666666666666666]","[0, 0, 0.0, 1.3636363636363638, 4, 1.222222222222222]","[0, 0, 3.375, 1.3125, 2.6, 1.0]","[0, 0, 6.136363636363636, 2.0454545454545454, 2.0, 2.444444444444444]","[0, 0, 6.75, 1.5, 2.3333333333333335, 2.0952380952380953]","[0, 0, 4.376712328767123, 1.4383561643835616, 2.156862745098039, 5.84]","[0, 0, 3.6610169491525424, 1.423728813559322, 2.3125, 0.595959595959596]","[0, 0, 0.8181818181818182, 1.1818181818181819, 2.75, 0.9166666666666666]","[0, 1, 5.90625, 1.359375, 1.625, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.068493150684931, 1.4383561643835616, 2.6666666666666665, 1.1587301587301586]"
129,2019-09-12,20190912LGWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.6124999999999998, 1.9090909090909092, 0.9876543209876544]","[0, 0, 4.995594713656388, 1.4933920704845813, 1.4523809523809523, 2.802469135802469]","[0, 0, 4.909090909090909, 1.5743801652892562, 0.8793103448275862, 2.9876543209876547]","[0, 0, 0.0, 1.5, 1, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9078947368421053, 1.5, 1.1666666666666667, 5.066666666666666]","[0, 0, 6.109489051094891, 1.5766423357664234, 1.375, 3.261904761904762]","[0, 0, 1.588235294117647, 1.588235294117647, 0.8571428571428571, 0.8095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.238372093023256, 1.447674418604651, 1.36, 1.7916666666666667]","[0, 0, 3.0, 1.3333333333333333, 3.0, 1.5]","[0, 0, 1.3064516129032258, 1.032258064516129, 2.8, 1.087719298245614]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.1636363636363636, 1.206060606060606, 2.8780487804878048, 6.111111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.621900826446281, 1.140495867768595, 3.257142857142857, 6.205128205128205]","[0, 0, 0.0, 0.4, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.3125, 1.25, 1.0666666666666667]","[0, 1, 2.9508196721311473, 1.098360655737705, 2.4, 1.22]","[0, 0, 13.5, 3.75, 1, 0.6666666666666666]","[0, 0, 0.0, 1.3636363636363638, 4, 1.222222222222222]","[0, 1, 3.5660377358490565, 1.3018867924528301, 2.8, 1.0392156862745099]","[0, 0, 6.136363636363636, 2.0454545454545454, 2.0, 2.444444444444444]","[0, 0, 6.75, 1.5, 2.3333333333333335, 2.0952380952380953]","[0, 0, 4.376712328767123, 1.4383561643835616, 2.156862745098039, 5.84]","[0, 0, 3.6610169491525424, 1.423728813559322, 2.3125, 0.595959595959596]","[0, 0, 0.8181818181818182, 1.1818181818181819, 2.75, 0.9166666666666666]","[0, 0, 5.90625, 1.359375, 1.625, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.068493150684931, 1.4383561643835616, 2.6666666666666665, 1.1587301587301586]"
130,2019-09-13,20190913LGWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.6124999999999998, 1.9090909090909092, 0.9876543209876544]","[0, 0, 4.995594713656388, 1.4933920704845813, 1.4523809523809523, 2.802469135802469]","[0, 0, 4.909090909090909, 1.5743801652892562, 0.8793103448275862, 2.9876543209876547]","[0, 0, 0.0, 1.5, 1, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9078947368421053, 1.5, 1.1666666666666667, 5.066666666666666]","[1, 0, 6.171428571428571, 1.6500000000000001, 1.2222222222222223, 3.111111111111111]","[0, 0, 1.588235294117647, 1.588235294117647, 0.8571428571428571, 0.8095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.213872832369942, 1.4739884393063585, 1.3076923076923077, 1.7474747474747474]","[0, 0, 3.0, 1.3333333333333333, 3.0, 1.5]","[0, 1, 1.2857142857142856, 1.0158730158730158, 2.88, 1.0862068965517242]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1636363636363636, 1.206060606060606, 2.8780487804878048, 6.111111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.621900826446281, 1.140495867768595, 3.257142857142857, 6.205128205128205]","[0, 0, 0.0, 0.4, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.3125, 1.25, 1.0666666666666667]","[0, 0, 2.9508196721311473, 1.098360655737705, 2.4, 1.22]","[0, 0, 13.5, 3.75, 1, 0.6666666666666666]","[0, 0, 0.0, 1.3636363636363638, 4, 1.222222222222222]","[0, 1, 3.5, 1.3333333333333333, 2.5, 1.0]","[0, 0, 6.136363636363636, 2.0454545454545454, 2.0, 2.444444444444444]","[0, 0, 6.75, 1.5, 2.3333333333333335, 2.0952380952380953]","[0, 0, 4.376712328767123, 1.4383561643835616, 2.156862745098039, 5.84]","[0, 1, 3.5702479338842976, 1.4132231404958677, 2.3125, 0.6019900497512438]","[0, 0, 0.8181818181818182, 1.1818181818181819, 2.75, 0.9166666666666666]","[0, 0, 5.90625, 1.359375, 1.625, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.068493150684931, 1.4383561643835616, 2.6666666666666665, 1.1587301587301586]"
131,2019-09-14,20190914HTLG0,"[0, 0, 0, 0, 0, 0]","[0, 1, 4.821428571428571, 1.6428571428571428, 1.6153846153846154, 1.0]","[0, 0, 4.995594713656388, 1.4933920704845813, 1.4523809523809523, 2.802469135802469]","[0, 0, 4.909090909090909, 1.5743801652892562, 0.8793103448275862, 2.9876543209876547]","[0, 0, 0.0, 1.5, 1, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9078947368421053, 1.5, 1.1666666666666667, 5.066666666666666]","[0, 0, 6.171428571428571, 1.6500000000000001, 1.2222222222222223, 3.111111111111111]","[0, 0, 1.588235294117647, 1.588235294117647, 0.8571428571428571, 0.8095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.213872832369942, 1.4739884393063585, 1.3076923076923077, 1.7474747474747474]","[0, 0, 3.0, 1.3333333333333333, 3.0, 1.5]","[0, 0, 1.2857142857142856, 1.0158730158730158, 2.88, 1.0862068965517242]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1636363636363636, 1.206060606060606, 2.8780487804878048, 6.111111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.5816733067729083, 1.141434262948207, 3.2162162162162162, 6.197530864197531]","[0, 0, 0.0, 0.4, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.3125, 1.25, 1.0666666666666667]","[0, 1, 3.0483870967741935, 1.1451612903225807, 2.1176470588235294, 1.2156862745098038]","[0, 0, 13.5, 3.75, 1, 0.6666666666666666]","[0, 0, 0.0, 1.3636363636363638, 4, 1.222222222222222]","[0, 0, 3.5, 1.3333333333333333, 2.5, 1.0]","[0, 0, 6.136363636363636, 2.0454545454545454, 2.0, 2.444444444444444]","[0, 0, 6.75, 1.5, 2.3333333333333335, 2.0952380952380953]","[0, 0, 4.376712328767123, 1.4383561643835616, 2.156862745098039, 5.84]","[0, 0, 3.5702479338842976, 1.4132231404958677, 2.3125, 0.6019900497512438]","[0, 0, 0.8181818181818182, 1.1818181818181819, 2.75, 0.9166666666666666]","[0, 0, 5.90625, 1.359375, 1.625, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.068493150684931, 1.4383561643835616, 2.6666666666666665, 1.1587301587301586]"
132,2019-09-15,20190915OBLG0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.6428571428571428, 1.6153846153846154, 1.0]","[0, 0, 4.995594713656388, 1.4933920704845813, 1.4523809523809523, 2.802469135802469]","[0, 0, 4.909090909090909, 1.5743801652892562, 0.8793103448275862, 2.9876543209876547]","[0, 0, 0.0, 1.5, 1, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9078947368421053, 1.5, 1.1666666666666667, 5.066666666666666]","[0, 0, 6.171428571428571, 1.6500000000000001, 1.2222222222222223, 3.111111111111111]","[0, 0, 1.588235294117647, 1.588235294117647, 0.8571428571428571, 0.8095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.213872832369942, 1.4739884393063585, 1.3076923076923077, 1.7474747474747474]","[0, 0, 3.0, 1.3333333333333333, 3.0, 1.5]","[0, 1, 1.265625, 1.0, 2.92, 1.0847457627118644]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1636363636363636, 1.206060606060606, 2.8780487804878048, 6.111111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.5816733067729083, 1.141434262948207, 3.2162162162162162, 6.197530864197531]","[0, 0, 0.0, 0.4, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.3125, 1.25, 1.0666666666666667]","[0, 0, 3.0483870967741935, 1.1451612903225807, 2.1176470588235294, 1.2156862745098038]","[0, 0, 13.5, 3.75, 1, 0.6666666666666666]","[0, 0, 0.0, 1.3636363636363638, 4, 1.222222222222222]","[0, 1, 3.31578947368421, 1.263157894736842, 2.5, 1.0]","[0, 0, 6.136363636363636, 2.0454545454545454, 2.0, 2.444444444444444]","[0, 0, 6.75, 1.5, 2.3333333333333335, 2.0952380952380953]","[1, 0, 4.291390728476822, 1.4569536423841059, 2.0925925925925926, 5.8076923076923075]","[0, 0, 3.5702479338842976, 1.4132231404958677, 2.3125, 0.6019900497512438]","[0, 0, 0.8181818181818182, 1.1818181818181819, 2.75, 0.9166666666666666]","[0, 0, 5.90625, 1.359375, 1.625, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.068493150684931, 1.4383561643835616, 2.6666666666666665, 1.1587301587301586]"
133,2019-09-16,20190916LGKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.6428571428571428, 1.6153846153846154, 1.0]","[1, 0, 5.562231759656652, 1.55793991416309, 1.441860465116279, 2.773809523809524]","[0, 0, 4.909090909090909, 1.5743801652892562, 0.8793103448275862, 2.9876543209876547]","[0, 0, 0.0, 1.5, 1, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9078947368421053, 1.5, 1.1666666666666667, 5.066666666666666]","[0, 0, 6.171428571428571, 1.6500000000000001, 1.2222222222222223, 3.111111111111111]","[0, 0, 1.588235294117647, 1.588235294117647, 0.8571428571428571, 0.8095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.344827586206897, 1.5, 1.2592592592592593, 1.7058823529411764]","[0, 0, 3.0, 1.3333333333333333, 3.0, 1.5]","[0, 1, 1.239795918367347, 1.0102040816326532, 2.92, 1.0888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1636363636363636, 1.206060606060606, 2.8780487804878048, 6.111111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.5816733067729083, 1.141434262948207, 3.2162162162162162, 6.197530864197531]","[0, 0, 0.0, 0.4, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.3125, 1.25, 1.0666666666666667]","[0, 1, 3.0, 1.126984126984127, 2.235294117647059, 1.2115384615384615]","[0, 0, 13.5, 3.75, 1, 0.6666666666666666]","[0, 0, 0.0, 1.3636363636363638, 4, 1.222222222222222]","[0, 0, 3.31578947368421, 1.263157894736842, 2.5, 1.0]","[0, 0, 6.136363636363636, 2.0454545454545454, 2.0, 2.444444444444444]","[0, 0, 6.75, 1.5, 2.3333333333333335, 2.0952380952380953]","[0, 0, 4.291390728476822, 1.4569536423841059, 2.0925925925925926, 5.8076923076923075]","[0, 1, 3.5409836065573774, 1.4262295081967213, 2.375, 0.5980392156862745]","[0, 0, 0.8181818181818182, 1.1818181818181819, 2.75, 0.9166666666666666]","[0, 0, 5.90625, 1.359375, 1.625, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.068493150684931, 1.4383561643835616, 2.6666666666666665, 1.1587301587301586]"
134,2019-09-18,20190918LGSS0,"[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.6428571428571428, 1.6153846153846154, 1.0]","[0, 0, 5.562231759656652, 1.55793991416309, 1.441860465116279, 2.773809523809524]","[0, 0, 4.909090909090909, 1.5743801652892562, 0.8793103448275862, 2.9876543209876547]","[0, 0, 0.0, 1.5, 1, 0.6666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9078947368421053, 1.5, 1.1666666666666667, 5.066666666666666]","[0, 0, 6.171428571428571, 1.6500000000000001, 1.2222222222222223, 3.111111111111111]","[0, 0, 1.588235294117647, 1.588235294117647, 0.8571428571428571, 0.8095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.223463687150838, 1.458100558659218, 1.2592592592592593, 1.7047619047619047]","[0, 0, 3.0, 1.3333333333333333, 3.0, 1.5]","[0, 1, 1.35, 1.035, 3.0, 1.092896174863388]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.13953488372093, 1.186046511627907, 2.9761904761904763, 6.142857142857143]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.5816733067729083, 1.141434262948207, 3.2162162162162162, 6.197530864197531]","[0, 0, 0.0, 0.4, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.3125, 1.25, 1.0666666666666667]","[0, 0, 3.0, 1.126984126984127, 2.235294117647059, 1.2115384615384615]","[0, 0, 13.5, 3.75, 1, 0.6666666666666666]","[0, 0, 0.0, 1.3636363636363638, 4, 1.222222222222222]","[0, 1, 3.31578947368421, 1.4210526315789473, 2.142857142857143, 0.95]","[0, 0, 6.136363636363636, 2.0454545454545454, 2.0, 2.444444444444444]","[0, 0, 6.75, 1.5, 2.3333333333333335, 2.0952380952380953]","[0, 0, 4.291390728476822, 1.4569536423841059, 2.0925925925925926, 5.8076923076923075]","[0, 0, 3.5409836065573774, 1.4262295081967213, 2.375, 0.5980392156862745]","[0, 0, 0.8181818181818182, 1.1818181818181819, 2.75, 0.9166666666666666]","[0, 0, 5.90625, 1.359375, 1.625, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.068493150684931, 1.4383561643835616, 2.6666666666666665, 1.1587301587301586]"
