,date,game_key,신정락,김경태,이태양,문재현,임준섭,이충호,김종수,송창현,윤호솔,문동욱,서균,황영국,김민우,김범수,김재영,박상원,김진영,김성훈,김진욱,박주홍,서폴드,김이환,채드벨,박윤철,정이황,안영명,윤규진,송창식,정우람,장민재
129,2019-09-08,20190908LTHH0,"[0, 1, 3.31578947368421, 1.4210526315789473, 1.0, 1.2666666666666666]","[0, 0, 1.9285714285714284, 1.8214285714285714, 1.1428571428571428, 0.6666666666666667]","[0, 0, 6.219101123595506, 1.398876404494382, 4.0, 1.2361111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.56923076923077, 1.823076923076923, 0.8076923076923077, 1.4942528735632186]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.785714285714286, 2.0357142857142856, 0.7666666666666667, 0.875]","[0, 0, 4.5, 1.6666666666666667, 1.3333333333333333, 3.0]","[0, 0, 22.5, 3.0, 1.0, 1.0]","[0, 0, 9.418604651162791, 2.441860465116279, 3.0, 1.303030303030303]","[0, 0, 5.4, 1.7999999999999998, 1.5, 0.5555555555555556]","[0, 1, 9.0, 2.3333333333333335, 6, 0.6]","[0, 0, 6.715736040609137, 1.5532994923857868, 1.5769230769230769, 4.377777777777778]","[0, 1, 5.496428571428571, 1.7035714285714287, 1.3818181818181818, 2.5225225225225225]","[0, 0, 11.88, 1.92, 1.3333333333333333, 2.0833333333333335]","[0, 1, 4.04191616766467, 1.347305389221557, 1.3461538461538463, 0.9766081871345029]","[0, 0, 1.9285714285714284, 1.2857142857142856, 1.0, 4.666666666666667]","[0, 0, 3.7241379310344827, 1.6551724137931036, 1.5714285714285714, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.7884615384615385, 1.35, 1.2839506172839505]","[0, 0, 3.8884381338742395, 1.32657200811359, 2.2549019607843137, 6.08641975308642]","[1, 0, 5.547945205479452, 1.767123287671233, 0.8666666666666667, 3.0416666666666665]","[0, 0, 3.8844339622641506, 1.4150943396226414, 1.9272727272727272, 5.888888888888889]","[0, 1, 4.558441558441558, 1.6363636363636362, 0.84, 1.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.090909090909091, 1.6181818181818182, 3.6153846153846154, 0.9322033898305084]","[0, 0, 15.428571428571427, 2.571428571428571, 0.0, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.4594594594594597, 1.1756756756756757, 3.6363636363636362, 1.027777777777778]","[0, 0, 5.300613496932516, 1.4171779141104295, 4.130434782608695, 4.9393939393939394]"
130,2019-09-10,20190910LGHH0,"[0, 1, 3.6, 1.45, 1.0, 1.25]","[0, 0, 1.9285714285714284, 1.8214285714285714, 1.1428571428571428, 0.6666666666666667]","[0, 0, 6.219101123595506, 1.398876404494382, 4.0, 1.2361111111111112]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.4, 1.7777777777777777, 0.8461538461538461, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.586206896551724, 1.9655172413793103, 0.8333333333333334, 0.8787878787878788]","[0, 0, 4.5, 1.6666666666666667, 1.3333333333333333, 3.0]","[0, 0, 22.5, 3.0, 1.0, 1.0]","[0, 0, 9.418604651162791, 2.441860465116279, 3.0, 1.303030303030303]","[0, 0, 5.4, 1.7999999999999998, 1.5, 0.5555555555555556]","[0, 0, 9.0, 2.3333333333333335, 6, 0.6]","[0, 0, 6.715736040609137, 1.5532994923857868, 1.5769230769230769, 4.377777777777778]","[0, 0, 5.496428571428571, 1.7035714285714287, 1.3818181818181818, 2.5225225225225225]","[0, 0, 11.88, 1.92, 1.3333333333333333, 2.0833333333333335]","[0, 0, 4.04191616766467, 1.347305389221557, 1.3461538461538463, 0.9766081871345029]","[1, 0, 1.8409090909090908, 1.4318181818181819, 0.625, 4.888888888888888]","[0, 0, 3.7241379310344827, 1.6551724137931036, 1.5714285714285714, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.7884615384615385, 1.35, 1.2839506172839505]","[0, 0, 3.8884381338742395, 1.32657200811359, 2.2549019607843137, 6.08641975308642]","[0, 0, 5.547945205479452, 1.767123287671233, 0.8666666666666667, 3.0416666666666665]","[0, 0, 3.8844339622641506, 1.4150943396226414, 1.9272727272727272, 5.888888888888889]","[0, 0, 4.558441558441558, 1.6363636363636362, 0.84, 1.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9940828402366866, 1.5976331360946745, 3.6153846153846154, 0.9388888888888889]","[0, 0, 15.428571428571427, 2.571428571428571, 0.0, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.4594594594594597, 1.1756756756756757, 3.6363636363636362, 1.027777777777778]","[0, 0, 5.300613496932516, 1.4171779141104295, 4.130434782608695, 4.9393939393939394]"
131,2019-09-11,20190911LGHH0,"[0, 0, 3.6, 1.45, 1.0, 1.25]","[0, 0, 1.9285714285714284, 1.8214285714285714, 1.1428571428571428, 0.6666666666666667]","[0, 1, 6.116022099447514, 1.3922651933701657, 4.076923076923077, 1.2312925170068028]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4, 1.7777777777777777, 0.8461538461538461, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.586206896551724, 1.9655172413793103, 0.8333333333333334, 0.8787878787878788]","[0, 0, 4.5, 1.6666666666666667, 1.3333333333333333, 3.0]","[0, 0, 22.5, 3.0, 1.0, 1.0]","[0, 0, 9.418604651162791, 2.441860465116279, 3.0, 1.303030303030303]","[0, 0, 5.4, 1.7999999999999998, 1.5, 0.5555555555555556]","[0, 0, 9.0, 2.3333333333333335, 6, 0.6]","[0, 0, 6.715736040609137, 1.5532994923857868, 1.5769230769230769, 4.377777777777778]","[0, 0, 5.496428571428571, 1.7035714285714287, 1.3818181818181818, 2.5225225225225225]","[0, 0, 11.88, 1.92, 1.3333333333333333, 2.0833333333333335]","[0, 0, 4.04191616766467, 1.347305389221557, 1.3461538461538463, 0.9766081871345029]","[0, 0, 1.8409090909090908, 1.4318181818181819, 0.625, 4.888888888888888]","[0, 0, 3.7241379310344827, 1.6551724137931036, 1.5714285714285714, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.7884615384615385, 1.35, 1.2839506172839505]","[0, 0, 3.8884381338742395, 1.32657200811359, 2.2549019607843137, 6.08641975308642]","[0, 0, 5.547945205479452, 1.767123287671233, 0.8666666666666667, 3.0416666666666665]","[1, 0, 3.6763392857142856, 1.3660714285714284, 1.9642857142857142, 5.973333333333334]","[0, 0, 4.558441558441558, 1.6363636363636362, 0.84, 1.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.924418604651163, 1.569767441860465, 3.6153846153846154, 0.9398907103825137]","[0, 0, 15.428571428571427, 2.571428571428571, 0.0, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.4304635761589404, 1.1920529801324502, 3.727272727272727, 1.0272108843537415]","[0, 0, 5.300613496932516, 1.4171779141104295, 4.130434782608695, 4.9393939393939394]"
132,2019-09-13,20190913HHSS0,"[0, 1, 3.796875, 1.40625, 1.1, 1.2549019607843137]","[0, 0, 1.9285714285714284, 1.8214285714285714, 1.1428571428571428, 0.6666666666666667]","[0, 0, 6.116022099447514, 1.3922651933701657, 4.076923076923077, 1.2312925170068028]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4, 1.7777777777777777, 0.8461538461538461, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.586206896551724, 1.9655172413793103, 0.8333333333333334, 0.8787878787878788]","[0, 0, 4.5, 1.6666666666666667, 1.3333333333333333, 3.0]","[0, 0, 22.5, 3.0, 1.0, 1.0]","[0, 0, 9.418604651162791, 2.441860465116279, 3.0, 1.303030303030303]","[0, 0, 5.4, 1.7999999999999998, 1.5, 0.5555555555555556]","[0, 0, 9.0, 2.3333333333333335, 6, 0.6]","[0, 0, 6.715736040609137, 1.5532994923857868, 1.5769230769230769, 4.377777777777778]","[0, 1, 5.957295373665481, 1.7615658362989324, 1.375, 2.4649122807017547]","[0, 0, 11.88, 1.92, 1.3333333333333333, 2.0833333333333335]","[0, 0, 4.04191616766467, 1.347305389221557, 1.3461538461538463, 0.9766081871345029]","[0, 0, 1.8409090909090908, 1.4318181818181819, 0.625, 4.888888888888888]","[0, 0, 3.7241379310344827, 1.6551724137931036, 1.5714285714285714, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.7884615384615385, 1.35, 1.2839506172839505]","[0, 0, 3.8884381338742395, 1.32657200811359, 2.2549019607843137, 6.08641975308642]","[0, 0, 5.547945205479452, 1.767123287671233, 0.8666666666666667, 3.0416666666666665]","[0, 0, 3.6763392857142856, 1.3660714285714284, 1.9642857142857142, 5.973333333333334]","[0, 0, 4.558441558441558, 1.6363636363636362, 0.84, 1.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.924418604651163, 1.569767441860465, 3.6153846153846154, 0.9398907103825137]","[0, 0, 15.428571428571427, 2.571428571428571, 0.0, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.411764705882353, 1.1764705882352942, 3.727272727272727, 1.02]","[1, 0, 5.3841642228739, 1.4252199413489735, 4.125, 4.942028985507247]"
133,2019-09-14,20190914LTHH0,"[0, 0, 3.796875, 1.40625, 1.1, 1.2549019607843137]","[0, 0, 1.9285714285714284, 1.8214285714285714, 1.1428571428571428, 0.6666666666666667]","[0, 1, 6.016304347826087, 1.3695652173913042, 4.230769230769231, 1.2266666666666668]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4, 1.7777777777777777, 0.8461538461538461, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.586206896551724, 1.9655172413793103, 0.8333333333333334, 0.8787878787878788]","[0, 0, 4.5, 1.6666666666666667, 1.3333333333333333, 3.0]","[0, 0, 22.5, 3.0, 1.0, 1.0]","[0, 0, 9.418604651162791, 2.441860465116279, 3.0, 1.303030303030303]","[0, 0, 5.4, 1.7999999999999998, 1.5, 0.5555555555555556]","[0, 0, 9.0, 2.3333333333333335, 6, 0.6]","[0, 0, 6.715736040609137, 1.5532994923857868, 1.5769230769230769, 4.377777777777778]","[0, 0, 5.957295373665481, 1.7615658362989324, 1.375, 2.4649122807017547]","[0, 0, 11.88, 1.92, 1.3333333333333333, 2.0833333333333335]","[0, 0, 4.04191616766467, 1.347305389221557, 1.3461538461538463, 0.9766081871345029]","[0, 0, 1.8409090909090908, 1.4318181818181819, 0.625, 4.888888888888888]","[0, 0, 3.7241379310344827, 1.6551724137931036, 1.5714285714285714, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.7884615384615385, 1.35, 1.2839506172839505]","[1, 0, 3.782101167315175, 1.3073929961089494, 2.411764705882353, 6.1190476190476195]","[0, 0, 5.547945205479452, 1.767123287671233, 0.8666666666666667, 3.0416666666666665]","[0, 0, 3.6763392857142856, 1.3660714285714284, 1.9642857142857142, 5.973333333333334]","[0, 0, 4.558441558441558, 1.6363636363636362, 0.84, 1.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.924418604651163, 1.569767441860465, 3.6153846153846154, 0.9398907103825137]","[0, 0, 15.428571428571427, 2.571428571428571, 0.0, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.3846153846153846, 1.1730769230769231, 3.4166666666666665, 1.0196078431372548]","[0, 0, 5.3841642228739, 1.4252199413489735, 4.125, 4.942028985507247]"
134,2019-09-15,20190915LTHH0,"[0, 0, 3.796875, 1.40625, 1.1, 1.2549019607843137]","[0, 1, 3.7241379310344827, 1.9655172413793105, 1.0, 0.6444444444444444]","[0, 0, 6.016304347826087, 1.3695652173913042, 4.230769230769231, 1.2266666666666668]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4, 1.7777777777777777, 0.8461538461538461, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.4, 2.0, 0.84375, 0.8823529411764706]","[0, 0, 4.5, 1.6666666666666667, 1.3333333333333333, 3.0]","[0, 0, 22.5, 3.0, 1.0, 1.0]","[0, 0, 9.418604651162791, 2.441860465116279, 3.0, 1.303030303030303]","[0, 0, 5.4, 1.7999999999999998, 1.5, 0.5555555555555556]","[0, 0, 9.0, 2.3333333333333335, 6, 0.6]","[0, 0, 6.715736040609137, 1.5532994923857868, 1.5769230769230769, 4.377777777777778]","[0, 0, 5.957295373665481, 1.7615658362989324, 1.375, 2.4649122807017547]","[0, 0, 11.88, 1.92, 1.3333333333333333, 2.0833333333333335]","[0, 1, 4.017857142857143, 1.375, 1.2962962962962963, 0.9655172413793104]","[1, 0, 3.436363636363636, 1.690909090909091, 0.8181818181818182, 4.583333333333333]","[0, 0, 3.7241379310344827, 1.6551724137931036, 1.5714285714285714, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.7884615384615385, 1.35, 1.2839506172839505]","[0, 0, 3.782101167315175, 1.3073929961089494, 2.411764705882353, 6.1190476190476195]","[0, 0, 5.547945205479452, 1.767123287671233, 0.8666666666666667, 3.0416666666666665]","[0, 0, 3.6763392857142856, 1.3660714285714284, 1.9642857142857142, 5.973333333333334]","[0, 0, 4.558441558441558, 1.6363636363636362, 0.84, 1.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.057803468208093, 1.5953757225433527, 3.6153846153846154, 0.9301075268817204]","[0, 0, 15.428571428571427, 2.571428571428571, 0.0, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.3846153846153846, 1.1730769230769231, 3.4166666666666665, 1.0196078431372548]","[0, 0, 5.3841642228739, 1.4252199413489735, 4.125, 4.942028985507247]"
135,2019-09-16,20190916HHSS0,"[0, 0, 3.796875, 1.40625, 1.1, 1.2549019607843137]","[0, 0, 3.7241379310344827, 1.9655172413793105, 1.0, 0.6444444444444444]","[0, 0, 6.016304347826087, 1.3695652173913042, 4.230769230769231, 1.2266666666666668]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4, 1.7777777777777777, 0.8461538461538461, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.0, 0.84375, 0.8823529411764706]","[0, 0, 4.5, 1.6666666666666667, 1.3333333333333333, 3.0]","[0, 0, 22.5, 3.0, 1.0, 1.0]","[0, 0, 9.418604651162791, 2.441860465116279, 3.0, 1.303030303030303]","[0, 0, 5.4, 1.7999999999999998, 1.5, 0.5555555555555556]","[0, 0, 9.0, 2.3333333333333335, 6, 0.6]","[0, 0, 6.715736040609137, 1.5532994923857868, 1.5769230769230769, 4.377777777777778]","[0, 1, 5.86551724137931, 1.7275862068965517, 1.4035087719298245, 2.4786324786324787]","[0, 0, 11.88, 1.92, 1.3333333333333333, 2.0833333333333335]","[0, 0, 4.017857142857143, 1.375, 1.2962962962962963, 0.9655172413793104]","[0, 0, 3.436363636363636, 1.690909090909091, 0.8181818181818182, 4.583333333333333]","[0, 0, 3.7241379310344827, 1.6551724137931036, 1.5714285714285714, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.7884615384615385, 1.35, 1.2839506172839505]","[0, 0, 3.782101167315175, 1.3073929961089494, 2.411764705882353, 6.1190476190476195]","[1, 0, 5.464285714285714, 1.6785714285714286, 0.8125, 3.111111111111111]","[0, 0, 3.6763392857142856, 1.3660714285714284, 1.9642857142857142, 5.973333333333334]","[0, 0, 4.558441558441558, 1.6363636363636362, 0.84, 1.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.057803468208093, 1.5953757225433527, 3.6153846153846154, 0.9301075268817204]","[0, 0, 15.428571428571427, 2.571428571428571, 0.0, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.3846153846153846, 1.1730769230769231, 3.4166666666666665, 1.0196078431372548]","[0, 0, 5.3841642228739, 1.4252199413489735, 4.125, 4.942028985507247]"
136,2019-09-17,20190917WOHH0,"[0, 0, 3.796875, 1.40625, 1.1, 1.2549019607843137]","[0, 0, 3.7241379310344827, 1.9655172413793105, 1.0, 0.6444444444444444]","[0, 0, 6.016304347826087, 1.3695652173913042, 4.230769230769231, 1.2266666666666668]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4, 1.7777777777777777, 0.8461538461538461, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.0, 0.84375, 0.8823529411764706]","[0, 0, 4.5, 1.6666666666666667, 1.3333333333333333, 3.0]","[0, 0, 22.5, 3.0, 1.0, 1.0]","[0, 0, 9.418604651162791, 2.441860465116279, 3.0, 1.303030303030303]","[0, 0, 5.4, 1.7999999999999998, 1.5, 0.5555555555555556]","[0, 0, 9.0, 2.3333333333333335, 6, 0.6]","[0, 0, 6.715736040609137, 1.5532994923857868, 1.5769230769230769, 4.377777777777778]","[0, 0, 5.86551724137931, 1.7275862068965517, 1.4035087719298245, 2.4786324786324787]","[0, 0, 11.88, 1.92, 1.3333333333333333, 2.0833333333333335]","[0, 0, 4.017857142857143, 1.375, 1.2962962962962963, 0.9655172413793104]","[0, 0, 3.436363636363636, 1.690909090909091, 0.8181818181818182, 4.583333333333333]","[0, 0, 3.7241379310344827, 1.6551724137931036, 1.5714285714285714, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.7884615384615385, 1.35, 1.2839506172839505]","[0, 0, 3.782101167315175, 1.3073929961089494, 2.411764705882353, 6.1190476190476195]","[0, 0, 5.464285714285714, 1.6785714285714286, 0.8125, 3.111111111111111]","[1, 0, 3.742004264392324, 1.3624733475479742, 2.017543859649123, 6.012820512820513]","[0, 0, 4.558441558441558, 1.6363636363636362, 0.84, 1.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.057803468208093, 1.5953757225433527, 3.6153846153846154, 0.9301075268817204]","[0, 0, 15.428571428571427, 2.571428571428571, 0.0, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.358490566037736, 1.169811320754717, 3.5833333333333335, 1.0192307692307692]","[0, 0, 5.3841642228739, 1.4252199413489735, 4.125, 4.942028985507247]"
137,2019-09-20,20190920SSHH0,"[0, 1, 3.626865671641791, 1.3880597014925373, 1.3, 1.2407407407407407]","[0, 0, 3.7241379310344827, 1.9655172413793105, 1.0, 0.6444444444444444]","[0, 1, 5.919786096256685, 1.3636363636363635, 4.384615384615385, 1.2222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4, 1.7777777777777777, 0.8461538461538461, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.0, 0.84375, 0.8823529411764706]","[0, 0, 4.5, 1.6666666666666667, 1.3333333333333333, 3.0]","[0, 0, 22.5, 3.0, 1.0, 1.0]","[0, 0, 9.418604651162791, 2.441860465116279, 3.0, 1.303030303030303]","[0, 0, 5.4, 1.7999999999999998, 1.5, 0.5555555555555556]","[0, 0, 9.0, 2.3333333333333335, 6, 0.6]","[0, 0, 6.715736040609137, 1.5532994923857868, 1.5769230769230769, 4.377777777777778]","[0, 1, 5.6324503311258285, 1.6887417218543046, 1.4067796610169492, 2.5166666666666666]","[0, 0, 11.88, 1.92, 1.3333333333333333, 2.0833333333333335]","[0, 0, 4.017857142857143, 1.375, 1.2962962962962963, 0.9655172413793104]","[0, 0, 3.436363636363636, 1.690909090909091, 0.8181818181818182, 4.583333333333333]","[0, 0, 3.7241379310344827, 1.6551724137931036, 1.5714285714285714, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.7884615384615385, 1.35, 1.2839506172839505]","[1, 0, 3.7345794392523364, 1.2841121495327101, 2.4615384615384617, 6.149425287356322]","[0, 0, 5.464285714285714, 1.6785714285714286, 0.8125, 3.111111111111111]","[0, 0, 3.742004264392324, 1.3624733475479742, 2.017543859649123, 6.012820512820513]","[0, 0, 4.558441558441558, 1.6363636363636362, 0.84, 1.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.057803468208093, 1.5953757225433527, 3.6153846153846154, 0.9301075268817204]","[0, 0, 15.428571428571427, 2.571428571428571, 0.0, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.3333333333333333, 1.1666666666666667, 3.6666666666666665, 1.0188679245283019]","[0, 0, 5.3841642228739, 1.4252199413489735, 4.125, 4.942028985507247]"
138,2019-09-23,20190923HHLG0,"[0, 0, 3.626865671641791, 1.3880597014925373, 1.3, 1.2407407407407407]","[0, 1, 3.6, 2.0, 1.125, 0.625]","[0, 0, 5.919786096256685, 1.3636363636363635, 4.384615384615385, 1.2222222222222223]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.4, 1.7777777777777777, 0.8461538461538461, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.0, 0.84375, 0.8823529411764706]","[0, 0, 4.5, 1.6666666666666667, 1.3333333333333333, 3.0]","[0, 0, 22.5, 3.0, 1.0, 1.0]","[0, 0, 9.418604651162791, 2.441860465116279, 3.0, 1.303030303030303]","[0, 0, 5.4, 1.7999999999999998, 1.5, 0.5555555555555556]","[0, 0, 9.0, 2.3333333333333335, 6, 0.6]","[0, 0, 6.715736040609137, 1.5532994923857868, 1.5769230769230769, 4.377777777777778]","[0, 0, 5.6324503311258285, 1.6887417218543046, 1.4067796610169492, 2.5166666666666666]","[0, 0, 11.88, 1.92, 1.3333333333333333, 2.0833333333333335]","[0, 0, 4.017857142857143, 1.375, 1.2962962962962963, 0.9655172413793104]","[0, 0, 3.436363636363636, 1.690909090909091, 0.8181818181818182, 4.583333333333333]","[0, 0, 3.7241379310344827, 1.6551724137931036, 1.5714285714285714, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.7884615384615385, 1.35, 1.2839506172839505]","[0, 0, 3.7345794392523364, 1.2841121495327101, 2.4615384615384617, 6.149425287356322]","[0, 0, 5.464285714285714, 1.6785714285714286, 0.8125, 3.111111111111111]","[1, 0, 3.5598377281947267, 1.3083164300202839, 2.210526315789474, 6.08641975308642]","[0, 0, 4.558441558441558, 1.6363636363636362, 0.84, 1.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9661016949152543, 1.5593220338983051, 3.6153846153846154, 0.9365079365079365]","[0, 0, 15.428571428571427, 2.571428571428571, 0.0, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.3333333333333333, 1.1666666666666667, 3.6666666666666665, 1.0188679245283019]","[0, 0, 5.3841642228739, 1.4252199413489735, 4.125, 4.942028985507247]"
139,2019-09-25,20190925HHNC0,"[0, 0, 3.626865671641791, 1.3880597014925373, 1.3, 1.2407407407407407]","[0, 0, 3.6, 2.0, 1.125, 0.625]","[0, 1, 6.208556149732621, 1.3957219251336899, 4.384615384615385, 1.1987179487179487]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.212765957446809, 1.7446808510638299, 0.8518518518518519, 1.5161290322580645]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.0, 0.84375, 0.8823529411764706]","[0, 0, 4.5, 1.6666666666666667, 1.3333333333333333, 3.0]","[0, 0, 22.5, 3.0, 1.0, 1.0]","[0, 0, 9.418604651162791, 2.441860465116279, 3.0, 1.303030303030303]","[0, 0, 5.4, 1.7999999999999998, 1.5, 0.5555555555555556]","[0, 0, 9.0, 2.3333333333333335, 6, 0.6]","[0, 0, 6.715736040609137, 1.5532994923857868, 1.5769230769230769, 4.377777777777778]","[0, 1, 5.595394736842105, 1.6973684210526316, 1.3833333333333333, 2.471544715447154]","[0, 0, 11.88, 1.92, 1.3333333333333333, 2.0833333333333335]","[0, 1, 4.057803468208093, 1.3526011560693643, 1.3333333333333333, 0.9774011299435028]","[0, 0, 3.436363636363636, 1.690909090909091, 0.8181818181818182, 4.583333333333333]","[0, 0, 3.7241379310344827, 1.6551724137931036, 1.5714285714285714, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.7884615384615385, 1.35, 1.2839506172839505]","[0, 0, 3.7345794392523364, 1.2841121495327101, 2.4615384615384617, 6.149425287356322]","[1, 0, 4.909090909090909, 1.6363636363636365, 0.7777777777777778, 3.3]","[0, 0, 3.5598377281947267, 1.3083164300202839, 2.210526315789474, 6.08641975308642]","[0, 0, 4.558441558441558, 1.6363636363636362, 0.84, 1.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8999999999999995, 1.55, 3.6923076923076925, 0.9375]","[0, 0, 15.428571428571427, 2.571428571428571, 0.0, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.309090909090909, 1.1636363636363636, 3.4615384615384617, 1.0185185185185186]","[0, 0, 5.3841642228739, 1.4252199413489735, 4.125, 4.942028985507247]"
140,2019-09-26,20190926HHNC0,"[0, 1, 3.573529411764706, 1.3676470588235294, 1.4, 1.192982456140351]","[0, 0, 3.6, 2.0, 1.125, 0.625]","[0, 0, 6.208556149732621, 1.3957219251336899, 4.384615384615385, 1.1987179487179487]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.212765957446809, 1.7446808510638299, 0.8518518518518519, 1.5161290322580645]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 2.0, 0.84375, 0.8823529411764706]","[0, 0, 4.5, 1.6666666666666667, 1.3333333333333333, 3.0]","[0, 0, 22.5, 3.0, 1.0, 1.0]","[0, 0, 9.418604651162791, 2.441860465116279, 3.0, 1.303030303030303]","[0, 0, 5.4, 1.7999999999999998, 1.5, 0.5555555555555556]","[0, 0, 9.0, 2.3333333333333335, 6, 0.6]","[0, 0, 6.715736040609137, 1.5532994923857868, 1.5769230769230769, 4.377777777777778]","[0, 0, 5.595394736842105, 1.6973684210526316, 1.3833333333333333, 2.471544715447154]","[0, 0, 11.88, 1.92, 1.3333333333333333, 2.0833333333333335]","[0, 1, 3.9886363636363638, 1.3465909090909092, 1.3571428571428572, 0.9777777777777777]","[0, 0, 3.436363636363636, 1.690909090909091, 0.8181818181818182, 4.583333333333333]","[0, 0, 3.7241379310344827, 1.6551724137931036, 1.5714285714285714, 1.380952380952381]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.269230769230769, 1.7884615384615385, 1.35, 1.2839506172839505]","[1, 0, 3.6420863309352516, 1.2733812949640286, 2.4444444444444446, 6.177777777777778]","[0, 0, 4.909090909090909, 1.6363636363636365, 0.7777777777777778, 3.3]","[0, 0, 3.5598377281947267, 1.3083164300202839, 2.210526315789474, 6.08641975308642]","[0, 0, 4.558441558441558, 1.6363636363636362, 0.84, 1.9743589743589745]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8999999999999995, 1.55, 3.6923076923076925, 0.9375]","[0, 0, 15.428571428571427, 2.571428571428571, 0.0, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.2857142857142856, 1.1607142857142858, 3.6153846153846154, 1.018181818181818]","[0, 0, 5.3841642228739, 1.4252199413489735, 4.125, 4.942028985507247]"
