,date,game_key,안승민,김경태,김용주,이태양,문재현,임준섭,송창현,로저스,김민우,김범수,권용우,김재영,서캠프,마에스트리,카스티요,배영수,이재우,권혁,안영명,윤규진,송은범,심수창,송창식,정재원,정우람,이동걸,정대훈,구본범,황재규,장민재,송신영,박정진
90,2016-07-29,20160729HHOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.1, 1.8, 1.25]","[0, 0, 15.0, 2.4444444444444446, 0.75, 1.125]","[0, 0, 7.2, 2.05, 0.6296296296296297, 3.076923076923077]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 1.7419354838709677, 1.4516129032258063, 1.5, 5.166666666666667]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[1, 0, 4.9655172413793105, 1.4482758620689655, 2.0, 4.833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.468085106382979, 2.042553191489362, 1.3333333333333333, 1.5666666666666667]","[0, 1, 3.7777777777777777, 1.345679012345679, 1.75, 1.5]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 6.3630573248407645, 1.7961783439490444, 1.3928571428571428, 2.0933333333333333]","[0, 0, 5.4, 1.572, 1.5675675675675675, 4.385964912280701]","[0, 1, 6.398843930635838, 1.8208092485549134, 1.2571428571428571, 1.7474747474747474]","[0, 1, 4.25, 1.4444444444444444, 1.4736842105263157, 1.411764705882353]","[0, 0, 6.75, 2.25, 0.0, 1.3333333333333333]","[0, 0, 3.644171779141104, 1.030674846625767, 3.857142857142857, 1.5092592592592593]","[0, 0, 9.0, 2.0, 0.0, 0.6666666666666666]","[0, 0, 4.432835820895522, 1.3432835820895523, 2.2, 1.0634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.381578947368421, 1.6710526315789473, 1.297872340425532, 2.1714285714285713]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 0, 6.654929577464789, 1.7112676056338028, 2.238095238095238, 0.9861111111111112]"
91,2016-07-30,20160730HHOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 2.1, 1.8, 1.25]","[0, 0, 15.0, 2.4444444444444446, 0.75, 1.125]","[0, 0, 7.2, 2.05, 0.6296296296296297, 3.076923076923077]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 1.7419354838709677, 1.4516129032258063, 1.5, 5.166666666666667]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 4.9655172413793105, 1.4482758620689655, 2.0, 4.833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.468085106382979, 2.042553191489362, 1.3333333333333333, 1.5666666666666667]","[0, 0, 3.7777777777777777, 1.345679012345679, 1.75, 1.5]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 6.3630573248407645, 1.7961783439490444, 1.3928571428571428, 2.0933333333333333]","[0, 0, 5.4, 1.572, 1.5675675675675675, 4.385964912280701]","[1, 0, 6.52247191011236, 1.8370786516853932, 1.25, 1.7450980392156863]","[0, 1, 4.116591928251121, 1.399103139013453, 1.5263157894736843, 1.4294871794871793]","[0, 0, 6.75, 2.25, 0.0, 1.3333333333333333]","[0, 1, 3.951219512195122, 1.0609756097560976, 3.857142857142857, 1.4774774774774775]","[0, 0, 9.0, 2.0, 0.0, 0.6666666666666666]","[0, 0, 4.432835820895522, 1.3432835820895523, 2.2, 1.0634920634920635]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.381578947368421, 1.6710526315789473, 1.297872340425532, 2.1714285714285713]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 1, 6.385135135135135, 1.662162162162162, 2.1363636363636362, 1.0068027210884354]"
92,2016-07-31,20160731HHOB0,"[0, 0, 0, 0, 0, 0]","[0, 1, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 15.0, 2.4444444444444446, 0.75, 1.125]","[0, 0, 7.2, 2.05, 0.6296296296296297, 3.076923076923077]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[1, 0, 3.8571428571428568, 1.4081632653061225, 1.75, 5.444444444444444]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 4.9655172413793105, 1.4482758620689655, 2.0, 4.833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.468085106382979, 2.042553191489362, 1.3333333333333333, 1.5666666666666667]","[0, 0, 3.7777777777777777, 1.345679012345679, 1.75, 1.5]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 6.3630573248407645, 1.7961783439490444, 1.3928571428571428, 2.0933333333333333]","[0, 0, 5.4, 1.572, 1.5675675675675675, 4.385964912280701]","[0, 0, 6.52247191011236, 1.8370786516853932, 1.25, 1.7450980392156863]","[0, 0, 4.116591928251121, 1.399103139013453, 1.5263157894736843, 1.4294871794871793]","[0, 0, 6.75, 2.25, 0.0, 1.3333333333333333]","[0, 0, 3.951219512195122, 1.0609756097560976, 3.857142857142857, 1.4774774774774775]","[0, 1, 9.0, 2.0, 0.0, 0.75]","[0, 1, 5.2388059701492535, 1.4328358208955225, 1.8333333333333333, 1.0151515151515151]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.381578947368421, 1.6710526315789473, 1.297872340425532, 2.1714285714285713]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 0, 6.385135135135135, 1.662162162162162, 2.1363636363636362, 1.0068027210884354]"
93,2016-08-02,20160802HHHT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 15.0, 2.4444444444444446, 0.75, 1.125]","[0, 0, 7.2, 2.05, 0.6296296296296297, 3.076923076923077]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 3.8571428571428568, 1.4081632653061225, 1.75, 5.444444444444444]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 1, 5.67, 1.65, 1.6, 4.761904761904762]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.468085106382979, 2.042553191489362, 1.3333333333333333, 1.5666666666666667]","[0, 1, 3.6573705179282867, 1.3386454183266931, 1.8611111111111112, 1.5212121212121212]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[1, 0, 6.4601226993865035, 1.840490797546012, 1.2121212121212122, 2.08974358974359]","[0, 0, 5.4, 1.572, 1.5675675675675675, 4.385964912280701]","[0, 0, 6.52247191011236, 1.8370786516853932, 1.25, 1.7450980392156863]","[0, 1, 4.28193832599119, 1.4273127753303965, 1.5263157894736843, 1.427672955974843]","[0, 0, 6.75, 2.25, 0.0, 1.3333333333333333]","[0, 1, 4.017857142857143, 1.0714285714285714, 3.8, 1.4736842105263157]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 5.2388059701492535, 1.4328358208955225, 1.8333333333333333, 1.0151515151515151]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.381578947368421, 1.6710526315789473, 1.297872340425532, 2.1714285714285713]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 0, 6.385135135135135, 1.662162162162162, 2.1363636363636362, 1.0068027210884354]"
94,2016-08-03,20160803HHHT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 15.0, 2.4444444444444446, 0.75, 1.125]","[1, 0, 6.60431654676259, 1.8992805755395683, 0.8518518518518519, 3.3095238095238098]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 3.8571428571428568, 1.4081632653061225, 1.75, 5.444444444444444]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 5.67, 1.65, 1.6, 4.761904761904762]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.468085106382979, 2.042553191489362, 1.3333333333333333, 1.5666666666666667]","[0, 0, 3.6573705179282867, 1.3386454183266931, 1.8611111111111112, 1.5212121212121212]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 6.4601226993865035, 1.840490797546012, 1.2121212121212122, 2.08974358974359]","[0, 0, 5.4, 1.572, 1.5675675675675675, 4.385964912280701]","[0, 0, 6.52247191011236, 1.8370786516853932, 1.25, 1.7450980392156863]","[0, 0, 4.28193832599119, 1.4273127753303965, 1.5263157894736843, 1.427672955974843]","[0, 0, 6.75, 2.25, 0.0, 1.3333333333333333]","[0, 0, 4.017857142857143, 1.0714285714285714, 3.8, 1.4736842105263157]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 1, 5.126582278481013, 1.4430379746835444, 1.75, 1.144927536231884]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.381578947368421, 1.6710526315789473, 1.297872340425532, 2.1714285714285713]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 1, 6.794701986754967, 1.6887417218543046, 2.1818181818181817, 1.0066666666666668]"
95,2016-08-04,20160804HHHT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 15.0, 2.4444444444444446, 0.75, 1.125]","[0, 0, 6.60431654676259, 1.8992805755395683, 0.8518518518518519, 3.3095238095238098]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 3.8571428571428568, 1.4081632653061225, 1.75, 5.444444444444444]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 5.67, 1.65, 1.6, 4.761904761904762]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.468085106382979, 2.042553191489362, 1.3333333333333333, 1.5666666666666667]","[0, 1, 3.5859375, 1.359375, 1.8918918918918919, 1.5238095238095237]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 6.4601226993865035, 1.840490797546012, 1.2121212121212122, 2.08974358974359]","[0, 0, 5.4, 1.572, 1.5675675675675675, 4.385964912280701]","[1, 0, 6.262886597938144, 1.7783505154639174, 1.3333333333333333, 1.8476190476190477]","[0, 1, 4.287553648068669, 1.4163090128755365, 1.525, 1.4382716049382718]","[0, 0, 6.75, 2.25, 0.0, 1.3333333333333333]","[0, 0, 4.017857142857143, 1.0714285714285714, 3.8, 1.4736842105263157]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 5.126582278481013, 1.4430379746835444, 1.75, 1.144927536231884]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.381578947368421, 1.6710526315789473, 1.297872340425532, 2.1714285714285713]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 0, 6.794701986754967, 1.6887417218543046, 2.1818181818181817, 1.0066666666666668]"
96,2016-08-05,20160805NCHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 15.0, 2.4444444444444446, 0.75, 1.125]","[0, 0, 6.60431654676259, 1.8992805755395683, 0.8518518518518519, 3.3095238095238098]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 3.8571428571428568, 1.4081632653061225, 1.75, 5.444444444444444]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[1, 0, 6.21, 1.7399999999999998, 1.6, 4.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.468085106382979, 2.042553191489362, 1.3333333333333333, 1.5666666666666667]","[0, 0, 3.5859375, 1.359375, 1.8918918918918919, 1.5238095238095237]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 6.4601226993865035, 1.840490797546012, 1.2121212121212122, 2.08974358974359]","[0, 0, 5.4, 1.572, 1.5675675675675675, 4.385964912280701]","[0, 0, 6.262886597938144, 1.7783505154639174, 1.3333333333333333, 1.8476190476190477]","[0, 0, 4.287553648068669, 1.4163090128755365, 1.525, 1.4382716049382718]","[0, 0, 6.75, 2.25, 0.0, 1.3333333333333333]","[0, 0, 4.017857142857143, 1.0714285714285714, 3.8, 1.4736842105263157]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 1, 4.939024390243902, 1.426829268292683, 1.875, 1.1388888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.381578947368421, 1.6710526315789473, 1.297872340425532, 2.1714285714285713]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 1, 6.4125, 1.65, 2.3181818181818183, 1.0457516339869282]"
97,2016-08-06,20160806NCHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 15.0, 2.4444444444444446, 0.75, 1.125]","[0, 0, 6.60431654676259, 1.8992805755395683, 0.8518518518518519, 3.3095238095238098]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[1, 0, 6.381818181818182, 1.8, 1.5555555555555556, 4.583333333333333]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 6.21, 1.7399999999999998, 1.6, 4.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.468085106382979, 2.042553191489362, 1.3333333333333333, 1.5666666666666667]","[0, 0, 3.5859375, 1.359375, 1.8918918918918919, 1.5238095238095237]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 6.4601226993865035, 1.840490797546012, 1.2121212121212122, 2.08974358974359]","[0, 0, 5.4, 1.572, 1.5675675675675675, 4.385964912280701]","[0, 0, 6.262886597938144, 1.7783505154639174, 1.3333333333333333, 1.8476190476190477]","[0, 1, 4.315573770491803, 1.4016393442622952, 1.5476190476190477, 1.4787878787878788]","[0, 1, 10.8, 2.1, 0.0, 1.6666666666666667]","[0, 0, 4.017857142857143, 1.0714285714285714, 3.8, 1.4736842105263157]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 4.939024390243902, 1.426829268292683, 1.875, 1.1388888888888888]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 4.381578947368421, 1.6710526315789473, 1.297872340425532, 2.1714285714285713]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 0, 6.4125, 1.65, 2.3181818181818183, 1.0457516339869282]"
98,2016-08-07,20160807NCHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 15.0, 2.4444444444444446, 0.75, 1.125]","[0, 0, 6.60431654676259, 1.8992805755395683, 0.8518518518518519, 3.3095238095238098]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 6.381818181818182, 1.8, 1.5555555555555556, 4.583333333333333]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 6.21, 1.7399999999999998, 1.6, 4.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.468085106382979, 2.042553191489362, 1.3333333333333333, 1.5666666666666667]","[0, 1, 3.7674418604651163, 1.3604651162790697, 1.8918918918918919, 1.5087719298245614]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[1, 0, 7.056818181818182, 1.840909090909091, 1.2571428571428571, 2.1728395061728394]","[0, 0, 5.4, 1.572, 1.5675675675675675, 4.385964912280701]","[0, 1, 6.321951219512195, 1.7853658536585366, 1.3157894736842106, 1.898148148148148]","[0, 0, 4.315573770491803, 1.4016393442622952, 1.5476190476190477, 1.4787878787878788]","[0, 0, 10.8, 2.1, 0.0, 1.6666666666666667]","[0, 1, 3.9705882352941178, 1.0941176470588236, 3.625, 1.452991452991453]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 1, 4.602272727272727, 1.3295454545454546, 2.125, 1.1733333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.381578947368421, 1.6710526315789473, 1.297872340425532, 2.1714285714285713]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 0, 6.4125, 1.65, 2.3181818181818183, 1.0457516339869282]"
99,2016-08-09,20160809SSHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 15.0, 2.4444444444444446, 0.75, 1.125]","[1, 0, 5.961038961038961, 1.7727272727272727, 0.9285714285714286, 3.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 6.381818181818182, 1.8, 1.5555555555555556, 4.583333333333333]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 6.21, 1.7399999999999998, 1.6, 4.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.468085106382979, 2.042553191489362, 1.3333333333333333, 1.5666666666666667]","[0, 1, 3.6958174904942966, 1.3688212927756653, 1.868421052631579, 1.5114942528735633]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 7.056818181818182, 1.840909090909091, 1.2571428571428571, 2.1728395061728394]","[0, 0, 5.4, 1.572, 1.5675675675675675, 4.385964912280701]","[0, 0, 6.321951219512195, 1.7853658536585366, 1.3157894736842106, 1.898148148148148]","[0, 1, 4.463709677419355, 1.4153225806451613, 1.5714285714285714, 1.4761904761904763]","[0, 0, 10.8, 2.1, 0.0, 1.6666666666666667]","[0, 1, 3.879310344827586, 1.1379310344827587, 3.4705882352941178, 1.45]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 4.602272727272727, 1.3295454545454546, 2.125, 1.1733333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.381578947368421, 1.6710526315789473, 1.297872340425532, 2.1714285714285713]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 0, 6.4125, 1.65, 2.3181818181818183, 1.0457516339869282]"
100,2016-08-10,20160810SSHH0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 15.0, 2.4444444444444446, 0.75, 1.125]","[0, 0, 5.961038961038961, 1.7727272727272727, 0.9285714285714286, 3.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 6.381818181818182, 1.8, 1.5555555555555556, 4.583333333333333]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[0, 0, 6.21, 1.7399999999999998, 1.6, 4.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.468085106382979, 2.042553191489362, 1.3333333333333333, 1.5666666666666667]","[0, 0, 3.6958174904942966, 1.3688212927756653, 1.868421052631579, 1.5114942528735633]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 7.056818181818182, 1.840909090909091, 1.2571428571428571, 2.1728395061728394]","[0, 0, 5.4, 1.572, 1.5675675675675675, 4.385964912280701]","[1, 0, 6.2009569377990434, 1.7655502392344495, 1.3076923076923077, 1.882882882882883]","[0, 1, 4.463709677419355, 1.4274193548387095, 1.5714285714285714, 1.4502923976608189]","[0, 1, 4.909090909090909, 1.5, 0.6666666666666666, 2.444444444444444]","[0, 0, 3.879310344827586, 1.1379310344827587, 3.4705882352941178, 1.45]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 1, 4.550561797752809, 1.348314606741573, 2.125, 1.141025641025641]","[0, 0, 0, 0, 0, 0]","[0, 1, 13.5, 1.875, 1, 2.6666666666666665]","[0, 0, 4.381578947368421, 1.6710526315789473, 1.297872340425532, 2.1714285714285713]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 0, 6.4125, 1.65, 2.3181818181818183, 1.0457516339869282]"
101,2016-08-11,20160811HHLT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.9714285714285715, 2.0, 1.2962962962962963]","[0, 0, 15.0, 2.4444444444444446, 0.75, 1.125]","[0, 0, 5.961038961038961, 1.7727272727272727, 0.9285714285714286, 3.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.21875, 1.3125, 2.2, 1.0666666666666667]","[0, 0, 3.820754716981132, 1.3301886792452828, 2.5555555555555554, 7.066666666666667]","[0, 0, 15.954545454545455, 3.1363636363636367, 0.75, 1.8333333333333333]","[0, 0, 3.375, 1.875, 0.75, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 12.0, 2.6666666666666665, 0.14285714285714285, 1.0]","[0, 0, 6.381818181818182, 1.8, 1.5555555555555556, 4.583333333333333]","[0, 0, 9.0, 2.3214285714285716, 0.7666666666666667, 3.5]","[1, 0, 5.720338983050847, 1.6779661016949152, 1.6470588235294117, 4.37037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.468085106382979, 2.042553191489362, 1.3333333333333333, 1.5666666666666667]","[0, 1, 3.9291044776119404, 1.3880597014925373, 1.8461538461538463, 1.5141242937853105]","[0, 0, 13.5, 4.5, 0.0, 0.6666666666666666]","[0, 0, 7.056818181818182, 1.840909090909091, 1.2571428571428571, 2.1728395061728394]","[0, 0, 5.4, 1.572, 1.5675675675675675, 4.385964912280701]","[0, 0, 6.2009569377990434, 1.7655502392344495, 1.3076923076923077, 1.882882882882883]","[0, 1, 4.928571428571428, 1.4642857142857142, 1.558139534883721, 1.4482758620689655]","[0, 0, 4.909090909090909, 1.5, 0.6666666666666666, 2.444444444444444]","[0, 1, 3.770949720670391, 1.1229050279329609, 3.6470588235294117, 1.4552845528455285]","[0, 0, 9.0, 2.0, 0.0, 0.75]","[0, 0, 4.550561797752809, 1.348314606741573, 2.125, 1.141025641025641]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 1.875, 1, 2.6666666666666665]","[0, 0, 4.381578947368421, 1.6710526315789473, 1.297872340425532, 2.1714285714285713]","[0, 0, 4.5, 1.8333333333333333, 3.0, 1.5]","[0, 0, 6.4125, 1.65, 2.3181818181818183, 1.0457516339869282]"
