,date,game_key,김정훈,정회찬,박정준,밴헤켄,박종윤,한현희,신재영,조상우,신명수,하영민,김윤환,최원태,김택형,김해수,박주현,정용준,김정인,코엘로,맥그레거,안현석,유재훈,안정훈,이찬석,김성택,황덕균,마정길,오주원,금민철,이보근,양훈,김세현,김상수,강윤구,이정훈
93,2016-07-28,20160728OBWO0,"[0, 1, 6.75, 1.701923076923077, 1.1428571428571428, 1.8245614035087718]","[0, 0, 3.6818181818181817, 1.7727272727272727, 0.2857142857142857, 0.9166666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5142857142857147, 1.2476190476190476, 6.3, 5.833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.181818181818182, 1.6666666666666667, 1.1875, 3.6666666666666665]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.926829268292683, 1.451219512195122, 2.4, 4.823529411764706]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 6.576923076923077, 1.5384615384615385, 2.5, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.300884955752212, 1.3805309734513276, 1.6842105263157894, 1.018018018018018]","[0, 1, 3.951219512195122, 1.0609756097560976, 2.0, 0.9761904761904762]","[0, 0, 6.0, 1.0, 2.0, 2.25]","[0, 0, 4.395348837209303, 1.558139534883721, 1.9523809523809523, 0.9772727272727273]","[0, 0, 5.360294117647059, 1.8088235294117647, 0.7368421052631579, 5.037037037037037]","[0, 0, 3.024, 1.296, 11.333333333333334, 0.9469696969696969]","[0, 0, 4.591836734693877, 1.530612244897959, 2.6, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.0, 1.6666666666666667, 2.0, 1.2857142857142858]"
94,2016-07-29,20160729WOSS0,"[0, 0, 6.75, 1.701923076923077, 1.1428571428571428, 1.8245614035087718]","[0, 0, 3.6818181818181817, 1.7727272727272727, 0.2857142857142857, 0.9166666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5142857142857147, 1.2476190476190476, 6.3, 5.833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.181818181818182, 1.6666666666666667, 1.1875, 3.6666666666666665]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.926829268292683, 1.451219512195122, 2.4, 4.823529411764706]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[1, 0, 5.90625, 1.5625, 3.1666666666666665, 6.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.805084745762712, 1.3983050847457625, 1.736842105263158, 1.0350877192982457]","[0, 1, 3.8117647058823527, 1.0941176470588236, 1.7, 0.9770114942528735]","[0, 0, 6.0, 1.0, 2.0, 2.25]","[0, 1, 4.295454545454545, 1.5681818181818181, 1.8636363636363635, 0.9777777777777777]","[0, 0, 5.360294117647059, 1.8088235294117647, 0.7368421052631579, 5.037037037037037]","[0, 1, 2.953125, 1.265625, 11.333333333333334, 0.9481481481481481]","[0, 1, 4.5, 1.52, 2.6, 1.1627906976744187]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6, 1.6, 2.0, 1.25]"
95,2016-08-03,20160803WOLT0,"[0, 0, 6.75, 1.701923076923077, 1.1428571428571428, 1.8245614035087718]","[0, 0, 3.6818181818181817, 1.7727272727272727, 0.2857142857142857, 0.9166666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.6486486486486487, 1.2522522522522523, 6.0, 5.842105263157895]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.181818181818182, 1.6666666666666667, 1.1875, 3.6666666666666665]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.926829268292683, 1.451219512195122, 2.4, 4.823529411764706]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.90625, 1.5625, 3.1666666666666665, 6.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.57258064516129, 1.3548387096774193, 1.75, 1.0598290598290598]","[0, 1, 4.0813953488372094, 1.1162790697674418, 1.7, 0.9555555555555556]","[0, 0, 6.0, 1.0, 2.0, 2.25]","[0, 1, 4.23134328358209, 1.5671641791044777, 1.7826086956521738, 0.9710144927536232]","[0, 0, 5.360294117647059, 1.8088235294117647, 0.7368421052631579, 5.037037037037037]","[0, 0, 2.953125, 1.265625, 11.333333333333334, 0.9481481481481481]","[0, 1, 4.827814569536423, 1.5894039735099337, 2.5238095238095237, 1.143939393939394]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 1.6, 2.0, 1.25]"
96,2016-08-04,20160804WOLT0,"[0, 0, 6.75, 1.701923076923077, 1.1428571428571428, 1.8245614035087718]","[0, 0, 3.6818181818181817, 1.7727272727272727, 0.2857142857142857, 0.9166666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[1, 0, 0.0, 1.0, 4.5, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6486486486486487, 1.2522522522522523, 6.0, 5.842105263157895]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.181818181818182, 1.6666666666666667, 1.1875, 3.6666666666666665]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.136363636363636, 1.4431818181818181, 2.3636363636363638, 4.888888888888889]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.90625, 1.5625, 3.1666666666666665, 6.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5, 1.380952380952381, 1.75, 1.05]","[0, 0, 4.0813953488372094, 1.1162790697674418, 1.7, 0.9555555555555556]","[0, 0, 6.0, 1.0, 2.0, 2.25]","[0, 1, 4.467625899280575, 1.553956834532374, 1.7083333333333333, 0.9858156028368795]","[0, 0, 5.360294117647059, 1.8088235294117647, 0.7368421052631579, 5.037037037037037]","[0, 1, 2.8421052631578947, 1.2406015037593985, 11.333333333333334, 0.963768115942029]","[0, 0, 4.827814569536423, 1.5894039735099337, 2.5238095238095237, 1.143939393939394]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 1.6, 2.0, 1.25]"
97,2016-08-05,20160805SKWO0,"[0, 0, 6.75, 1.701923076923077, 1.1428571428571428, 1.8245614035087718]","[0, 0, 3.6818181818181817, 1.7727272727272727, 0.2857142857142857, 0.9166666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 0.0, 1.0, 4.5, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6486486486486487, 1.2522522522522523, 6.0, 5.842105263157895]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.181818181818182, 1.6666666666666667, 1.1875, 3.6666666666666665]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.113207547169812, 1.449056603773585, 2.3043478260869565, 4.649122807017544]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[1, 0, 5.447368421052631, 1.5789473684210527, 3.142857142857143, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.380952380952381, 1.75, 1.05]","[0, 0, 4.0813953488372094, 1.1162790697674418, 1.7, 0.9555555555555556]","[0, 0, 6.0, 1.0, 2.0, 2.25]","[0, 0, 4.467625899280575, 1.553956834532374, 1.7083333333333333, 0.9858156028368795]","[0, 0, 5.360294117647059, 1.8088235294117647, 0.7368421052631579, 5.037037037037037]","[0, 0, 2.8421052631578947, 1.2406015037593985, 11.333333333333334, 0.963768115942029]","[0, 1, 4.764705882352941, 1.607843137254902, 2.347826086956522, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 1.6, 2.0, 1.25]"
98,2016-08-06,20160806SKWO0,"[0, 1, 6.5607476635514015, 1.7102803738317758, 1.0666666666666667, 1.7833333333333332]","[0, 0, 3.6818181818181817, 1.7727272727272727, 0.2857142857142857, 0.9166666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 0.0, 1.0, 4.5, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6486486486486487, 1.2522522522522523, 6.0, 5.842105263157895]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.181818181818182, 1.6666666666666667, 1.1875, 3.6666666666666665]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.113207547169812, 1.449056603773585, 2.3043478260869565, 4.649122807017544]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.447368421052631, 1.5789473684210527, 3.142857142857143, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.8515625, 1.4296875, 1.8, 1.040650406504065]","[0, 1, 4.344827586206897, 1.1724137931034482, 1.7, 0.9354838709677419]","[0, 1, 6.0, 1.3333333333333333, 1.6666666666666667, 2.4]","[0, 1, 4.404255319148937, 1.5319148936170213, 1.7083333333333333, 0.9791666666666666]","[1, 0, 7.212328767123288, 1.9726027397260275, 0.7142857142857143, 4.866666666666666]","[0, 0, 2.8421052631578947, 1.2406015037593985, 11.333333333333334, 0.963768115942029]","[0, 1, 5.019230769230769, 1.6153846153846154, 2.4347826086956523, 1.1304347826086956]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 1.6, 2.0, 1.25]"
99,2016-08-07,20160807SKWO0,"[0, 0, 6.5607476635514015, 1.7102803738317758, 1.0666666666666667, 1.7833333333333332]","[0, 0, 3.6818181818181817, 1.7727272727272727, 0.2857142857142857, 0.9166666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 0.0, 1.0, 4.5, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6486486486486487, 1.2522522522522523, 6.0, 5.842105263157895]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.303571428571429, 1.7142857142857142, 1.3125, 3.7333333333333334]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.113207547169812, 1.449056603773585, 2.3043478260869565, 4.649122807017544]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.447368421052631, 1.5789473684210527, 3.142857142857143, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.740458015267175, 1.419847328244275, 1.8, 1.0396825396825395]","[0, 1, 4.550561797752809, 1.2134831460674156, 1.7, 0.9270833333333334]","[0, 0, 6.0, 1.3333333333333333, 1.6666666666666667, 2.4]","[0, 1, 4.2827586206896555, 1.5103448275862068, 1.75, 0.9863945578231293]","[0, 0, 7.212328767123288, 1.9726027397260275, 0.7142857142857143, 4.866666666666666]","[0, 1, 2.759124087591241, 1.2262773722627738, 12.0, 0.9716312056737588]","[0, 0, 5.019230769230769, 1.6153846153846154, 2.4347826086956523, 1.1304347826086956]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 1.6, 2.0, 1.25]"
100,2016-08-09,20160809WOKT0,"[0, 0, 6.5607476635514015, 1.7102803738317758, 1.0666666666666667, 1.7833333333333332]","[0, 0, 3.6818181818181817, 1.7727272727272727, 0.2857142857142857, 0.9166666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 0.0, 1.0, 4.5, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.6361031518624642, 1.2636103151862466, 4.6, 5.816666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.303571428571429, 1.7142857142857142, 1.3125, 3.7333333333333334]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.113207547169812, 1.449056603773585, 2.3043478260869565, 4.649122807017544]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.447368421052631, 1.5789473684210527, 3.142857142857143, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.704545454545455, 1.4545454545454546, 1.85, 1.0232558139534884]","[0, 0, 4.550561797752809, 1.2134831460674156, 1.7, 0.9270833333333334]","[0, 0, 6.0, 1.3333333333333333, 1.6666666666666667, 2.4]","[0, 1, 4.195945945945946, 1.5, 1.75, 0.9866666666666667]","[0, 0, 7.212328767123288, 1.9726027397260275, 0.7142857142857143, 4.866666666666666]","[0, 1, 2.6808510638297873, 1.2127659574468086, 12.666666666666666, 0.9791666666666666]","[0, 0, 5.019230769230769, 1.6153846153846154, 2.4347826086956523, 1.1304347826086956]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 1.6, 2.0, 1.25]"
101,2016-08-10,20160810WOKT0,"[0, 0, 6.5607476635514015, 1.7102803738317758, 1.0666666666666667, 1.7833333333333332]","[0, 0, 3.6818181818181817, 1.7727272727272727, 0.2857142857142857, 0.9166666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[1, 0, 1.5, 0.9166666666666666, 4.333333333333333, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6361031518624642, 1.2636103151862466, 4.6, 5.816666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.303571428571429, 1.7142857142857142, 1.3125, 3.7333333333333334]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.044776119402985, 1.455223880597015, 2.3043478260869565, 4.466666666666667]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.447368421052631, 1.5789473684210527, 3.142857142857143, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.704545454545455, 1.4545454545454546, 1.85, 1.0232558139534884]","[0, 0, 4.550561797752809, 1.2134831460674156, 1.7, 0.9270833333333334]","[0, 0, 6.0, 1.3333333333333333, 1.6666666666666667, 2.4]","[0, 1, 4.0855263157894735, 1.480263157894737, 1.7916666666666667, 0.9934640522875816]","[0, 0, 7.212328767123288, 1.9726027397260275, 0.7142857142857143, 4.866666666666666]","[0, 0, 2.6808510638297873, 1.2127659574468086, 12.666666666666666, 0.9791666666666666]","[0, 1, 5.09433962264151, 1.6603773584905661, 2.375, 1.127659574468085]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 1.6, 2.0, 1.25]"
102,2016-08-11,20160811HTWO0,"[0, 0, 6.5607476635514015, 1.7102803738317758, 1.0666666666666667, 1.7833333333333332]","[0, 0, 3.6818181818181817, 1.7727272727272727, 0.2857142857142857, 0.9166666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 1.5, 0.9166666666666666, 4.333333333333333, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6361031518624642, 1.2636103151862466, 4.6, 5.816666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.303571428571429, 1.7142857142857142, 1.3125, 3.7333333333333334]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.044776119402985, 1.455223880597015, 2.3043478260869565, 4.466666666666667]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[1, 0, 5.4, 1.5333333333333334, 4.0, 6.428571428571429]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.835820895522388, 1.4776119402985075, 1.85, 1.0151515151515151]","[0, 1, 4.450549450549451, 1.2197802197802199, 1.8, 0.9191919191919191]","[0, 0, 6.0, 1.3333333333333333, 1.6666666666666667, 2.4]","[0, 0, 4.0855263157894735, 1.480263157894737, 1.7916666666666667, 0.9934640522875816]","[0, 0, 7.212328767123288, 1.9726027397260275, 0.7142857142857143, 4.866666666666666]","[0, 0, 2.6808510638297873, 1.2127659574468086, 12.666666666666666, 0.9791666666666666]","[0, 1, 5.0, 1.6296296296296295, 2.4583333333333335, 1.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 1.6, 2.0, 1.25]"
103,2016-08-12,20160812HTWO0,"[1, 0, 6.5675675675675675, 1.7027027027027026, 1.0625, 1.7619047619047619]","[0, 0, 3.6818181818181817, 1.7727272727272727, 0.2857142857142857, 0.9166666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 1.5, 0.9166666666666666, 4.333333333333333, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6361031518624642, 1.2636103151862466, 4.6, 5.816666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.303571428571429, 1.7142857142857142, 1.3125, 3.7333333333333334]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.977859778597786, 1.4501845018450186, 2.347826086956522, 4.301587301587301]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.4, 1.5333333333333334, 4.0, 6.428571428571429]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.835820895522388, 1.4776119402985075, 1.85, 1.0151515151515151]","[0, 0, 4.450549450549451, 1.2197802197802199, 1.8, 0.9191919191919191]","[0, 1, 5.538461538461538, 1.3846153846153846, 1.5, 2.1666666666666665]","[0, 0, 4.0855263157894735, 1.480263157894737, 1.7916666666666667, 0.9934640522875816]","[0, 1, 7.363636363636363, 2.0064935064935066, 0.7142857142857143, 4.666666666666667]","[0, 0, 2.6808510638297873, 1.2127659574468086, 12.666666666666666, 0.9791666666666666]","[0, 0, 5.0, 1.6296296296296295, 2.4583333333333335, 1.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 1.6, 2.0, 1.25]"
104,2016-08-13,20160813WOOB0,"[0, 0, 6.5675675675675675, 1.7027027027027026, 1.0625, 1.7619047619047619]","[0, 0, 3.6818181818181817, 1.7727272727272727, 0.2857142857142857, 0.9166666666666666]","[0, 0, 17.357142857142858, 2.571428571428571, 0.6, 0.7777777777777778]","[0, 0, 1.5, 0.9166666666666666, 4.333333333333333, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6361031518624642, 1.2636103151862466, 4.6, 5.816666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.927710843373494, 1.4096385542168675, 1.875, 2.7666666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.813953488372094, 1.7209302325581395, 1.6111111111111112, 3.909090909090909]","[0, 0, 7.80722891566265, 1.8433734939759034, 3.1818181818181817, 0.8924731182795699]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.977859778597786, 1.4501845018450186, 2.347826086956522, 4.301587301587301]","[0, 0, 4.05, 1.65, 0.6, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.017857142857143, 1.5357142857142858, 1.1081081081081081, 5.090909090909091]","[0, 0, 5.4, 1.5333333333333334, 4.0, 6.428571428571429]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.835820895522388, 1.4776119402985075, 1.85, 1.0151515151515151]","[0, 0, 4.450549450549451, 1.2197802197802199, 1.8, 0.9191919191919191]","[0, 1, 5.142857142857142, 1.2857142857142858, 1.75, 2.0]","[0, 0, 4.0855263157894735, 1.480263157894737, 1.7916666666666667, 0.9934640522875816]","[0, 1, 7.177215189873417, 1.9746835443037976, 0.7142857142857143, 4.388888888888888]","[0, 0, 2.6808510638297873, 1.2127659574468086, 12.666666666666666, 0.9791666666666666]","[0, 0, 5.0, 1.6296296296296295, 2.4583333333333335, 1.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6, 1.6, 2.0, 1.25]"
