,date,game_key,배민관,이승현,유경국,김지용,이창호,임찬규,이영재,윤지웅,임정우,최성훈,이준형,소사,류제국,배재준,허프,김대현,코프랜드,유재유,신승현,이동현,우규민,장진용,진해수,유원상,봉중근,이범준,정찬헌,최동환,전인환,정현욱,김광삼
93,2016-08-03,20160803LGOB0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.625, 1.6875, 1.3157894736842106, 1.103448275862069]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 1, 4.0, 1.1666666666666667, 3.6666666666666665, 1.44]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.1, 2.0, 3.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.460526315789474, 1.6578947368421053, 1.9230769230769231, 0.7676767676767676]","[0, 1, 4.669172932330826, 1.8045112781954886, 1.84, 1.0310077519379846]","[0, 0, 8.816326530612244, 2.2040816326530615, 0.7777777777777778, 0.7777777777777777]","[0, 0, 6.328125, 1.7578125, 0.9230769230769231, 4.266666666666667]","[0, 0, 4.877862595419847, 1.3969465648854962, 3.0, 6.238095238095238]","[1, 0, 4.942372881355932, 1.4440677966101696, 1.975, 5.462962962962963]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6818181818181817, 0.9545454545454546, 10.0, 4.888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 6.75, 1.125, 1, 0.6666666666666666]","[0, 0, 3.4615384615384612, 1.1538461538461537, 1.2857142857142858, 1.0]","[0, 0, 4.909090909090909, 1.4318181818181819, 3.0, 0.9777777777777777]","[0, 0, 5.856617647058823, 1.5220588235294117, 2.4285714285714284, 5.333333333333334]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 1, 5.869565217391304, 1.826086956521739, 1.2903225806451613, 0.7516339869281046]","[0, 0, 3.8571428571428568, 1.653061224489796, 1.0, 1.0888888888888888]","[0, 0, 3.6, 2.0, 1.0, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6666666666666665, 1.2592592592592593, 1.1538461538461537, 1.4210526315789473]","[0, 0, 0, 0, 0, 0]","[0, 1, 8.162790697674419, 1.6046511627906976, 2.2, 1.303030303030303]","[0, 0, 0, 0, 0, 0]"
94,2016-08-04,20160804LGOB0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.625, 1.6875, 1.3157894736842106, 1.103448275862069]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 0, 4.0, 1.1666666666666667, 3.6666666666666665, 1.44]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.171428571428571, 1.8, 1.5, 3.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.177215189873417, 1.6329113924050633, 2.076923076923077, 0.7745098039215685]","[0, 1, 4.532846715328467, 1.7737226277372264, 1.96, 1.0378787878787878]","[0, 0, 8.816326530612244, 2.2040816326530615, 0.7777777777777778, 0.7777777777777777]","[0, 1, 6.084507042253521, 1.7957746478873238, 0.8666666666666667, 4.303030303030304]","[0, 0, 4.877862595419847, 1.3969465648854962, 3.0, 6.238095238095238]","[0, 0, 4.942372881355932, 1.4440677966101696, 1.975, 5.462962962962963]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6818181818181817, 0.9545454545454546, 10.0, 4.888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 6.75, 1.125, 1, 0.6666666666666666]","[0, 0, 3.4615384615384612, 1.1538461538461537, 1.2857142857142858, 1.0]","[0, 0, 4.909090909090909, 1.4318181818181819, 3.0, 0.9777777777777777]","[0, 0, 5.856617647058823, 1.5220588235294117, 2.4285714285714284, 5.333333333333334]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 0, 5.869565217391304, 1.826086956521739, 1.2903225806451613, 0.7516339869281046]","[0, 0, 3.8571428571428568, 1.653061224489796, 1.0, 1.0888888888888888]","[0, 0, 3.6, 2.0, 1.0, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6666666666666665, 1.2592592592592593, 1.1538461538461537, 1.4210526315789473]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.162790697674419, 1.6046511627906976, 2.2, 1.303030303030303]","[0, 0, 0, 0, 0, 0]"
95,2016-08-05,20160805KTLG0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 1, 5.454545454545454, 1.6666666666666667, 1.368421052631579, 1.1]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 0, 4.0, 1.1666666666666667, 3.6666666666666665, 1.44]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.8, 1.5, 3.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.177215189873417, 1.6329113924050633, 2.076923076923077, 0.7745098039215685]","[0, 0, 4.532846715328467, 1.7737226277372264, 1.96, 1.0378787878787878]","[0, 0, 8.816326530612244, 2.2040816326530615, 0.7777777777777778, 0.7777777777777777]","[0, 0, 6.084507042253521, 1.7957746478873238, 0.8666666666666667, 4.303030303030304]","[1, 0, 4.861313868613139, 1.4014598540145986, 2.9583333333333335, 6.2272727272727275]","[0, 0, 4.942372881355932, 1.4440677966101696, 1.975, 5.462962962962963]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6818181818181817, 0.9545454545454546, 10.0, 4.888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 6.75, 1.125, 1, 0.6666666666666666]","[0, 0, 3.4615384615384612, 1.1538461538461537, 1.2857142857142858, 1.0]","[0, 0, 4.909090909090909, 1.4318181818181819, 3.0, 0.9777777777777777]","[0, 0, 5.856617647058823, 1.5220588235294117, 2.4285714285714284, 5.333333333333334]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 0, 5.869565217391304, 1.826086956521739, 1.2903225806451613, 0.7516339869281046]","[0, 0, 3.8571428571428568, 1.653061224489796, 1.0, 1.0888888888888888]","[0, 0, 3.6, 2.0, 1.0, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6666666666666665, 1.2592592592592593, 1.1538461538461537, 1.4210526315789473]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.162790697674419, 1.6046511627906976, 2.2, 1.303030303030303]","[0, 0, 0, 0, 0, 0]"
96,2016-08-06,20160806KTLG0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.454545454545454, 1.6666666666666667, 1.368421052631579, 1.1]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 1, 4.061946902654867, 1.1415929203539823, 4.0, 1.4487179487179487]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.8, 1.5, 3.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.177215189873417, 1.6329113924050633, 2.076923076923077, 0.7745098039215685]","[0, 1, 4.628571428571429, 1.8214285714285716, 1.8518518518518519, 1.037037037037037]","[0, 0, 8.816326530612244, 2.2040816326530615, 0.7777777777777778, 0.7777777777777777]","[0, 0, 6.084507042253521, 1.7957746478873238, 0.8666666666666667, 4.303030303030304]","[0, 0, 4.861313868613139, 1.4014598540145986, 2.9583333333333335, 6.2272727272727275]","[0, 0, 4.942372881355932, 1.4440677966101696, 1.975, 5.462962962962963]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6818181818181817, 0.9545454545454546, 10.0, 4.888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 6.75, 1.125, 1, 0.6666666666666666]","[0, 0, 3.4615384615384612, 1.1538461538461537, 1.2857142857142858, 1.0]","[0, 0, 4.909090909090909, 1.4318181818181819, 3.0, 0.9777777777777777]","[1, 0, 5.455479452054795, 1.4794520547945207, 2.3333333333333335, 5.407407407407407]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 0, 5.869565217391304, 1.826086956521739, 1.2903225806451613, 0.7516339869281046]","[0, 0, 3.8571428571428568, 1.653061224489796, 1.0, 1.0888888888888888]","[0, 0, 3.6, 2.0, 1.0, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6666666666666665, 1.2592592592592593, 1.1538461538461537, 1.4210526315789473]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.162790697674419, 1.6046511627906976, 2.2, 1.303030303030303]","[0, 0, 0, 0, 0, 0]"
97,2016-08-07,20160807KTLG0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 1, 5.294117647058823, 1.6176470588235294, 1.368421052631579, 1.096774193548387]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 0, 4.061946902654867, 1.1415929203539823, 4.0, 1.4487179487179487]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.8, 1.5, 3.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.177215189873417, 1.6329113924050633, 2.076923076923077, 0.7745098039215685]","[0, 0, 4.628571428571429, 1.8214285714285716, 1.8518518518518519, 1.037037037037037]","[0, 0, 8.816326530612244, 2.2040816326530615, 0.7777777777777778, 0.7777777777777777]","[0, 1, 5.94, 1.8, 0.8709677419354839, 4.166666666666667]","[0, 0, 4.861313868613139, 1.4014598540145986, 2.9583333333333335, 6.2272727272727275]","[0, 0, 4.942372881355932, 1.4440677966101696, 1.975, 5.462962962962963]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.1153846153846154, 1.2692307692307694, 10.0, 4.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 6.75, 1.125, 1, 0.6666666666666666]","[0, 0, 3.4615384615384612, 1.1538461538461537, 1.2857142857142858, 1.0]","[0, 0, 4.909090909090909, 1.4318181818181819, 3.0, 0.9777777777777777]","[0, 0, 5.455479452054795, 1.4794520547945207, 2.3333333333333335, 5.407407407407407]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 1, 5.869565217391304, 1.8782608695652172, 1.25, 0.7371794871794872]","[0, 0, 3.8571428571428568, 1.653061224489796, 1.0, 1.0888888888888888]","[0, 0, 3.6, 2.0, 1.0, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6666666666666665, 1.2592592592592593, 1.1538461538461537, 1.4210526315789473]","[0, 0, 0, 0, 0, 0]","[0, 1, 8.217391304347826, 1.6956521739130435, 1.7142857142857142, 1.277777777777778]","[0, 0, 0, 0, 0, 0]"
98,2016-08-09,20160809LGSK0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.294117647058823, 1.6176470588235294, 1.368421052631579, 1.096774193548387]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 1, 3.9230769230769234, 1.1538461538461537, 3.7, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.171428571428571, 1.8, 1.5, 3.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.517241379310345, 1.5862068965517242, 2.0714285714285716, 0.8285714285714286]","[0, 0, 4.628571428571429, 1.8214285714285716, 1.8518518518518519, 1.037037037037037]","[0, 0, 8.816326530612244, 2.2040816326530615, 0.7777777777777778, 0.7777777777777777]","[0, 0, 5.94, 1.8, 0.8709677419354839, 4.166666666666667]","[0, 0, 4.861313868613139, 1.4014598540145986, 2.9583333333333335, 6.2272727272727275]","[1, 0, 4.964516129032258, 1.4612903225806453, 1.8444444444444446, 5.43859649122807]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1153846153846154, 1.2692307692307694, 10.0, 4.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 6.75, 1.125, 1, 0.6666666666666666]","[0, 0, 3.4615384615384612, 1.1538461538461537, 1.2857142857142858, 1.0]","[0, 0, 4.909090909090909, 1.4318181818181819, 3.0, 0.9777777777777777]","[0, 0, 5.455479452054795, 1.4794520547945207, 2.3333333333333335, 5.407407407407407]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 0, 5.869565217391304, 1.8782608695652172, 1.25, 0.7371794871794872]","[0, 0, 3.8571428571428568, 1.653061224489796, 1.0, 1.0888888888888888]","[0, 0, 3.6, 2.0, 1.0, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6666666666666665, 1.2592592592592593, 1.1538461538461537, 1.4210526315789473]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.7142857142857135, 1.653061224489796, 1.75, 1.2564102564102564]","[0, 0, 0, 0, 0, 0]"
99,2016-08-10,20160810LGSK0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.294117647058823, 1.6176470588235294, 1.368421052631579, 1.096774193548387]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 0, 3.9230769230769234, 1.1538461538461537, 3.7, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.711538461538462, 1.6153846153846154, 1.7777777777777777, 4.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.517241379310345, 1.5862068965517242, 2.0714285714285716, 0.8285714285714286]","[0, 1, 4.5, 1.7916666666666667, 1.962962962962963, 1.0434782608695652]","[0, 0, 8.816326530612244, 2.2040816326530615, 0.7777777777777778, 0.7777777777777777]","[0, 1, 5.861842105263158, 1.8157894736842106, 0.84375, 3.8974358974358974]","[0, 0, 4.861313868613139, 1.4014598540145986, 2.9583333333333335, 6.2272727272727275]","[0, 0, 4.964516129032258, 1.4612903225806453, 1.8444444444444446, 5.43859649122807]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1153846153846154, 1.2692307692307694, 10.0, 4.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 6.75, 1.125, 1, 0.6666666666666666]","[0, 0, 3.4615384615384612, 1.1538461538461537, 1.2857142857142858, 1.0]","[0, 0, 4.909090909090909, 1.4318181818181819, 3.0, 0.9777777777777777]","[0, 0, 5.455479452054795, 1.4794520547945207, 2.3333333333333335, 5.407407407407407]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 1, 6.0, 1.9230769230769231, 1.25, 0.7358490566037735]","[0, 0, 3.8571428571428568, 1.653061224489796, 1.0, 1.0888888888888888]","[0, 0, 3.6, 2.0, 1.0, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.821428571428571, 1.3928571428571428, 1.1428571428571428, 1.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.653061224489796, 1.75, 1.2564102564102564]","[0, 0, 0, 0, 0, 0]"
100,2016-08-11,20160811NCLG0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.294117647058823, 1.6176470588235294, 1.368421052631579, 1.096774193548387]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 1, 3.793388429752066, 1.1157024793388428, 3.8, 1.4404761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.711538461538462, 1.6153846153846154, 1.7777777777777777, 4.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.443181818181818, 1.5681818181818183, 2.142857142857143, 0.8148148148148148]","[0, 1, 4.408163265306122, 1.7551020408163265, 2.037037037037037, 1.0425531914893618]","[0, 0, 8.816326530612244, 2.2040816326530615, 0.7777777777777778, 0.7777777777777777]","[0, 0, 5.861842105263158, 1.8157894736842106, 0.84375, 3.8974358974358974]","[1, 0, 4.655172413793104, 1.3517241379310345, 3.1666666666666665, 6.304347826086956]","[0, 0, 4.964516129032258, 1.4612903225806453, 1.8444444444444446, 5.43859649122807]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1153846153846154, 1.2692307692307694, 10.0, 4.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 6.75, 1.125, 1, 0.6666666666666666]","[0, 0, 3.4615384615384612, 1.1538461538461537, 1.2857142857142858, 1.0]","[0, 0, 4.909090909090909, 1.4318181818181819, 3.0, 0.9777777777777777]","[0, 0, 5.455479452054795, 1.4794520547945207, 2.3333333333333335, 5.407407407407407]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 0, 6.0, 1.9230769230769231, 1.25, 0.7358490566037735]","[0, 0, 3.8571428571428568, 1.653061224489796, 1.0, 1.0888888888888888]","[0, 0, 3.6, 2.0, 1.0, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.821428571428571, 1.3928571428571428, 1.1428571428571428, 1.4]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.7142857142857135, 1.653061224489796, 1.75, 1.2564102564102564]","[0, 0, 0, 0, 0, 0]"
101,2016-08-12,20160812NCLG0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.294117647058823, 1.6176470588235294, 1.368421052631579, 1.096774193548387]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 0, 3.793388429752066, 1.1157024793388428, 3.8, 1.4404761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.711538461538462, 1.6153846153846154, 1.7777777777777777, 4.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.370786516853933, 1.5842696629213482, 2.142857142857143, 0.8018018018018018]","[0, 0, 4.408163265306122, 1.7551020408163265, 2.037037037037037, 1.0425531914893618]","[0, 0, 8.816326530612244, 2.2040816326530615, 0.7777777777777778, 0.7777777777777777]","[0, 0, 5.861842105263158, 1.8157894736842106, 0.84375, 3.8974358974358974]","[0, 0, 4.655172413793104, 1.3517241379310345, 3.1666666666666665, 6.304347826086956]","[0, 0, 4.964516129032258, 1.4612903225806453, 1.8444444444444446, 5.43859649122807]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1153846153846154, 1.2692307692307694, 10.0, 4.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 6.75, 1.125, 1, 0.6666666666666666]","[0, 0, 3.4615384615384612, 1.1538461538461537, 1.2857142857142858, 1.0]","[0, 0, 4.909090909090909, 1.4318181818181819, 3.0, 0.9777777777777777]","[1, 0, 5.209003215434083, 1.4565916398713825, 2.4583333333333335, 5.4561403508771935]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 1, 5.899159663865547, 1.9411764705882355, 1.2727272727272727, 0.7345679012345678]","[0, 0, 3.8571428571428568, 1.653061224489796, 1.0, 1.0888888888888888]","[0, 0, 3.6, 2.0, 1.0, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5, 1.3333333333333333, 1.2142857142857142, 1.4285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.788461538461537, 1.6730769230769231, 1.875, 1.238095238095238]","[0, 0, 0, 0, 0, 0]"
102,2016-08-13,20160813LGSS0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.294117647058823, 1.6176470588235294, 1.368421052631579, 1.096774193548387]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 0, 3.793388429752066, 1.1157024793388428, 3.8, 1.4404761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.711538461538462, 1.6153846153846154, 1.7777777777777777, 4.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.370786516853933, 1.5842696629213482, 2.142857142857143, 0.8018018018018018]","[0, 0, 4.408163265306122, 1.7551020408163265, 2.037037037037037, 1.0425531914893618]","[0, 0, 8.816326530612244, 2.2040816326530615, 0.7777777777777778, 0.7777777777777777]","[0, 1, 5.701863354037267, 1.7701863354037268, 0.7941176470588235, 3.833333333333333]","[0, 0, 4.655172413793104, 1.3517241379310345, 3.1666666666666665, 6.304347826086956]","[0, 0, 4.964516129032258, 1.4612903225806453, 1.8444444444444446, 5.43859649122807]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.471428571428571, 1.3714285714285714, 8.0, 4.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 6.75, 1.125, 1, 0.6666666666666666]","[0, 0, 3.4615384615384612, 1.1538461538461537, 1.2857142857142858, 1.0]","[0, 0, 4.909090909090909, 1.4318181818181819, 3.0, 0.9777777777777777]","[0, 0, 5.209003215434083, 1.4565916398713825, 2.4583333333333335, 5.4561403508771935]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 1, 5.899159663865547, 1.9663865546218489, 1.2727272727272727, 0.7212121212121212]","[0, 0, 3.8571428571428568, 1.653061224489796, 1.0, 1.0888888888888888]","[0, 0, 3.6, 2.0, 1.0, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.3333333333333333, 1.2142857142857142, 1.4285714285714286]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.6730769230769231, 1.875, 1.238095238095238]","[0, 0, 0, 0, 0, 0]"
103,2016-08-14,20160814LGSS0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.294117647058823, 1.6176470588235294, 1.368421052631579, 1.096774193548387]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 0, 3.793388429752066, 1.1157024793388428, 3.8, 1.4404761904761905]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.711538461538462, 1.6153846153846154, 1.7777777777777777, 4.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.230769230769231, 1.5824175824175826, 2.142857142857143, 0.7982456140350876]","[0, 0, 4.408163265306122, 1.7551020408163265, 2.037037037037037, 1.0425531914893618]","[0, 0, 8.816326530612244, 2.2040816326530615, 0.7777777777777778, 0.7777777777777777]","[0, 0, 5.701863354037267, 1.7701863354037268, 0.7941176470588235, 3.833333333333333]","[0, 0, 4.655172413793104, 1.3517241379310345, 3.1666666666666665, 6.304347826086956]","[1, 0, 4.8419452887537995, 1.4224924012158053, 2.022222222222222, 5.483333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.471428571428571, 1.3714285714285714, 8.0, 4.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 6.75, 1.125, 1, 0.6666666666666666]","[0, 0, 3.4615384615384612, 1.1538461538461537, 1.2857142857142858, 1.0]","[0, 1, 5.215909090909091, 1.465909090909091, 3.0, 0.9462365591397849]","[0, 0, 5.209003215434083, 1.4565916398713825, 2.4583333333333335, 5.4561403508771935]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 0, 5.899159663865547, 1.9663865546218489, 1.2727272727272727, 0.7212121212121212]","[0, 0, 3.8571428571428568, 1.653061224489796, 1.0, 1.0888888888888888]","[0, 0, 3.6, 2.0, 1.0, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.989130434782608, 1.3695652173913042, 1.2857142857142858, 1.393939393939394]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.105263157894736, 1.5789473684210527, 1.8888888888888888, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]"
104,2016-08-16,20160816SKLG0,"[0, 0, 6.75, 1.5, 0.0, 1.3333333333333333]","[0, 0, 5.294117647058823, 1.6176470588235294, 1.368421052631579, 1.096774193548387]","[0, 0, 2.7, 1.7999999999999998, 0.0, 3.3333333333333335]","[0, 1, 3.642857142857143, 1.0952380952380953, 3.9, 1.4482758620689655]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.9491525423728815, 1.7796610169491525, 1.3076923076923077, 3.9333333333333336]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.5824175824175826, 2.142857142857143, 0.7982456140350876]","[0, 1, 4.32, 1.74, 2.074074074074074, 1.0416666666666667]","[0, 0, 8.816326530612244, 2.2040816326530615, 0.7777777777777778, 0.7777777777777777]","[0, 1, 5.631901840490797, 1.7852760736196318, 0.7714285714285715, 3.6222222222222222]","[0, 0, 4.655172413793104, 1.3517241379310345, 3.1666666666666665, 6.304347826086956]","[0, 0, 4.8419452887537995, 1.4224924012158053, 2.022222222222222, 5.483333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.471428571428571, 1.3714285714285714, 8.0, 4.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.816216216216216, 1.7351351351351352, 0.8048780487804879, 5.138888888888888]","[0, 0, 6.75, 1.125, 1, 0.6666666666666666]","[0, 0, 3.4615384615384612, 1.1538461538461537, 1.2857142857142858, 1.0]","[0, 0, 5.215909090909091, 1.465909090909091, 3.0, 0.9462365591397849]","[0, 0, 5.209003215434083, 1.4565916398713825, 2.4583333333333335, 5.4561403508771935]","[0, 0, 13.5, 2.25, 0.0, 4.0]","[0, 0, 5.899159663865547, 1.9663865546218489, 1.2727272727272727, 0.7212121212121212]","[0, 0, 3.8571428571428568, 1.653061224489796, 1.0, 1.0888888888888888]","[0, 0, 3.6, 2.0, 1.0, 1.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.989130434782608, 1.3695652173913042, 1.2857142857142858, 1.393939393939394]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.105263157894736, 1.5789473684210527, 1.8888888888888888, 1.2666666666666666]","[0, 0, 0, 0, 0, 0]"
